Digitized from Gillespie et al. 1974, Am. Mineralogist, 59, 
1113-1116, sample #25, Upton, Wyoming.  Average of 6 independent digitizations.  Data between 2.1 and 2.5 microns are only
qualitative due to low precision of the measurements.
Wave-   average absorp  standard
length    coefficient   deviation
microns     (cm-1)      abs coeff
2.1700	3.8658	0.0466
2.1800	3.9987	0.0810
2.1900	4.1271	0.0884
2.2000	4.2689	0.0881
2.2100	4.4097	0.0618
2.2200	4.5527	0.0353
2.2300	4.7010	0.0361
2.2400	4.8760	0.0700
2.2500	5.0518	0.1095
2.2600	5.2723	0.0688
2.2700	5.4658	0.0711
2.2800	5.6319	0.0782
2.2900	5.7988	0.0958
2.3000	5.9834	0.0815
2.3100	6.1717	0.0767
2.3200	6.3603	0.0776
2.3300	6.5431	0.0901
2.3400	6.7272	0.0979
2.3500	6.8964	0.0926
2.3600	7.0758	0.0873
2.3700	7.2630	0.0714
2.3800	7.4816	0.0644
2.3900	7.6346	0.0557
2.4000	7.7989	0.0674
2.4100	7.9821	0.0717
2.4200	8.1561	0.0825
2.4300	8.3287	0.1113
2.4400	8.5503	0.0829
2.4500	8.7409	0.0663
2.4600	8.8825	0.0676
2.4700	9.0701	0.0798
2.4800	9.2481	0.0762
2.4900	9.4358	0.0378
2.5000	9.6014	0.0526
