Optical Constants for Montmorillonite.  Egan, W. G., and T. W. Hilgeman (1979), Optical Properties of Inhomogeneous Materials: Applications to Geology, Astronomy, Chemistry, and Engineering, Academic Press, San Diego, CA, 235 pp., p. 115 sample from Amory, Missippippi.  Data sent from Charlie Zender, UC Irvine, 2006.  This sample has a slightly different wavelength grid than the other minerals.  No measurement at 0.215 um and a measurement at 0.355 um instead of 0.360 um.  These differences are so slight that Charlie placed Montmorillonite_2 on the standard wavelength grid by creating an artificial entry for 0.215 um as the average of the 0.210 and 0.220 entries, and simply shifting the 0.355 um entry to 0.360 um.
Wave     real     imag
micron   index   index
0.1850	1.5640	3.4674e-3
0.1900	1.5630	2.5704e-3
0.2000	1.5690	3.9811e-3
0.2100	1.5660	4.2658e-3
0.2150	1.5640	4.2170e-3
0.2200	1.5620	4.1687e-3
0.2250	1.5610	4.1687e-3
0.2330	1.5600	4.3652e-3
0.2400	1.5610	4.1687e-3
0.2600	1.5620	3.8905e-3
0.2800	1.5640	4.1687e-3
0.3000	1.5560	4.3652e-3
0.3250	1.5440	4.0738e-3
0.3600	1.5380	3.9811e-3
0.3700	1.5390	3.7154e-3
0.4000	1.5400	3.1623e-3
0.4330	1.5360	2.5119e-3
0.4660	1.5320	2.2387e-3
0.5000	1.5290	1.7783e-3
0.5330	1.5250	1.2303e-3
0.5660	1.5200	8.5114e-4
0.6000	1.5200	7.5858e-4
0.6330	1.5180	7.4131e-4
0.6660	1.5140	7.4131e-4
0.7000	1.5160	7.5858e-4
0.8170	1.5110	7.9433e-4
0.9070	1.5100	9.3325e-4
1.0000	1.5140	1.0471e-3
1.1050	1.5090	7.0795e-4
1.2000	1.4960	7.7625e-4
1.3030	1.4840	8.5114e-4
1.4000	1.4830	8.1283e-4
1.5000	1.4830	1.1220e-3
1.6000	1.4820	7.7625e-4
1.7000	1.4810	8.5114e-4
1.8000	1.4830	1.1482e-3
1.9000	1.4850	1.6218e-3
2.0000	1.4870	1.2023e-3
2.1000	1.4830	1.4791e-3
2.2000	1.4780	1.6982e-3
2.3000	1.4750	1.6218e-3
2.4000	1.4720	1.6596e-3
2.5000	1.4700	2.8840e-3
2.6000	1.4700	4.7863e-3
