Clinopyroxene data from Lucey, JGR-E, E1, 1703-1714, 1998
Lucey does not discuss these data in detail in his paper.
One MIGHT USE equation 8a of Lucey 1998, however this is
not specifically stated in his paper.
n_cpx = 1.726 - [0.0082 * Mg number]

To calculate the imaginary index use the columns below
Fits only valid for 1. < FeO wt.% < 12.

k_cpx(lambda) =col 2 + [FeO wt.% * col 3]

col 1 = wavelength, in micrometers
      col 1                   col 2                    col 3
3.000000000000000e-1	9.373630000000000e-5	2.441230000000000e-5
3.050000000000000e-1	8.287790000000000e-5	2.589590000000000e-5
3.100000000000000e-1	7.151570000000000e-5	2.615530000000000e-5
3.150000000000000e-1	5.806300000000000e-5	2.671210000000000e-5
3.200000000000000e-1	4.826900000000000e-5	2.639230000000000e-5
3.250000000000000e-1	3.846010000000000e-5	2.597930000000000e-5
3.300000000000000e-1	3.134170000000000e-5	2.578590000000000e-5
3.350000000000000e-1	2.647700000000000e-5	2.487040000000000e-5
3.400000000000000e-1	2.248450000000000e-5	2.395830000000000e-5
3.450000100000000e-1	1.918000000000000e-5	2.318840000000000e-5
3.500000100000000e-1	1.723870000000000e-5	2.224010000000000e-5
3.550000000000000e-1	1.586940000000000e-5	2.130760000000000e-5
3.600000000000000e-1	1.513620000000000e-5	2.014820000000000e-5
3.650000000000000e-1	1.439500000000000e-5	1.903240000000000e-5
3.700000000000000e-1	1.405470000000000e-5	1.816620000000000e-5
3.750000000000000e-1	1.364230000000000e-5	1.743910000000000e-5
3.800000000000000e-1	1.324080000000000e-5	1.679230100000000e-5
3.850000000000000e-1	1.264150000000000e-5	1.618820000000000e-5
3.900000000000000e-1	1.202700000000000e-5	1.563230000000000e-5
3.950000000000000e-1	1.151370000000000e-5	1.515060000000000e-5
4.000000000000000e-1	1.099070000000000e-5	1.475290000000000e-5
4.050000000000000e-1	1.029260000000000e-5	1.444010000000000e-5
4.100000000000000e-1	9.787259999999998e-6	1.411210000000000e-5
4.150000000000000e-1	9.468130000000000e-6	1.383510000000000e-5
4.200000000000000e-1	9.042970000000000e-6	1.364590000000000e-5
4.250000000000000e-1	8.547270000000000e-6	1.350620000000000e-5
4.300000000000000e-1	8.269040000000000e-6	1.341680000000000e-5
4.350000000000000e-1	8.098750000000000e-6	1.337700000000000e-5
4.400000000000000e-1	8.124230000000000e-6	1.344030000000000e-5
4.450000000000000e-1	8.005350000000000e-6	1.359460000000000e-5
4.500000000000000e-1	7.680030000000000e-6	1.368530000000000e-5
4.550000000000000e-1	7.332980000000000e-6	1.364750000000000e-5
4.600000000000000e-1	6.933180000000000e-6	1.354410000000000e-5
4.650000000000000e-1	6.483940000000000e-6	1.344720000000000e-5
4.700000000000000e-1	5.880050000000000e-6	1.341700000000000e-5
4.750000000000000e-1	5.420840000000000e-6	1.335980000000000e-5
4.800000000000000e-1	4.931430000000000e-6	1.330570000000000e-5
4.850000000000000e-1	4.551890000000000e-6	1.324280000000000e-5
4.900000000000000e-1	4.192370000000000e-6	1.316970000000000e-5
4.950000000000000e-1	3.849090000000000e-6	1.308660000000000e-5
5.000000000000000e-1	3.420620000000000e-6	1.296960000000000e-5
5.050000000000000e-1	2.801390000000000e-6	1.294290000000000e-5
5.100000000000000e-1	2.299280000000000e-6	1.293630000000000e-5
5.150000000000000e-1	2.136030000000000e-6	1.271070000000000e-5
5.200000000000000e-1	2.018970000000000e-6	1.256210000000000e-5
5.250000000000000e-1	1.781430000000000e-6	1.249220000000000e-5
5.300000000000000e-1	1.619490000000000e-6	1.242340000000000e-5
5.350000000000000e-1	1.411080000000000e-6	1.239450000000000e-5
5.400000000000000e-1	1.355400000000000e-6	1.236360000000000e-5
5.450000000000000e-1	1.175990000000000e-6	1.238170000000000e-5
5.500000000000001e-1	1.141280000000000e-6	1.236020000000000e-5
5.550000000000001e-1	1.227780000000000e-6	1.227400000000000e-5
5.600000000000001e-1	1.297230000000000e-6	1.221360000000000e-5
5.649999999999999e-1	1.337630000000000e-6	1.217910000000000e-5
5.699999999999999e-1	1.465340000000000e-6	1.215420000000000e-5
5.749999999999999e-1	1.555940000000000e-6	1.214440000000000e-5
5.800000000000000e-1	1.731040000000000e-6	1.213090000000000e-5
5.850000000000000e-1	1.830020000000000e-6	1.216870000000000e-5
5.900000000000000e-1	2.017970000000000e-6	1.218400000000000e-5
5.950000000000000e-1	2.227620000000000e-6	1.219120000000000e-5
6.000000000000000e-1	2.412650000000000e-6	1.222030000000000e-5
6.050000000000000e-1	2.606490000000000e-6	1.226900000000000e-5
6.100000000000000e-1	2.771450000000000e-6	1.230590000000000e-5
6.150000000000000e-1	2.962940000000000e-6	1.235720000000000e-5
6.200000000000000e-1	3.181610000000000e-6	1.238770000000000e-5
6.250000000000000e-1	3.344600000000000e-6	1.241900000000000e-5
6.300000000000000e-1	3.546530000000000e-6	1.246690000000000e-5
6.350000000000000e-1	3.728940000000000e-6	1.249540000000000e-5
6.400000000000000e-1	3.839420000000000e-6	1.253360000000000e-5
6.450000000000000e-1	3.965950000000000e-6	1.255490000000000e-5
6.500000000000000e-1	4.111040000000000e-6	1.258850000000000e-5
6.550000000000000e-1	4.208980000000000e-6	1.260920000000000e-5
6.600000000000000e-1	4.298400000000000e-6	1.265760000000000e-5
6.650000000000000e-1	4.377210000000000e-6	1.269410000000000e-5
6.700000000000000e-1	4.456710000000000e-6	1.269600000000000e-5
6.750000000000001e-1	4.455760000000000e-6	1.273740000000000e-5
6.800000000000001e-1	4.493440000000000e-6	1.273190000000000e-5
6.850000000000001e-1	4.560890000000000e-6	1.277010000000000e-5
