Data created using the Lorantz line parameters in J.R. Aronson and P.F.
Strong, Optical constants of minerals and rocks, Applied Optics, 14, 
2914-2920, 1975.  These could be recalculated at any spectral resolution.
Range of validity is given as 1600-250 inverse centimeters.  Be sure to
check the reference for a description of the sample.

high frq. dielec. const=  1.982
Lorentz line parameters
center  width  strength
 7.5188  1330.0  0.0382   1.231  0.3767
 7.5075  1332.0  0.0388   1.232  0.3808
 7.4963  1334.0  0.0394   1.233  0.3848
 7.4850  1336.0  0.0400   1.233  0.3888
 7.4738  1338.0  0.0406   1.234  0.3928
 7.4627  1340.0  0.0412   1.233  0.3966
 7.4516  1342.0  0.0417   1.233  0.4003
 7.4405  1344.0  0.0422   1.232  0.4039
 7.4294  1346.0  0.0426   1.231  0.4073
 7.4184  1348.0  0.0431   1.230  0.4106
 7.4074  1350.0  0.0434   1.228  0.4136
 7.3964  1352.0  0.0438   1.226  0.4164
 7.3855  1354.0  0.0441   1.225  0.4190
 7.3746  1356.0  0.0444   1.223  0.4213
 7.3638  1358.0  0.0446   1.220  0.4233
 7.3529  1360.0  0.0448   1.218  0.4251
 7.3421  1362.0  0.0449   1.216  0.4266
 7.3314  1364.0  0.0450   1.213  0.4278
 7.3206  1366.0  0.0450   1.211  0.4288
 7.3099  1368.0  0.0450   1.208  0.4294
 7.2993  1370.0  0.0450   1.206  0.4298
 7.2886  1372.0  0.0449   1.204  0.4300
 7.2780  1374.0  0.0448   1.201  0.4299
 7.2674  1376.0  0.0447   1.199  0.4295
 7.2569  1378.0  0.0445   1.197  0.4290
 7.2464  1380.0  0.0443   1.195  0.4283
 7.2359  1382.0  0.0441   1.194  0.4274
 7.2254  1384.0  0.0438   1.192  0.4264
 7.2150  1386.0  0.0436   1.191  0.4252
 7.2046  1388.0  0.0433   1.189  0.4239
 7.1942  1390.0  0.0431   1.188  0.4226
 7.1839  1392.0  0.0428   1.187  0.4211
 7.1736  1394.0  0.0426   1.187  0.4197
 7.1633  1396.0  0.0423   1.186  0.4182
 7.1531  1398.0  0.0421   1.186  0.4167
 7.1429  1400.0  0.0418   1.186  0.4153
 7.1327  1402.0  0.0416   1.186  0.4138
 7.1225  1404.0  0.0414   1.186  0.4124
 7.1124  1406.0  0.0412   1.186  0.4111
 7.1023  1408.0  0.0410   1.187  0.4098
 7.0922  1410.0  0.0408   1.187  0.4086
 7.0822  1412.0  0.0407   1.188  0.4075
 7.0721  1414.0  0.0405   1.189  0.4065
 7.0621  1416.0  0.0404   1.190  0.4056
 7.0522  1418.0  0.0403   1.191  0.4048
 7.0423  1420.0  0.0403   1.192  0.4041
 7.0323  1422.0  0.0402   1.193  0.4035
 7.0225  1424.0  0.0402   1.194  0.4030
 7.0126  1426.0  0.0402   1.196  0.4027
 7.0028  1428.0  0.0402   1.197  0.4025
 6.9930  1430.0  0.0403   1.198  0.4024
 6.9832  1432.0  0.0403   1.199  0.4024
 6.9735  1434.0  0.0404   1.201  0.4026
 6.9638  1436.0  0.0405   1.202  0.4029
 6.9541  1438.0  0.0407   1.203  0.4033
 6.9444  1440.0  0.0408   1.205  0.4038
 6.9348  1442.0  0.0409   1.206  0.4044
 6.9252  1444.0  0.0411   1.207  0.4051
 6.9156  1446.0  0.0413   1.208  0.4060
 6.9061  1448.0  0.0415   1.209  0.4070
 6.8966  1450.0  0.0417   1.211  0.4081
 6.8871  1452.0  0.0420   1.212  0.4092
 6.8776  1454.0  0.0422   1.213  0.4105
 6.8681  1456.0  0.0425   1.213  0.4119
 6.8587  1458.0  0.0427   1.214  0.4134
 6.8493  1460.0  0.0430   1.215  0.4149
 6.8399  1462.0  0.0433   1.216  0.4165
 6.8306  1464.0  0.0436   1.216  0.4183
 6.8213  1466.0  0.0439   1.217  0.4201
 6.8120  1468.0  0.0442   1.217  0.4219
 6.8027  1470.0  0.0445   1.218  0.4239
 6.7935  1472.0  0.0449   1.218  0.4259
 6.7843  1474.0  0.0452   1.218  0.4280
 6.7751  1476.0  0.0455   1.218  0.4301
 6.7659  1478.0  0.0459   1.218  0.4323
 6.7568  1480.0  0.0462   1.218  0.4345
 6.7476  1482.0  0.0466   1.217  0.4367
 6.7385  1484.0  0.0469   1.217  0.4390
 6.7295  1486.0  0.0473   1.216  0.4413
 6.7204  1488.0  0.0477   1.216  0.4437
 6.7114  1490.0  0.0480   1.215  0.4461
 6.7024  1492.0  0.0484   1.214  0.4484
 6.6934  1494.0  0.0487   1.213  0.4508
 6.6845  1496.0  0.0491   1.212  0.4532
 6.6756  1498.0  0.0494   1.210  0.4556
 6.6667  1500.0  0.0498   1.209  0.4580
 6.6578  1502.0  0.0501   1.207  0.4604
 6.6489  1504.0  0.0505   1.206  0.4627
 6.6401  1506.0  0.0508   1.204  0.4651
 6.6313  1508.0  0.0511   1.202  0.4674
 6.6225  1510.0  0.0515   1.200  0.4696
 6.6138  1512.0  0.0518   1.197  0.4719
 6.6050  1514.0  0.0521   1.195  0.4741
 6.5963  1516.0  0.0524   1.193  0.4762
 6.5876  1518.0  0.0527   1.190  0.4783
 6.5789  1520.0  0.0530   1.187  0.4803
 6.5703  1522.0  0.0533   1.184  0.4822
 6.5617  1524.0  0.0535   1.181  0.4841
 6.5531  1526.0  0.0538   1.178  0.4859
 6.5445  1528.0  0.0540   1.175  0.4876
 6.5359  1530.0  0.0542   1.172  0.4892
 6.5274  1532.0  0.0545   1.169  0.4907
 6.5189  1534.0  0.0547   1.165  0.4921
 6.5104  1536.0  0.0548   1.162  0.4935
 6.5020  1538.0  0.0550   1.158  0.4947
 6.4935  1540.0  0.0552   1.154  0.4958
 6.4851  1542.0  0.0553   1.150  0.4968
 6.4767  1544.0  0.0554   1.146  0.4977
 6.4683  1546.0  0.0555   1.142  0.4984
 6.4599  1548.0  0.0556   1.138  0.4990
 6.4516  1550.0  0.0557   1.134  0.4996
 6.4433  1552.0  0.0557   1.130  0.4999
 6.4350  1554.0  0.0558   1.126  0.5002
 6.4267  1556.0  0.0558   1.122  0.5003
 6.4185  1558.0  0.0558   1.117  0.5002
 6.4103  1560.0  0.0557   1.113  0.5001
 6.4020  1562.0  0.0557   1.109  0.4998
 6.3939  1564.0  0.0556   1.104  0.4993
 6.3857  1566.0  0.0555   1.100  0.4988
 6.3776  1568.0  0.0554   1.095  0.4980
 6.3694  1570.0  0.0553   1.091  0.4972
 6.3613  1572.0  0.0551   1.086  0.4962
 6.3532  1574.0  0.0550   1.082  0.4950
 6.3452  1576.0  0.0548   1.078  0.4938
 6.3371  1578.0  0.0546   1.073  0.4923
 6.3291  1580.0  0.0543   1.069  0.4908
 6.3211  1582.0  0.0541   1.065  0.4891
 6.3131  1584.0  0.0538   1.060  0.4873
 6.3052  1586.0  0.0535   1.056  0.4853
 6.2972  1588.0  0.0532   1.052  0.4833
 6.2893  1590.0  0.0528   1.048  0.4811
 6.2814  1592.0  0.0525   1.043  0.4787
 6.2735  1594.0  0.0521   1.039  0.4763
 6.2657  1596.0  0.0517   1.035  0.4737
 6.2578  1598.0  0.0513   1.031  0.4711
 6.2500  1600.0  0.0508   1.028  0.4683
