Dypingite optical constants from Roush, J. 
Geophys. Res., 101, 2215-2225, 1996.
  wavelength  calc. ref.  real index  imag. index
 8.2968E+00  2.6198E-02  1.3782E+00   6.3525E-02
 8.3101E+00  2.5960E-02  1.3762E+00   6.3013E-02
 8.3234E+00  2.5718E-02  1.3741E+00   6.2530E-02
 8.3368E+00  2.5474E-02  1.3720E+00   6.2075E-02
 8.3502E+00  2.5227E-02  1.3699E+00   6.1651E-02
 8.3637E+00  2.4977E-02  1.3677E+00   6.1258E-02
 8.3772E+00  2.4725E-02  1.3655E+00   6.0900E-02
 8.3907E+00  2.4469E-02  1.3632E+00   6.0575E-02
 8.4044E+00  2.4210E-02  1.3609E+00   6.0285E-02
 8.4180E+00  2.3949E-02  1.3586E+00   6.0032E-02
 8.4317E+00  2.3684E-02  1.3562E+00   5.9817E-02
 8.4454E+00  2.3417E-02  1.3538E+00   5.9642E-02
 8.4592E+00  2.3148E-02  1.3513E+00   5.9509E-02
 8.4730E+00  2.2875E-02  1.3488E+00   5.9418E-02
 8.4869E+00  2.2599E-02  1.3462E+00   5.9372E-02
 8.5008E+00  2.2321E-02  1.3436E+00   5.9374E-02
 8.5148E+00  2.2039E-02  1.3410E+00   5.9424E-02
 8.5288E+00  2.1755E-02  1.3383E+00   5.9525E-02
 8.5428E+00  2.1468E-02  1.3355E+00   5.9680E-02
 8.5569E+00  2.1180E-02  1.3328E+00   5.9890E-02
 8.5710E+00  2.0887E-02  1.3299E+00   6.0161E-02
 8.5852E+00  2.0592E-02  1.3270E+00   6.0494E-02
 8.5995E+00  2.0294E-02  1.3240E+00   6.0894E-02
 8.6138E+00  1.9994E-02  1.3210E+00   6.1364E-02
 8.6281E+00  1.9691E-02  1.3179E+00   6.1908E-02
 8.6424E+00  1.9387E-02  1.3148E+00   6.2529E-02
 8.6569E+00  1.9079E-02  1.3116E+00   6.3238E-02
 8.6714E+00  1.8770E-02  1.3083E+00   6.4037E-02
 8.6859E+00  1.8458E-02  1.3050E+00   6.4934E-02
 8.7005E+00  1.8145E-02  1.3016E+00   6.5935E-02
 8.7151E+00  1.7831E-02  1.2981E+00   6.7049E-02
 8.7298E+00  1.7516E-02  1.2946E+00   6.8285E-02
 8.7445E+00  1.7203E-02  1.2910E+00   6.9644E-02
 8.7593E+00  1.6888E-02  1.2873E+00   7.1153E-02
 8.7741E+00  1.6575E-02  1.2835E+00   7.2818E-02
 8.7890E+00  1.6265E-02  1.2797E+00   7.4650E-02
 8.8039E+00  1.5958E-02  1.2758E+00   7.6667E-02
 8.8189E+00  1.5656E-02  1.2718E+00   7.8884E-02
 8.8338E+00  1.5363E-02  1.2678E+00   8.1307E-02
 8.8489E+00  1.5077E-02  1.2637E+00   8.3982E-02
 8.8641E+00  1.4803E-02  1.2596E+00   8.6920E-02
 8.8793E+00  1.4544E-02  1.2554E+00   9.0145E-02
 8.8945E+00  1.4304E-02  1.2512E+00   9.3684E-02
 8.9098E+00  1.4087E-02  1.2470E+00   9.7566E-02
 8.9251E+00  1.3898E-02  1.2428E+00   1.0182E-01
 8.9405E+00  1.3744E-02  1.2387E+00   1.0646E-01
 8.9559E+00  1.3630E-02  1.2347E+00   1.1156E-01
 8.9714E+00  1.3567E-02  1.2308E+00   1.1713E-01
 8.9870E+00  1.3563E-02  1.2271E+00   1.2320E-01
 9.0026E+00  1.3630E-02  1.2237E+00   1.2980E-01
 9.0183E+00  1.3777E-02  1.2207E+00   1.3695E-01
 9.0339E+00  1.4017E-02  1.2182E+00   1.4460E-01
 9.0497E+00  1.4363E-02  1.2162E+00   1.5282E-01
 9.0655E+00  1.4825E-02  1.2150E+00   1.6154E-01
 9.0814E+00  1.5414E-02  1.2147E+00   1.7068E-01
 9.0974E+00  1.6133E-02  1.2154E+00   1.8013E-01
 9.1134E+00  1.6982E-02  1.2173E+00   1.8972E-01
 9.1294E+00  1.7954E-02  1.2204E+00   1.9924E-01
 9.1455E+00  1.9024E-02  1.2249E+00   2.0838E-01
 9.1616E+00  2.0176E-02  1.2307E+00   2.1693E-01
 9.1778E+00  2.1367E-02  1.2379E+00   2.2451E-01
 9.1941E+00  2.2552E-02  1.2461E+00   2.3081E-01
 9.2105E+00  2.3682E-02  1.2551E+00   2.3553E-01
 9.2269E+00  2.4708E-02  1.2646E+00   2.3848E-01
 9.2433E+00  2.5588E-02  1.2741E+00   2.3956E-01
 9.2598E+00  2.6285E-02  1.2832E+00   2.3880E-01
 9.2764E+00  2.6785E-02  1.2915E+00   2.3634E-01
 9.2930E+00  2.7078E-02  1.2987E+00   2.3241E-01
 9.3097E+00  2.7167E-02  1.3044E+00   2.2734E-01
 9.3264E+00  2.7066E-02  1.3086E+00   2.2147E-01
 9.3433E+00  2.6796E-02  1.3111E+00   2.1515E-01
 9.3601E+00  2.6384E-02  1.3120E+00   2.0875E-01
 9.3770E+00  2.5850E-02  1.3113E+00   2.0249E-01
 9.3940E+00  2.5221E-02  1.3092E+00   1.9663E-01
 9.4111E+00  2.4522E-02  1.3057E+00   1.9137E-01
 9.4282E+00  2.3773E-02  1.3010E+00   1.8686E-01
 9.4454E+00  2.2993E-02  1.2953E+00   1.8322E-01
 9.4626E+00  2.2203E-02  1.2887E+00   1.8057E-01
 9.4798E+00  2.1423E-02  1.2812E+00   1.7899E-01
 9.4972E+00  2.0663E-02  1.2729E+00   1.7857E-01
 9.5147E+00  1.9949E-02  1.2640E+00   1.7943E-01
 9.5322E+00  1.9304E-02  1.2545E+00   1.8169E-01
 9.5497E+00  1.8759E-02  1.2445E+00   1.8553E-01
 9.5674E+00  1.8355E-02  1.2341E+00   1.9117E-01
 9.5850E+00  1.8148E-02  1.2235E+00   1.9883E-01
 9.6027E+00  1.8212E-02  1.2130E+00   2.0894E-01
 9.6206E+00  1.8650E-02  1.2030E+00   2.2188E-01
 9.6385E+00  1.9597E-02  1.1943E+00   2.3805E-01
 9.6564E+00  2.1203E-02  1.1881E+00   2.5770E-01
 9.6745E+00  2.3593E-02  1.1861E+00   2.8060E-01
 9.6926E+00  2.6758E-02  1.1902E+00   3.0540E-01
 9.7106E+00  3.0384E-02  1.2021E+00   3.2900E-01
 9.7289E+00  3.3876E-02  1.2210E+00   3.4738E-01
 9.7472E+00  3.6493E-02  1.2430E+00   3.5696E-01
 9.7655E+00  3.7894E-02  1.2626E+00   3.5789E-01
 9.7840E+00  3.8315E-02  1.2759E+00   3.5403E-01
 9.8025E+00  3.8301E-02  1.2828E+00   3.5003E-01
 9.8210E+00  3.8350E-02  1.2854E+00   3.4886E-01
 9.8396E+00  3.8758E-02  1.2866E+00   3.5138E-01
 9.8583E+00  3.9633E-02  1.2885E+00   3.5715E-01
 9.8771E+00  4.0942E-02  1.2923E+00   3.6506E-01
 9.8960E+00  4.2569E-02  1.2987E+00   3.7378E-01
 9.9149E+00  4.4350E-02  1.3078E+00   3.8203E-01
 9.9339E+00  4.6101E-02  1.3190E+00   3.8868E-01
 9.9529E+00  4.7644E-02  1.3315E+00   3.9288E-01
 9.9721E+00  4.8856E-02  1.3443E+00   3.9428E-01
 9.9913E+00  4.9644E-02  1.3560E+00   3.9289E-01
 1.0011E+01  4.9983E-02  1.3655E+00   3.8929E-01
 1.0030E+01  4.9919E-02  1.3718E+00   3.8451E-01
 1.0049E+01  4.9572E-02  1.3743E+00   3.8002E-01
 1.0069E+01  4.9158E-02  1.3728E+00   3.7775E-01
 1.0088E+01  4.9031E-02  1.3681E+00   3.8005E-01
 1.0108E+01  4.9757E-02  1.3624E+00   3.8960E-01
 1.0128E+01  5.2094E-02  1.3605E+00   4.0838E-01
 1.0148E+01  5.6500E-02  1.3707E+00   4.3406E-01
 1.0168E+01  6.1690E-02  1.3985E+00   4.5422E-01
 1.0188E+01  6.4503E-02  1.4323E+00   4.5324E-01
 1.0208E+01  6.3874E-02  1.4491E+00   4.3725E-01
 1.0228E+01  6.2678E-02  1.4456E+00   4.3069E-01
 1.0248E+01  6.4580E-02  1.4414E+00   4.4780E-01
 1.0268E+01  7.0844E-02  1.4614E+00   4.7955E-01
 1.0289E+01  7.7313E-02  1.5094E+00   4.9333E-01
 1.0309E+01  7.8752E-02  1.5495E+00   4.7419E-01
 1.0330E+01  7.7784E-02  1.5603E+00   4.5776E-01
 1.0350E+01  8.1179E-02  1.5763E+00   4.7107E-01
 1.0371E+01  8.7810E-02  1.6333E+00   4.7401E-01
 1.0392E+01  8.7715E-02  1.6781E+00   4.2720E-01
 1.0413E+01  8.4050E-02  1.6792E+00   3.8988E-01
 1.0434E+01  8.4942E-02  1.6884E+00   3.8726E-01
 1.0455E+01  8.9762E-02  1.7353E+00   3.7510E-01
 1.0476E+01  9.0755E-02  1.7787E+00   3.1729E-01
 1.0497E+01  8.6543E-02  1.7822E+00   2.4622E-01
 1.0518E+01  8.0696E-02  1.7606E+00   1.9188E-01
 1.0540E+01  7.5195E-02  1.7325E+00   1.5551E-01
 1.0561E+01  7.0493E-02  1.7053E+00   1.3122E-01
 1.0583E+01  6.6538E-02  1.6810E+00   1.1436E-01
 1.0604E+01  6.3192E-02  1.6595E+00   1.0216E-01
 1.0626E+01  6.0321E-02  1.6405E+00   9.2955E-02
 1.0648E+01  5.7824E-02  1.6237E+00   8.5791E-02
 1.0670E+01  5.5621E-02  1.6086E+00   8.0051E-02
 1.0692E+01  5.3655E-02  1.5949E+00   7.5351E-02
 1.0714E+01  5.1881E-02  1.5824E+00   7.1433E-02
 1.0736E+01  5.0265E-02  1.5708E+00   6.8120E-02
 1.0758E+01  4.8783E-02  1.5602E+00   6.5286E-02
 1.0781E+01  4.7411E-02  1.5502E+00   6.2839E-02
 1.0803E+01  4.6134E-02  1.5408E+00   6.0712E-02
 1.0826E+01  4.4938E-02  1.5320E+00   5.8854E-02
 1.0848E+01  4.3814E-02  1.5236E+00   5.7227E-02
 1.0871E+01  4.2749E-02  1.5156E+00   5.5797E-02
 1.0894E+01  4.1738E-02  1.5079E+00   5.4543E-02
 1.0917E+01  4.0773E-02  1.5005E+00   5.3444E-02
 1.0940E+01  3.9849E-02  1.4934E+00   5.2486E-02
 1.0963E+01  3.8960E-02  1.4865E+00   5.1657E-02
 1.0986E+01  3.8103E-02  1.4798E+00   5.0947E-02
 1.1009E+01  3.7272E-02  1.4733E+00   5.0350E-02
 1.1033E+01  3.6464E-02  1.4669E+00   4.9862E-02
 1.1056E+01  3.5676E-02  1.4606E+00   4.9478E-02
 1.1080E+01  3.4905E-02  1.4543E+00   4.9199E-02
 1.1104E+01  3.4146E-02  1.4482E+00   4.9026E-02
 1.1128E+01  3.3396E-02  1.4420E+00   4.8964E-02
 1.1152E+01  3.2653E-02  1.4359E+00   4.9021E-02
 1.1176E+01  3.1910E-02  1.4297E+00   4.9211E-02
 1.1200E+01  3.1162E-02  1.4234E+00   4.9558E-02
 1.1224E+01  3.0401E-02  1.4169E+00   5.0103E-02
 1.1248E+01  2.9614E-02  1.4101E+00   5.0926E-02
 1.1273E+01  2.8778E-02  1.4027E+00   5.2212E-02
 1.1297E+01  2.7853E-02  1.3944E+00   5.4485E-02
 1.1322E+01  2.6786E-02  1.3841E+00   5.9802E-02
 1.1347E+01  2.6338E-02  1.3762E+00   7.8269E-02
 1.1372E+01  2.9414E-02  1.4028E+00   8.0055E-02
 1.1397E+01  2.8030E-02  1.3943E+00   6.3836E-02
 1.1422E+01  2.6709E-02  1.3830E+00   6.1935E-02
 1.1447E+01  2.5693E-02  1.3737E+00   6.3504E-02
 1.1472E+01  2.4823E-02  1.3652E+00   6.6585E-02
 1.1498E+01  2.4046E-02  1.3572E+00   7.0899E-02
 1.1523E+01  2.3360E-02  1.3495E+00   7.6561E-02
 1.1549E+01  2.2797E-02  1.3422E+00   8.3872E-02
 1.1575E+01  2.2428E-02  1.3359E+00   9.3197E-02
 1.1601E+01  2.2373E-02  1.3313E+00   1.0487E-01
 1.1627E+01  2.2800E-02  1.3300E+00   1.1881E-01
 1.1653E+01  2.3877E-02  1.3337E+00   1.3401E-01
 1.1679E+01  2.5634E-02  1.3441E+00   1.4771E-01
 1.1705E+01  2.7773E-02  1.3604E+00   1.5577E-01
 1.1732E+01  2.9690E-02  1.3786E+00   1.5497E-01
 1.1758E+01  3.0856E-02  1.3934E+00   1.4588E-01
 1.1785E+01  3.1142E-02  1.4016E+00   1.3236E-01
 1.1812E+01  3.0749E-02  1.4033E+00   1.1837E-01
 1.1839E+01  2.9955E-02  1.4004E+00   1.0619E-01
 1.1866E+01  2.8972E-02  1.3947E+00   9.6503E-02
 1.1893E+01  2.7926E-02  1.3875E+00   8.9191E-02
 1.1921E+01  2.6884E-02  1.3797E+00   8.3879E-02
 1.1948E+01  2.5872E-02  1.3716E+00   8.0168E-02
 1.1976E+01  2.4901E-02  1.3634E+00   7.7739E-02
 1.2003E+01  2.3972E-02  1.3552E+00   7.6345E-02
 1.2031E+01  2.3082E-02  1.3470E+00   7.5818E-02
 1.2059E+01  2.2226E-02  1.3389E+00   7.6047E-02
 1.2087E+01  2.1403E-02  1.3308E+00   7.6971E-02
 1.2116E+01  2.0607E-02  1.3227E+00   7.8574E-02
 1.2144E+01  1.9840E-02  1.3145E+00   8.0875E-02
 1.2172E+01  1.9102E-02  1.3062E+00   8.3942E-02
 1.2201E+01  1.8400E-02  1.2977E+00   8.7883E-02
 1.2230E+01  1.7746E-02  1.2892E+00   9.2880E-02
 1.2259E+01  1.7164E-02  1.2806E+00   9.9175E-02
 1.2288E+01  1.6697E-02  1.2722E+00   1.0712E-01
 1.2317E+01  1.6414E-02  1.2642E+00   1.1717E-01
 1.2346E+01  1.6433E-02  1.2576E+00   1.2980E-01
 1.2376E+01  1.6919E-02  1.2536E+00   1.4523E-01
 1.2405E+01  1.8042E-02  1.2545E+00   1.6271E-01
 1.2435E+01  1.9798E-02  1.2622E+00   1.7941E-01
 1.2465E+01  2.1768E-02  1.2759E+00   1.9061E-01
 1.2495E+01  2.3273E-02  1.2905E+00   1.9343E-01
 1.2525E+01  2.3985E-02  1.3008E+00   1.9024E-01
 1.2556E+01  2.4126E-02  1.3055E+00   1.8587E-01
 1.2586E+01  2.4081E-02  1.3069E+00   1.8326E-01
 1.2617E+01  2.4104E-02  1.3075E+00   1.8285E-01
 1.2647E+01  2.4278E-02  1.3087E+00   1.8377E-01
 1.2678E+01  2.4574E-02  1.3110E+00   1.8486E-01
 1.2709E+01  2.4905E-02  1.3143E+00   1.8510E-01
 1.2741E+01  2.5168E-02  1.3179E+00   1.8389E-01
 1.2772E+01  2.5280E-02  1.3209E+00   1.8110E-01
 1.2804E+01  2.5196E-02  1.3228E+00   1.7704E-01
 1.2835E+01  2.4912E-02  1.3230E+00   1.7225E-01
 1.2867E+01  2.4457E-02  1.3214E+00   1.6734E-01
 1.2899E+01  2.3874E-02  1.3182E+00   1.6284E-01
 1.2931E+01  2.3212E-02  1.3137E+00   1.5915E-01
 1.2964E+01  2.2514E-02  1.3080E+00   1.5652E-01
 1.2996E+01  2.1822E-02  1.3017E+00   1.5509E-01
 1.3029E+01  2.1168E-02  1.2949E+00   1.5493E-01
 1.3062E+01  2.0580E-02  1.2878E+00   1.5605E-01
 1.3095E+01  2.0084E-02  1.2809E+00   1.5843E-01
 1.3128E+01  1.9704E-02  1.2742E+00   1.6205E-01
 1.3161E+01  1.9460E-02  1.2680E+00   1.6682E-01
 1.3195E+01  1.9372E-02  1.2626E+00   1.7265E-01
 1.3228E+01  1.9454E-02  1.2582E+00   1.7937E-01
 1.3262E+01  1.9712E-02  1.2550E+00   1.8676E-01
 1.3296E+01  2.0137E-02  1.2533E+00   1.9449E-01
 1.3330E+01  2.0708E-02  1.2531E+00   2.0216E-01
 1.3365E+01  2.1377E-02  1.2544E+00   2.0927E-01
 1.3399E+01  2.2084E-02  1.2570E+00   2.1535E-01
 1.3434E+01  2.2753E-02  1.2604E+00   2.1998E-01
 1.3469E+01  2.3313E-02  1.2642E+00   2.2291E-01
 1.3504E+01  2.3705E-02  1.2677E+00   2.2415E-01
 1.3539E+01  2.3900E-02  1.2703E+00   2.2392E-01
 1.3575E+01  2.3896E-02  1.2715E+00   2.2268E-01
 1.3610E+01  2.3718E-02  1.2711E+00   2.2100E-01
 1.3646E+01  2.3416E-02  1.2689E+00   2.1950E-01
 1.3682E+01  2.3052E-02  1.2653E+00   2.1877E-01
 1.3718E+01  2.2700E-02  1.2605E+00   2.1931E-01
 1.3755E+01  2.2440E-02  1.2549E+00   2.2154E-01
 1.3791E+01  2.2357E-02  1.2493E+00   2.2573E-01
 1.3828E+01  2.2529E-02  1.2445E+00   2.3194E-01
 1.3865E+01  2.3014E-02  1.2413E+00   2.3988E-01
 1.3902E+01  2.3799E-02  1.2406E+00   2.4868E-01
 1.3939E+01  2.4772E-02  1.2428E+00   2.5694E-01
 1.3977E+01  2.5718E-02  1.2473E+00   2.6310E-01
 1.4015E+01  2.6423E-02  1.2523E+00   2.6634E-01
 1.4053E+01  2.6801E-02  1.2562E+00   2.6712E-01
 1.4091E+01  2.6927E-02  1.2582E+00   2.6685E-01
 1.4129E+01  2.6956E-02  1.2587E+00   2.6682E-01
 1.4168E+01  2.7014E-02  1.2584E+00   2.6756E-01
 1.4207E+01  2.7140E-02  1.2584E+00   2.6881E-01
 1.4246E+01  2.7283E-02  1.2589E+00   2.6983E-01
 1.4285E+01  2.7347E-02  1.2597E+00   2.6991E-01
 1.4324E+01  2.7243E-02  1.2598E+00   2.6875E-01
 1.4364E+01  2.6934E-02  1.2587E+00   2.6656E-01
 1.4404E+01  2.6448E-02  1.2558E+00   2.6397E-01
 1.4444E+01  2.5853E-02  1.2509E+00   2.6175E-01
 1.4485E+01  2.5239E-02  1.2443E+00   2.6054E-01
 1.4525E+01  2.4687E-02  1.2364E+00   2.6077E-01
 1.4566E+01  2.4266E-02  1.2277E+00   2.6270E-01
 1.4607E+01  2.4029E-02  1.2185E+00   2.6641E-01
 1.4648E+01  2.4014E-02  1.2093E+00   2.7188E-01
 1.4690E+01  2.4252E-02  1.2004E+00   2.7906E-01
 1.4731E+01  2.4764E-02  1.1921E+00   2.8783E-01
 1.4773E+01  2.5564E-02  1.1846E+00   2.9809E-01
 1.4816E+01  2.6657E-02  1.1781E+00   3.0966E-01
 1.4858E+01  2.8039E-02  1.1729E+00   3.2236E-01
 1.4901E+01  2.9689E-02  1.1693E+00   3.3593E-01
 1.4944E+01  3.1575E-02  1.1672E+00   3.5008E-01
 1.4987E+01  3.3643E-02  1.1669E+00   3.6446E-01
 1.5030E+01  3.5825E-02  1.1683E+00   3.7867E-01
 1.5074E+01  3.8044E-02  1.1714E+00   3.9232E-01
 1.5118E+01  4.0217E-02  1.1758E+00   4.0505E-01
 1.5162E+01  4.2278E-02  1.1812E+00   4.1659E-01
 1.5207E+01  4.4172E-02  1.1871E+00   4.2680E-01
 1.5251E+01  4.5882E-02  1.1931E+00   4.3574E-01
 1.5296E+01  4.7415E-02  1.1988E+00   4.4358E-01
 1.5342E+01  4.8811E-02  1.2039E+00   4.5067E-01
 1.5387E+01  5.0126E-02  1.2081E+00   4.5740E-01
 1.5433E+01  5.1435E-02  1.2115E+00   4.6421E-01
 1.5479E+01  5.2807E-02  1.2142E+00   4.7148E-01
 1.5525E+01  5.4313E-02  1.2164E+00   4.7954E-01
 1.5572E+01  5.6005E-02  1.2184E+00   4.8858E-01
 1.5619E+01  5.7926E-02  1.2207E+00   4.9872E-01
 1.5666E+01  6.0098E-02  1.2235E+00   5.1000E-01
 1.5714E+01  6.2527E-02  1.2271E+00   5.2234E-01
 1.5761E+01  6.5203E-02  1.2319E+00   5.3559E-01
 1.5809E+01  6.8096E-02  1.2382E+00   5.4956E-01
 1.5858E+01  7.1171E-02  1.2461E+00   5.6401E-01
 1.5906E+01  7.4370E-02  1.2559E+00   5.7862E-01
 1.5955E+01  7.7640E-02  1.2676E+00   5.9310E-01
 1.6005E+01  8.0910E-02  1.2812E+00   6.0710E-01
 1.6054E+01  8.4118E-02  1.2969E+00   6.2027E-01
 1.6104E+01  8.7193E-02  1.3144E+00   6.3225E-01
 1.6154E+01  9.0078E-02  1.3337E+00   6.4272E-01
 1.6205E+01  9.2714E-02  1.3545E+00   6.5136E-01
 1.6255E+01  9.5057E-02  1.3766E+00   6.5790E-01
 1.6307E+01  9.7065E-02  1.3997E+00   6.6208E-01
 1.6358E+01  9.8714E-02  1.4234E+00   6.6376E-01
 1.6410E+01  9.9988E-02  1.4473E+00   6.6281E-01
 1.6462E+01  1.0088E-01  1.4711E+00   6.5920E-01
 1.6514E+01  1.0139E-01  1.4943E+00   6.5299E-01
 1.6567E+01  1.0153E-01  1.5164E+00   6.4429E-01
 1.6620E+01  1.0133E-01  1.5373E+00   6.3330E-01
 1.6674E+01  1.0081E-01  1.5564E+00   6.2027E-01
 1.6727E+01  9.9984E-02  1.5737E+00   6.0549E-01
 1.6781E+01  9.8900E-02  1.5889E+00   5.8929E-01
 1.6836E+01  9.7585E-02  1.6019E+00   5.7201E-01
 1.6891E+01  9.6073E-02  1.6126E+00   5.5400E-01
 1.6946E+01  9.4393E-02  1.6210E+00   5.3557E-01
 1.7002E+01  9.2577E-02  1.6273E+00   5.1703E-01
 1.7057E+01  9.0651E-02  1.6314E+00   4.9866E-01
 1.7114E+01  8.8643E-02  1.6334E+00   4.8069E-01
 1.7170E+01  8.6574E-02  1.6337E+00   4.6335E-01
 1.7227E+01  8.4465E-02  1.6321E+00   4.4680E-01
 1.7285E+01  8.2339E-02  1.6291E+00   4.3123E-01
 1.7343E+01  8.0214E-02  1.6245E+00   4.1677E-01
 1.7401E+01  7.8111E-02  1.6188E+00   4.0357E-01
 1.7459E+01  7.6056E-02  1.6119E+00   3.9177E-01
 1.7518E+01  7.4079E-02  1.6041E+00   3.8156E-01
 1.7578E+01  7.2219E-02  1.5957E+00   3.7311E-01
 1.7638E+01  7.0537E-02  1.5871E+00   3.6663E-01
 1.7698E+01  6.9108E-02  1.5787E+00   3.6229E-01
 1.7758E+01  6.8028E-02  1.5714E+00   3.6013E-01
 1.7820E+01  6.7385E-02  1.5662E+00   3.5974E-01
 1.7881E+01  6.7183E-02  1.5644E+00   3.5988E-01
 1.7943E+01  6.7228E-02  1.5661E+00   3.5828E-01
 1.8005E+01  6.7100E-02  1.5699E+00   3.5247E-01
 1.8068E+01  6.6363E-02  1.5726E+00   3.4161E-01
 1.8131E+01  6.4867E-02  1.5711E+00   3.2741E-01
 1.8195E+01  6.2785E-02  1.5649E+00   3.1267E-01
 1.8259E+01  6.0399E-02  1.5547E+00   2.9940E-01
 1.8323E+01  5.7932E-02  1.5420E+00   2.8848E-01
 1.8388E+01  5.5509E-02  1.5277E+00   2.7996E-01
 1.8454E+01  5.3188E-02  1.5127E+00   2.7362E-01
 1.8520E+01  5.0985E-02  1.4971E+00   2.6916E-01
 1.8586E+01  4.8904E-02  1.4813E+00   2.6633E-01
 1.8653E+01  4.6935E-02  1.4652E+00   2.6495E-01
 1.8720E+01  4.5072E-02  1.4487E+00   2.6494E-01
 1.8788E+01  4.3305E-02  1.4318E+00   2.6629E-01
 1.8856E+01  4.1627E-02  1.4140E+00   2.6913E-01
 1.8925E+01  4.0027E-02  1.3947E+00   2.7392E-01
 1.8994E+01  3.8530E-02  1.3722E+00   2.8222E-01
 1.9064E+01  3.7642E-02  1.3419E+00   3.0209E-01
 1.9135E+01  4.9582E-02  1.3451E+00   3.9916E-01
 1.9205E+01  4.5107E-02  1.4104E+00   3.0992E-01
 1.9277E+01  3.9702E-02  1.3663E+00   2.9994E-01
 1.9349E+01  3.7988E-02  1.3397E+00   3.0730E-01
 1.9421E+01  3.7310E-02  1.3186E+00   3.1799E-01
 1.9494E+01  3.7220E-02  1.2999E+00   3.3055E-01
 1.9568E+01  3.7619E-02  1.2825E+00   3.4480E-01
 1.9642E+01  3.8506E-02  1.2660E+00   3.6075E-01
 1.9717E+01  3.9914E-02  1.2504E+00   3.7848E-01
 1.9792E+01  4.1889E-02  1.2357E+00   3.9805E-01
 1.9868E+01  4.4485E-02  1.2221E+00   4.1956E-01
 1.9944E+01  4.7751E-02  1.2097E+00   4.4303E-01
 2.0021E+01  5.1729E-02  1.1989E+00   4.6847E-01
 2.0099E+01  5.6437E-02  1.1899E+00   4.9581E-01
 2.0177E+01  6.1877E-02  1.1830E+00   5.2496E-01
 2.0256E+01  6.8003E-02  1.1787E+00   5.5569E-01
 2.0335E+01  7.4742E-02  1.1771E+00   5.8773E-01
 2.0415E+01  8.1985E-02  1.1786E+00   6.2074E-01
 2.0496E+01  8.9569E-02  1.1834E+00   6.5423E-01
 2.0577E+01  9.7326E-02  1.1916E+00   6.8771E-01
 2.0659E+01  1.0506E-01  1.2032E+00   7.2058E-01
 2.0742E+01  1.1258E-01  1.2180E+00   7.5228E-01
 2.0825E+01  1.1970E-01  1.2359E+00   7.8220E-01
 2.0909E+01  1.2629E-01  1.2563E+00   8.0985E-01
 2.0994E+01  1.3223E-01  1.2785E+00   8.3477E-01
 2.1079E+01  1.3748E-01  1.3019E+00   8.5674E-01
 2.1165E+01  1.4204E-01  1.3256E+00   8.7571E-01
 2.1252E+01  1.4599E-01  1.3484E+00   8.9200E-01
 2.1339E+01  1.4949E-01  1.3696E+00   9.0627E-01
 2.1428E+01  1.5279E-01  1.3883E+00   9.1965E-01
 2.1516E+01  1.5626E-01  1.4042E+00   9.3373E-01
 2.1606E+01  1.6036E-01  1.4175E+00   9.5057E-01
 2.1697E+01  1.6563E-01  1.4299E+00   9.7240E-01
 2.1788E+01  1.7245E-01  1.4448E+00   1.0007E+00
 2.1880E+01  1.8050E-01  1.4675E+00   1.0341E+00
 2.1972E+01  1.8813E-01  1.5012E+00   1.0654E+00
 2.2066E+01  1.9313E-01  1.5397E+00   1.0853E+00
 2.2160E+01  1.9600E-01  1.5674E+00   1.0961E+00
 2.2255E+01  2.0099E-01  1.5790E+00   1.1173E+00
 2.2351E+01  2.1204E-01  1.5895E+00   1.1655E+00
 2.2448E+01  2.2952E-01  1.6225E+00   1.2413E+00
 2.2546E+01  2.4975E-01  1.6989E+00   1.3300E+00
 2.2644E+01  2.6677E-01  1.8306E+00   1.4035E+00
 2.2743E+01  2.7509E-01  2.0086E+00   1.4239E+00
 2.2844E+01  2.7250E-01  2.1938E+00   1.3630E+00
 2.2945E+01  2.6087E-01  2.3320E+00   1.2306E+00
 2.3047E+01  2.4448E-01  2.3947E+00   1.0727E+00
 2.3149E+01  2.2732E-01  2.3928E+00   9.3382E-01
 2.3253E+01  2.1217E-01  2.3541E+00   8.3563E-01
 2.3358E+01  2.0106E-01  2.3057E+00   7.8235E-01
 2.3464E+01  1.9586E-01  2.2738E+00   7.6720E-01
 2.3570E+01  1.9598E-01  2.2795E+00   7.6244E-01
 2.3678E+01  1.9515E-01  2.3048E+00   7.2723E-01
 2.3787E+01  1.8942E-01  2.3038E+00   6.7041E-01
 2.3896E+01  1.8234E-01  2.2769E+00   6.2973E-01
 2.4007E+01  1.7733E-01  2.2474E+00   6.1450E-01
 2.4118E+01  1.7540E-01  2.2298E+00   6.1713E-01
 2.4231E+01  1.7633E-01  2.2293E+00   6.2751E-01
 2.4345E+01  1.7922E-01  2.2464E+00   6.3598E-01
 2.4460E+01  1.8279E-01  2.2770E+00   6.3442E-01
 2.4576E+01  1.8582E-01  2.3141E+00   6.1783E-01
 2.4693E+01  1.8744E-01  2.3493E+00   5.8577E-01
 2.4811E+01  1.8735E-01  2.3761E+00   5.4187E-01
 2.4930E+01  1.8573E-01  2.3914E+00   4.9187E-01
