data provided by Paul Lucey in 2006
derived using techniques of Lucey 1998
Forsterite, Fo= 29.0000
minimum grain size (microns)= 0.000000
maximum grain size=(microns) 60.0000
column 1= wavelength, micrometers
column 2= real index
column 3= imaginary index
 
     0.221100      1.77132 4.69854e-005
     0.229100      1.77132 3.36367e-005
     0.236100      1.77132 1.35127e-005
     0.242100      1.77132 2.67053e-007
     0.248100      1.77132 1.37838e-005
     0.253600      1.77132 7.17769e-005
     0.258600      1.77132  0.000168294
     0.263600      1.77132  0.000276398
     0.268600      1.77132  0.000353317
     0.273100      1.77132  0.000390099
     0.277100      1.77132  0.000408246
     0.281100      1.77132  0.000423876
     0.285100      1.77132  0.000440548
     0.289100      1.77132  0.000442239
     0.293100      1.77132  0.000451820
     0.297100      1.77132  0.000480613
     0.301100      1.77132  0.000491677
     0.305100      1.77132  0.000497223
     0.309100      1.77132  0.000533685
     0.313100      1.77132  0.000544749
     0.317100      1.77132  0.000559993
     0.321100      1.77132  0.000563563
     0.325100      1.77132  0.000574418
     0.329100      1.77132  0.000594932
     0.333100      1.77132  0.000590687
     0.337100      1.77132  0.000606536
     0.341100      1.77132  0.000601446
     0.345100      1.77132  0.000601348
     0.349100      1.77132  0.000601520
     0.353100      1.77132  0.000601351
     0.357100      1.77132  0.000570342
     0.360600      1.77132  0.000563989
     0.363600      1.77132  0.000527685
     0.366600      1.77132  0.000508608
     0.369600      1.77132  0.000477514
     0.372600      1.77132  0.000449284
     0.375600      1.77132  0.000418635
     0.378600      1.77132  0.000395149
     0.381100      1.77132  0.000371448
     0.383100      1.77132  0.000359626
     0.385100      1.77132  0.000354154
     0.387100      1.77132  0.000332269
     0.389100      1.77132  0.000316983
     0.391100      1.77132  0.000313130
     0.393100      1.77132  0.000298082
     0.395100      1.77132  0.000289892
     0.397100      1.77132  0.000284657
     0.399100      1.77132  0.000279288
     0.401100      1.77132  0.000281816
     0.403100      1.77132  0.000279722
     0.405100      1.77132  0.000267149
     0.407100      1.77132  0.000253585
     0.409100      1.77132  0.000246356
     0.411100      1.77132  0.000234705
     0.412800      1.77132  0.000226577
     0.415800      1.77132  0.000222985
     0.418800      1.77132  0.000219421
     0.421800      1.77132  0.000218114
     0.424800      1.77132  0.000212994
     0.427800      1.77132  0.000213880
     0.430800      1.77132  0.000211325
     0.433800      1.77132  0.000209036
     0.436800      1.77132  0.000205891
     0.439800      1.77132  0.000203529
     0.442800      1.77132  0.000204831
     0.445800      1.77132  0.000209695
     0.448800      1.77132  0.000214118
     0.451300      1.77132  0.000216028
     0.453300      1.77132  0.000218161
     0.455300      1.77132  0.000218851
     0.457300      1.77132  0.000216094
     0.459300      1.77132  0.000210956
     0.461300      1.77132  0.000206770
     0.463300      1.77132  0.000204793
     0.465300      1.77132  0.000202220
     0.467300      1.77132  0.000202659
     0.469300      1.77132  0.000202490
     0.471300      1.77132  0.000200771
     0.473300      1.77132  0.000195246
     0.475300      1.77132  0.000188666
     0.477300      1.77132  0.000181426
     0.479300      1.77132  0.000178441
     0.481300      1.77132  0.000175870
     0.483300      1.77132  0.000175421
     0.485300      1.77132  0.000175126
     0.487300      1.77132  0.000174747
     0.489300      1.77132  0.000176727
     0.491300      1.77132  0.000176735
     0.493300      1.77132  0.000178891
     0.495300      1.77132  0.000180099
     0.497300      1.77132  0.000178093
     0.499300      1.77132  0.000175458
     0.501300      1.77132  0.000169091
     0.503300      1.77132  0.000164526
     0.505300      1.77132  0.000160623
     0.507300      1.77132  0.000155650
     0.509300      1.77132  0.000152284
