data provided by Paul Lucey in 2006
derived using techniques of Lucey 1998
Forsterite, Fo= 85.9000
minimum grain size (microns)= 0.000000
maximum grain size=(microns) 45.0000
column 1= wavelength, micrometers
column 2= real index
column 3= imaginary index
 
     0.300000      1.66207  0.000211119
     0.305000      1.66207  0.000205924
     0.310000      1.66207  0.000188849
     0.315000      1.66207  0.000172214
     0.320000      1.66207  0.000153953
     0.325000      1.66207  0.000136156
     0.330000      1.66207  0.000120349
     0.335000      1.66207  0.000106211
     0.340000      1.66207 9.31326e-005
     0.345000      1.66207 8.21469e-005
     0.350000      1.66207 7.29466e-005
     0.355000      1.66207 6.54531e-005
     0.360000      1.66207 5.85952e-005
     0.365000      1.66207 5.35697e-005
     0.370000      1.66207 4.91533e-005
     0.375000      1.66207 4.59182e-005
     0.380000      1.66207 4.32216e-005
     0.385000      1.66207 4.11707e-005
     0.390000      1.66207 3.96654e-005
     0.395000      1.66207 3.81781e-005
     0.400000      1.66207 3.71954e-005
     0.405000      1.66207 3.64033e-005
     0.410000      1.66207 3.42148e-005
     0.415000      1.66207 3.33067e-005
     0.420000      1.66207 3.22069e-005
     0.425000      1.66207 3.16938e-005
     0.430000      1.66207 3.07116e-005
     0.435000      1.66207 3.01585e-005
     0.440000      1.66207 2.95874e-005
     0.445000      1.66207 2.91723e-005
     0.450000      1.66207 2.94994e-005
     0.455000      1.66207 2.91783e-005
     0.460000      1.66207 2.87853e-005
     0.465000      1.66207 2.82582e-005
     0.470000      1.66207 2.77150e-005
     0.475000      1.66207 2.70344e-005
     0.480000      1.66207 2.58472e-005
     0.485000      1.66207 2.53131e-005
     0.490000      1.66207 2.49520e-005
     0.495000      1.66207 2.47039e-005
     0.500000      1.66207 2.41938e-005
     0.505000      1.66207 2.33517e-005
     0.510000      1.66207 2.26845e-005
     0.515000      1.66207 2.22610e-005
     0.520000      1.66207 2.19549e-005
     0.525000      1.66207 2.17719e-005
     0.530000      1.66207 2.16478e-005
     0.535000      1.66207 2.14508e-005
     0.540000      1.66207 2.11797e-005
     0.545000      1.66207 2.10367e-005
     0.550000      1.66207 2.07507e-005
     0.555000      1.66207 2.07316e-005
     0.560000      1.66207 2.06406e-005
     0.565000      1.66207 2.06146e-005
     0.570000      1.66207 2.07967e-005
     0.575000      1.66207 2.09077e-005
     0.580000      1.66207 2.09457e-005
     0.585000      1.66207 2.12718e-005
     0.590000      1.66207 2.14538e-005
     0.595000      1.66207 2.16348e-005
     0.600000      1.66207 2.19659e-005
     0.605000      1.66207 2.21489e-005
     0.610000      1.66207 2.24080e-005
     0.615000      1.66207 2.28206e-005
     0.620000      1.66207 2.30066e-005
     0.625000      1.66207 2.35027e-005
     0.630000      1.66207 2.37688e-005
     0.635000      1.66207 2.41158e-005
     0.640000      1.66207 2.43049e-005
     0.645000      1.66207 2.42549e-005
     0.650000      1.66207 2.45229e-005
     0.655000      1.66207 2.47119e-005
     0.660000      1.66207 2.49830e-005
     0.665000      1.66207 2.53371e-005
     0.670000      1.66207 2.54441e-005
     0.675000      1.66207 2.58862e-005
     0.680000      1.66207 2.60782e-005
     0.685000      1.66207 2.64403e-005
     0.690000      1.66207 2.68914e-005
     0.695000      1.66207 2.74325e-005
     0.700000      1.66207 2.78051e-005
     0.705000      1.66207 2.80911e-005
     0.710000      1.66207 2.87342e-005
     0.715000      1.66207 2.92043e-005
     0.720000      1.66207 2.94984e-005
     0.725000      1.66207 3.00655e-005
     0.730000      1.66207 3.08217e-005
     0.735000      1.66207 3.14008e-005
     0.740000      1.66207 3.19859e-005
     0.745000      1.66207 3.26695e-005
     0.750000      1.66207 3.34537e-005
     0.755000      1.66207 3.41518e-005
     0.760000      1.66207 3.45689e-005
     0.765000      1.66207 3.53751e-005
     0.770000      1.66207 3.64803e-005
     0.775000      1.66207 3.71084e-005
     0.780000      1.66207 3.78411e-005
     0.785000      1.66207 3.87793e-005
     0.790000      1.66207 3.95264e-005
     0.795000      1.66207 4.07857e-005
     0.800000      1.66207 4.16518e-005
     0.805000      1.66207 4.25265e-005
     0.810000      1.66207 4.32036e-005
     0.815000      1.66207 4.41978e-005
     0.820000      1.66207 4.49920e-005
     0.825000      1.66207 4.60042e-005
     0.830000      1.66207 4.72394e-005
     0.835000      1.66207 4.84872e-005
     0.840000      1.66207 4.89933e-005
     0.845000      1.66207 5.01535e-005
     0.850000      1.66207 5.08877e-005
     0.855000      1.66207 5.18479e-005
     0.860000      1.66207 5.27055e-005
     0.865000      1.66207 5.39048e-005
     0.870000      1.66207 5.47790e-005
     0.875000      1.66207 5.55461e-005
     0.880000      1.66207 5.68894e-005
     0.885000      1.66207 5.80161e-005
     0.890000      1.66207 5.90383e-005
     0.895000      1.66207 6.06506e-005
     0.900000      1.66207 6.15758e-005
     0.905000      1.66207 6.28626e-005
     0.910000      1.66207 6.42799e-005
     0.915000      1.66207 6.49930e-005
     0.920000      1.66207 6.69154e-005
     0.925000      1.66207 6.88593e-005
     0.930000      1.66207 7.04566e-005
     0.935000      1.66207 7.25635e-005
     0.940000      1.66207 7.45689e-005
     0.945000      1.66207 7.72244e-005
     0.950000      1.66207 7.95324e-005
     0.955000      1.66207 8.14818e-005
     0.960000      1.66207 8.43529e-005
     0.965000      1.66207 8.72584e-005
     0.970000      1.66207 8.99375e-005
     0.975000      1.66207 9.23820e-005
     0.980000      1.66207 9.55211e-005
     0.985000      1.66207 9.84282e-005
     0.990000      1.66207  0.000101504
     0.995000      1.66207  0.000104480
      1.00000      1.66207  0.000107765
      1.00500      1.66207  0.000110951
      1.01000      1.66207  0.000113751
      1.01500      1.66207  0.000116154
      1.02000      1.66207  0.000118153
      1.02500      1.66207  0.000121032
      1.03000      1.66207  0.000123651
      1.03500      1.66207  0.000124834
      1.04000      1.66207  0.000126758
      1.04500      1.66207  0.000127958
      1.05000      1.66207  0.000129907
      1.05500      1.66207  0.000130676
      1.06000      1.66207  0.000131746
      1.06500      1.66207  0.000130859
      1.07000      1.66207  0.000131474
      1.07500      1.66207  0.000131176
      1.08000      1.66207  0.000129805
      1.08500      1.66207  0.000129184
      1.09000      1.66207  0.000128401
      1.09500      1.66207  0.000126841
      1.10000      1.66207  0.000124807
      1.10500      1.66207  0.000123373
      1.11000      1.66207  0.000122234
      1.11500      1.66207  0.000120467
      1.12000      1.66207  0.000118686
      1.12500      1.66207  0.000117355
      1.13000      1.66207  0.000116013
      1.13500      1.66207  0.000114038
      1.14000      1.66207  0.000112359
      1.14500      1.66207  0.000111604
      1.15000      1.66207  0.000110057
      1.15500      1.66207  0.000108967
      1.16000      1.66207  0.000107711
      1.16500      1.66207  0.000106915
      1.17000      1.66207  0.000106111
      1.17500      1.66207  0.000105615
      1.18000      1.66207  0.000104476
      1.18500      1.66207  0.000104123
      1.19000      1.66207  0.000103126
      1.19500      1.66207  0.000102439
      1.20000      1.66207  0.000101904
      1.20500      1.66207  0.000101363
      1.21000      1.66207  0.000100815
      1.21500      1.66207  0.000100584
      1.22000      1.66207  0.000100023
      1.22500      1.66207 9.92914e-005
      1.23000      1.66207 9.92063e-005
      1.23500      1.66207 9.86262e-005
      1.24000      1.66207 9.85322e-005
      1.24500      1.66207 9.79401e-005
      1.25000      1.66207 9.70104e-005
      1.25500      1.66207 9.62373e-005
      1.26000      1.66207 9.54571e-005
      1.26500      1.66207 9.50020e-005
      1.27000      1.66207 9.43749e-005
      1.27500      1.66207 9.37408e-005
      1.28000      1.66207 9.30996e-005
      1.28500      1.66207 9.21149e-005
      1.29000      1.66207 9.06166e-005
      1.29500      1.66207 8.97835e-005
      1.30000      1.66207 8.89423e-005
      1.30500      1.66207 8.86042e-005
      1.31000      1.66207 8.70684e-005
      1.31500      1.66207 8.62052e-005
      1.32000      1.66207 8.44789e-005
      1.32500      1.66207 8.34277e-005
      1.33000      1.66207 8.23670e-005
      1.33500      1.66207 8.12998e-005
      1.34000      1.66207 7.98785e-005
      1.34500      1.66207 7.91393e-005
      1.35000      1.66207 7.82201e-005
      1.35500      1.66207 7.74665e-005
      1.36000      1.66207 7.67083e-005
      1.36500      1.66207 7.61162e-005
      1.37000      1.66207 7.42949e-005
      1.37500      1.66207 7.28136e-005
      1.38000      1.66207 7.22009e-005
      1.38500      1.66207 7.31666e-005
      1.39000      1.66207 7.04276e-005
      1.39500      1.66207 7.03276e-005
      1.40000      1.66207 6.82742e-005
      1.40500      1.66207 6.62102e-005
      1.41000      1.66207 6.46679e-005
      1.41500      1.66207 6.34727e-005
      1.42000      1.66207 6.20909e-005
      1.42500      1.66207 6.05226e-005
      1.43000      1.66207 5.93024e-005
      1.43500      1.66207 5.84332e-005
      1.44000      1.66207 5.70194e-005
      1.44500      1.66207 5.55961e-005
      1.45000      1.66207 5.50660e-005
      1.45500      1.66207 5.41708e-005
      1.46000      1.66207 5.30876e-005
      1.46500      1.66207 5.25425e-005
      1.47000      1.66207 5.14468e-005
      1.47500      1.66207 5.03436e-005
      1.48000      1.66207 4.94164e-005
      1.48500      1.66207 4.83002e-005
      1.49000      1.66207 4.75440e-005
      1.49500      1.66207 4.69664e-005
      1.50000      1.66207 4.62002e-005
      1.50500      1.66207 4.54281e-005
      1.51000      1.66207 4.44669e-005
      1.51500      1.66207 4.34977e-005
      1.52000      1.66207 4.28966e-005
      1.52500      1.66207 4.24760e-005
      1.53000      1.66207 4.18659e-005
      1.53500      1.66207 4.10647e-005
      1.54000      1.66207 4.06336e-005
      1.54500      1.66207 4.01985e-005
      1.55000      1.66207 3.93834e-005
      1.55500      1.66207 3.93204e-005
      1.56000      1.66207 3.90653e-005
      1.56500      1.66207 3.84272e-005
      1.57000      1.66207 3.79771e-005
      1.57500      1.66207 3.77140e-005
      1.58000      1.66207 3.72565e-005
      1.58500      1.66207 3.67964e-005
      1.59000      1.66207 3.65253e-005
      1.59500      1.66207 3.64473e-005
      1.60000      1.66207 3.61722e-005
      1.60500      1.66207 3.60902e-005
      1.61000      1.66207 3.58112e-005
      1.61500      1.66207 3.55311e-005
      1.62000      1.66207 3.52470e-005
      1.62500      1.66207 3.51590e-005
      1.63000      1.66207 3.50690e-005
      1.63500      1.66207 3.49790e-005
      1.64000      1.66207 3.46879e-005
      1.64500      1.66207 3.45939e-005
      1.65000      1.66207 3.44999e-005
      1.65500      1.66207 3.46039e-005
      1.66000      1.66207 3.41048e-005
      1.66500      1.66207 3.38048e-005
      1.67000      1.66207 3.39058e-005
      1.67500      1.66207 3.36017e-005
      1.68000      1.66207 3.37017e-005
      1.68500      1.66207 3.35987e-005
      1.69000      1.66207 3.34937e-005
      1.69500      1.66207 3.35927e-005
      1.70000      1.66207 3.34867e-005
      1.70500      1.66207 3.31726e-005
      1.71000      1.66207 3.32697e-005
      1.71500      1.66207 3.33667e-005
      1.72000      1.66207 3.32566e-005
      1.72500      1.66207 3.33527e-005
      1.73000      1.66207 3.32406e-005
      1.73500      1.66207 3.33367e-005
      1.74000      1.66207 3.34327e-005
      1.74500      1.66207 3.33177e-005
      1.75000      1.66207 3.34137e-005
      1.75500      1.66207 3.35087e-005
      1.76000      1.66207 3.36037e-005
      1.76500      1.66207 3.34867e-005
      1.77000      1.66207 3.35807e-005
      1.77500      1.66207 3.36757e-005
      1.78000      1.66207 3.35557e-005
      1.78500      1.66207 3.36497e-005
      1.79000      1.66207 3.37447e-005
      1.79500      1.66207 3.40548e-005
      1.80000      1.66207 3.37157e-005
      1.80500      1.66207 3.38098e-005
      1.81000      1.66207 3.36847e-005
      1.81500      1.66207 3.37778e-005
      1.82000      1.66207 3.36507e-005
      1.82500      1.66207 3.37427e-005
      1.83000      1.66207 3.40568e-005
      1.83500      1.66207 3.39278e-005
      1.84000      1.66207 3.40198e-005
      1.84500      1.66207 3.36677e-005
      1.85000      1.66207 3.37588e-005
      1.85500      1.66207 3.40738e-005
      1.86000      1.66207 3.41658e-005
      1.86500      1.66207 3.40328e-005
      1.87000      1.66207 3.45749e-005
      1.87500      1.66207 3.44409e-005
      1.88000      1.66207 3.43059e-005
      1.88500      1.66207 3.46249e-005
      1.89000      1.66207 3.51730e-005
      1.89500      1.66207 3.52661e-005
      1.90000      1.66207 3.53591e-005
      1.90500      1.66207 3.59122e-005
      1.91000      1.66207 3.55451e-005
      1.91500      1.66207 3.63323e-005
      1.92000      1.66207 3.61952e-005
      1.92500      1.66207 3.65223e-005
      1.93000      1.66207 3.68494e-005
      1.93500      1.66207 3.71794e-005
      1.94000      1.66207 3.75100e-005
      1.94500      1.66207 3.76070e-005
      1.95000      1.66207 3.77030e-005
      1.95500      1.66207 3.78001e-005
      1.96000      1.66207 3.78971e-005
      1.96500      1.66207 3.79931e-005
      1.97000      1.66207 3.78521e-005
      1.97500      1.66207 3.79481e-005
      1.98000      1.66207 3.80441e-005
      1.98500      1.66207 3.81401e-005
      1.99000      1.66207 3.82361e-005
      1.99500      1.66207 3.83322e-005
      2.00000      1.66207 3.81861e-005
      2.00500      1.66207 3.82822e-005
      2.01000      1.66207 3.81341e-005
      2.01500      1.66207 3.82291e-005
      2.02000      1.66207 3.80801e-005
      2.02500      1.66207 3.81741e-005
      2.03000      1.66207 3.82682e-005
      2.03500      1.66207 3.81171e-005
      2.04000      1.66207 3.84572e-005
      2.04500      1.66207 3.80571e-005
      2.05000      1.66207 3.83982e-005
      2.05500      1.66207 3.82431e-005
      2.06000      1.66207 3.80881e-005
      2.06500      1.66207 3.84292e-005
      2.07000      1.66207 3.82732e-005
      2.07500      1.66207 3.81151e-005
      2.08000      1.66207 3.82061e-005
      2.08500      1.66207 3.85502e-005
      2.09000      1.66207 3.86422e-005
      2.09500      1.66207 3.84822e-005
      2.10000      1.66207 3.83212e-005
      2.10500      1.66207 3.84122e-005
      2.11000      1.66207 3.90123e-005
      2.11500      1.66207 3.88493e-005
      2.12000      1.66207 3.86852e-005
      2.12500      1.66207 3.87763e-005
      2.13000      1.66207 3.88683e-005
      2.13500      1.66207 3.92163e-005
      2.14000      1.66207 3.90503e-005
      2.14500      1.66207 3.94004e-005
      2.15000      1.66207 3.92323e-005
      2.15500      1.66207 3.90643e-005
      2.16000      1.66207 3.91543e-005
      2.16500      1.66207 3.89843e-005
      2.17000      1.66207 3.90743e-005
      2.17500      1.66207 3.94264e-005
      2.18000      1.66207 3.97805e-005
      2.18500      1.66207 3.96084e-005
      2.19000      1.66207 3.96984e-005
      2.19500      1.66207 4.00545e-005
      2.20000      1.66207 4.01455e-005
      2.20500      1.66207 4.02365e-005
      2.21000      1.66207 4.05946e-005
      2.21500      1.66207 4.06866e-005
      2.22000      1.66207 4.07777e-005
      2.22500      1.66207 4.08697e-005
      2.23000      1.66207 4.12307e-005
      2.23500      1.66207 4.13238e-005
      2.24000      1.66207 4.22279e-005
      2.24500      1.66207 4.25925e-005
      2.25000      1.66207 4.29596e-005
      2.25500      1.66207 4.30546e-005
      2.26000      1.66207 4.31506e-005
      2.26500      1.66207 4.35197e-005
      2.27000      1.66207 4.44399e-005
      2.27500      1.66207 4.50870e-005
      2.28000      1.66207 4.54621e-005
      2.28500      1.66207 4.55621e-005
      2.29000      1.66207 4.64933e-005
      2.29500      1.66207 4.65953e-005
      2.30000      1.66207 4.66963e-005
      2.30500      1.66207 4.70774e-005
      2.31000      1.66207 4.80191e-005
      2.31500      1.66207 4.92453e-005
      2.32000      1.66207 5.01955e-005
      2.32500      1.66207 5.08677e-005
      2.33000      1.66207 5.15438e-005
      2.33500      1.66207 5.16548e-005
      2.34000      1.66207 5.11967e-005
      2.34500      1.66207 5.01675e-005
      2.35000      1.66207 4.91353e-005
      2.35500      1.66207 4.75280e-005
      2.36000      1.66207 4.67724e-005
      2.36500      1.66207 4.68714e-005
      2.37000      1.66207 4.69714e-005
      2.37500      1.66207 4.76450e-005
      2.38000      1.66207 4.80331e-005
      2.38500      1.66207 4.84222e-005
      2.39000      1.66207 4.85242e-005
      2.39500      1.66207 4.86252e-005
      2.40000      1.66207 4.87272e-005
      2.40500      1.66207 4.85372e-005
      2.41000      1.66207 4.86382e-005
      2.41500      1.66207 4.90313e-005
      2.42000      1.66207 4.91333e-005
      2.42500      1.66207 4.89413e-005
      2.43000      1.66207 4.93364e-005
      2.43500      1.66207 5.00265e-005
      2.44000      1.66207 5.01305e-005
      2.44500      1.66207 5.05286e-005
      2.45000      1.66207 5.03356e-005
      2.45500      1.66207 5.01415e-005
      2.46000      1.66207 4.99445e-005
      2.46500      1.66207 5.03446e-005
      2.47000      1.66207 5.07467e-005
      2.47500      1.66207 5.08487e-005
      2.48000      1.66207 5.18529e-005
      2.48500      1.66207 5.22590e-005
      2.49000      1.66207 5.23650e-005
      2.49500      1.66207 5.30746e-005
      2.50000      1.66207 5.34837e-005
      2.50500      1.66207 5.45029e-005
      2.51000      1.66207 5.52210e-005
      2.51500      1.66207 5.50250e-005
      2.52000      1.66207 5.48290e-005
      2.52500      1.66207 5.40188e-005
      2.53000      1.66207 5.38188e-005
      2.53500      1.66207 5.36177e-005
      2.54000      1.66207 5.31076e-005
      2.54500      1.66207 5.38298e-005
      2.55000      1.66207 5.39348e-005
      2.55500      1.66207 5.28016e-005
      2.56000      1.66207 5.38358e-005
      2.56500      1.66207 5.54971e-005
      2.57000      1.66207 5.21779e-005
      2.57500      1.66207 5.35277e-005
      2.58000      1.66207 5.26935e-005
      2.58500      1.66207 5.37357e-005
      2.59000      1.66207 5.25845e-005
      2.59500      1.66207 5.30006e-005
      2.60000      1.66207 5.05856e-005
