data provided by Paul Lucey in 2006
derived using techniques of Lucey 1998
Forsterite, Fo= 51.0000
minimum grain size (microns)= 0.000000
maximum grain size=(microns) 60.0000
column 1= wavelength, micrometers
column 2= real index
column 3= imaginary index
 
     0.221100      1.72908 3.89843e-005
     0.229100      1.72908 1.61972e-005
     0.236100      1.72908 5.80116e-008
     0.242100      1.72908 1.71614e-005
     0.248100      1.72908 8.89823e-005
     0.253600      1.72908  0.000190040
     0.258600      1.72908  0.000256983
     0.263600      1.72908  0.000280345
     0.268600      1.72908  0.000282991
     0.273100      1.72908  0.000289499
     0.277100      1.72908  0.000304911
     0.281100      1.72908  0.000304518
     0.285100      1.72908  0.000314750
     0.289100      1.72908  0.000319560
     0.293100      1.72908  0.000330471
     0.297100      1.72908  0.000341011
     0.301100      1.72908  0.000339631
     0.305100      1.72908  0.000348162
     0.309100      1.72908  0.000348222
     0.313100      1.72908  0.000362683
     0.317100      1.72908  0.000356054
     0.321100      1.72908  0.000369171
     0.325100      1.72908  0.000363081
     0.329100      1.72908  0.000364226
     0.333100      1.72908  0.000359963
     0.337100      1.72908  0.000352276
     0.341100      1.72908  0.000346316
     0.345100      1.72908  0.000336095
     0.349100      1.72908  0.000314311
     0.353100      1.72908  0.000321999
     0.357100      1.72908  0.000298359
     0.360600      1.72908  0.000278463
     0.363600      1.72908  0.000262011
     0.366600      1.72908  0.000244830
     0.369600      1.72908  0.000226219
     0.372600      1.72908  0.000208914
     0.375600      1.72908  0.000199106
     0.378600      1.72908  0.000186829
     0.381100      1.72908  0.000177163
     0.383100      1.72908  0.000173495
     0.385100      1.72908  0.000166844
     0.387100      1.72908  0.000159033
     0.389100      1.72908  0.000154488
     0.391100      1.72908  0.000150882
     0.393100      1.72908  0.000147313
     0.395100      1.72908  0.000144371
     0.397100      1.72908  0.000142748
     0.399100      1.72908  0.000141384
     0.401100      1.72908  0.000143267
     0.403100      1.72908  0.000146162
     0.405100      1.72908  0.000141479
     0.407100      1.72908  0.000133753
     0.409100      1.72908  0.000129140
     0.411100      1.72908  0.000127540
     0.412800      1.72908  0.000122499
     0.415800      1.72908  0.000121692
     0.418800      1.72908  0.000119307
     0.421800      1.72908  0.000119498
     0.424800      1.72908  0.000119440
     0.427800      1.72908  0.000119009
     0.430800      1.72908  0.000119783
     0.433800      1.72908  0.000119394
     0.436800      1.72908  0.000119851
     0.439800      1.72908  0.000118951
     0.442800      1.72908  0.000120258
     0.445800      1.72908  0.000123199
     0.448800      1.72908  0.000125551
     0.451300      1.72908  0.000126635
     0.453300      1.72908  0.000129330
     0.455300      1.72908  0.000130555
     0.457300      1.72908  0.000129164
     0.459300      1.72908  0.000128033
     0.461300      1.72908  0.000127938
     0.463300      1.72908  0.000125114
     0.465300      1.72908  0.000123910
     0.467300      1.72908  0.000123927
     0.469300      1.72908  0.000123681
     0.471300      1.72908  0.000124208
     0.473300      1.72908  0.000122531
     0.475300      1.72908  0.000119316
     0.477300      1.72908  0.000116886
     0.479300      1.72908  0.000114529
     0.481300      1.72908  0.000112994
     0.483300      1.72908  0.000113149
     0.485300      1.72908  0.000113618
     0.487300      1.72908  0.000113832
     0.489300      1.72908  0.000112969
     0.491300      1.72908  0.000114002
     0.493300      1.72908  0.000114338
     0.495300      1.72908  0.000116861
     0.497300      1.72908  0.000115652
     0.499300      1.72908  0.000114890
     0.501300      1.72908  0.000111882
     0.503300      1.72908  0.000109778
     0.505300      1.72908  0.000108312
     0.507300      1.72908  0.000105776
     0.509300      1.72908  0.000104187
     0.511300      1.72908  0.000103407
