Data created using the Lorentz line parameters in J.R. Aronson and P.F.
Strong, Optical constants of minerals and rocks, Applied Optics, 14, 
2914-2920, 1975.  These could be recalculated at any spectral resolution.
Range of validity is given as 4000-255 inverse centimeters.
This is a combination of almandite and pyrope the chemical analysis is:
SiO2 41.34%, FeO 9.72%, Fe2O3 12.55%, Al2O3 20.36%, CaO 2.97%,
MgO 12.35%, MnO 0.85%

high frq. dielec. const=  3.483
Lorentz line parameters
center  width  strength
 952.7  0.0135  0.1670
 885.9  0.0270  0.1900
 859.3  0.0255  0.5100
 558.6  0.0281  0.1390
 519.5  0.0273  0.0220
 468.6  0.0075  0.1660
 437.2  0.0368  1.9080
 376.2  0.0546  1.5390
 331.3  0.0853  1.0000

 wave.    freq.   calc.       real       imag.
(micron)  (cm-1)  refl.       index      index
 8.0580  1241.0  0.0298       1.417     0.01381
 8.0451  1243.0  0.0301       1.420     0.01365
 8.0321  1245.0  0.0304       1.422     0.01348
 8.0192  1247.0  0.0308       1.425     0.01332
 8.0064  1249.0  0.0311       1.428     0.01316
 7.9936  1251.0  0.0314       1.431     0.01301
 7.9808  1253.0  0.0317       1.433     0.01286
 7.9681  1255.0  0.0321       1.436     0.01271
 7.9554  1257.0  0.0324       1.439     0.01256
 7.9428  1259.0  0.0327       1.441     0.01242
 7.9302  1261.0  0.0330       1.444     0.01228
 7.9177  1263.0  0.0333       1.446     0.01214
 7.9051  1265.0  0.0336       1.449     0.01200
 7.8927  1267.0  0.0339       1.451     0.01187
 7.8802  1269.0  0.0342       1.454     0.01174
 7.8678  1271.0  0.0345       1.456     0.01161
 7.8555  1273.0  0.0348       1.459     0.01148
 7.8431  1275.0  0.0351       1.461     0.01136
 7.8309  1277.0  0.0354       1.463     0.01123
 7.8186  1279.0  0.0357       1.466     0.01111
 7.8064  1281.0  0.0360       1.468     0.01099
 7.7942  1283.0  0.0363       1.470     0.01088
 7.7821  1285.0  0.0365       1.472     0.01076
 7.7700  1287.0  0.0368       1.475     0.01065
 7.7580  1289.0  0.0371       1.477     0.01054
 7.7459  1291.0  0.0374       1.479     0.01043
 7.7340  1293.0  0.0376       1.481     0.01032
 7.7220  1295.0  0.0379       1.483     0.01022
 7.7101  1297.0  0.0382       1.485     0.01011
 7.6982  1299.0  0.0384       1.488     0.01001
 7.6864  1301.0  0.0387       1.490    0.009912
 7.6746  1303.0  0.0389       1.492    0.009812
 7.6628  1305.0  0.0392       1.494    0.009715
 7.6511  1307.0  0.0395       1.496    0.009619
 7.6394  1309.0  0.0397       1.498    0.009524
 7.6278  1311.0  0.0400       1.500    0.009431
 7.6161  1313.0  0.0402       1.502    0.009340
 7.6046  1315.0  0.0405       1.504    0.009249
 7.5930  1317.0  0.0407       1.505    0.009160
 7.5815  1319.0  0.0409       1.507    0.009073
 7.5700  1321.0  0.0412       1.509    0.008986
 7.5586  1323.0  0.0414       1.511    0.008901
 7.5472  1325.0  0.0417       1.513    0.008818
 7.5358  1327.0  0.0419       1.515    0.008735
 7.5245  1329.0  0.0421       1.516    0.008654
 7.5131  1331.0  0.0424       1.518    0.008573
 7.5019  1333.0  0.0426       1.520    0.008494
 7.4906  1335.0  0.0428       1.522    0.008417
 7.4794  1337.0  0.0430       1.524    0.008340
 7.4683  1339.0  0.0433       1.525    0.008264
 7.4571  1341.0  0.0435       1.527    0.008189
 7.4460  1343.0  0.0437       1.529    0.008116
 7.4349  1345.0  0.0439       1.530    0.008043
 7.4239  1347.0  0.0442       1.532    0.007971
 7.4129  1349.0  0.0444       1.534    0.007901
 7.4019  1351.0  0.0446       1.535    0.007831
 7.3910  1353.0  0.0448       1.537    0.007762
 7.3801  1355.0  0.0450       1.538    0.007695
 7.3692  1357.0  0.0452       1.540    0.007628
 7.3584  1359.0  0.0454       1.542    0.007562
 7.3475  1361.0  0.0456       1.543    0.007497
 7.3368  1363.0  0.0458       1.545    0.007432
 7.3260  1365.0  0.0460       1.546    0.007369
 7.3153  1367.0  0.0462       1.548    0.007306
 7.3046  1369.0  0.0464       1.549    0.007245
 7.2939  1371.0  0.0466       1.551    0.007184
 7.2833  1373.0  0.0468       1.552    0.007123
 7.2727  1375.0  0.0470       1.554    0.007064
 7.2622  1377.0  0.0472       1.555    0.007005
 7.2516  1379.0  0.0474       1.557    0.006947
 7.2411  1381.0  0.0476       1.558    0.006890
 7.2307  1383.0  0.0478       1.559    0.006834
 7.2202  1385.0  0.0480       1.561    0.006778
 7.2098  1387.0  0.0482       1.562    0.006723
 7.1994  1389.0  0.0483       1.564    0.006669
 7.1891  1391.0  0.0485       1.565    0.006615
 7.1788  1393.0  0.0487       1.566    0.006562
 7.1685  1395.0  0.0489       1.568    0.006509
 7.1582  1397.0  0.0491       1.569    0.006458
 7.1480  1399.0  0.0493       1.570    0.006407
 7.1378  1401.0  0.0494       1.572    0.006356
 7.1276  1403.0  0.0496       1.573    0.006306
 7.1174  1405.0  0.0498       1.574    0.006257
 7.1073  1407.0  0.0500       1.576    0.006208
 7.0972  1409.0  0.0501       1.577    0.006160
 7.0872  1411.0  0.0503       1.578    0.006112
 7.0771  1413.0  0.0505       1.579    0.006065
 7.0671  1415.0  0.0506       1.581    0.006019
 7.0572  1417.0  0.0508       1.582    0.005973
 7.0472  1419.0  0.0510       1.583    0.005927
 7.0373  1421.0  0.0511       1.584    0.005883
 7.0274  1423.0  0.0513       1.586    0.005838
 7.0175  1425.0  0.0515       1.587    0.005794
 7.0077  1427.0  0.0516       1.588    0.005751
 6.9979  1429.0  0.0518       1.589    0.005708
 6.9881  1431.0  0.0519       1.590    0.005666
 6.9784  1433.0  0.0521       1.592    0.005624
 6.9686  1435.0  0.0523       1.593    0.005582
 6.9589  1437.0  0.0524       1.594    0.005541
 6.9493  1439.0  0.0526       1.595    0.005501
 6.9396  1441.0  0.0527       1.596    0.005461
 6.9300  1443.0  0.0529       1.597    0.005421
 6.9204  1445.0  0.0530       1.598    0.005382
 6.9109  1447.0  0.0532       1.599    0.005343
 6.9013  1449.0  0.0533       1.601    0.005305
 6.8918  1451.0  0.0535       1.602    0.005267
 6.8823  1453.0  0.0536       1.603    0.005229
 6.8729  1455.0  0.0538       1.604    0.005192
 6.8634  1457.0  0.0539       1.605    0.005156
 6.8540  1459.0  0.0541       1.606    0.005119
 6.8446  1461.0  0.0542       1.607    0.005083
 6.8353  1463.0  0.0544       1.608    0.005048
 6.8259  1465.0  0.0545       1.609    0.005012
 6.8166  1467.0  0.0546       1.610    0.004978
 6.8074  1469.0  0.0548       1.611    0.004943
 6.7981  1471.0  0.0549       1.612    0.004909
 6.7889  1473.0  0.0551       1.613    0.004875
 6.7797  1475.0  0.0552       1.614    0.004842
 6.7705  1477.0  0.0553       1.615    0.004809
 6.7613  1479.0  0.0555       1.616    0.004776
 6.7522  1481.0  0.0556       1.617    0.004744
 6.7431  1483.0  0.0557       1.618    0.004712
 6.7340  1485.0  0.0559       1.619    0.004680
 6.7249  1487.0  0.0560       1.620    0.004649
 6.7159  1489.0  0.0561       1.621    0.004617
 6.7069  1491.0  0.0563       1.622    0.004587
 6.6979  1493.0  0.0564       1.623    0.004556
 6.6890  1495.0  0.0565       1.624    0.004526
 6.6800  1497.0  0.0567       1.625    0.004496
 6.6711  1499.0  0.0568       1.626    0.004466
 6.6622  1501.0  0.0569       1.627    0.004437
 6.6534  1503.0  0.0570       1.628    0.004408
 6.6445  1505.0  0.0572       1.628    0.004379
 6.6357  1507.0  0.0573       1.629    0.004351
 6.6269  1509.0  0.0574       1.630    0.004323
 6.6181  1511.0  0.0575       1.631    0.004295
 6.6094  1513.0  0.0577       1.632    0.004267
 6.6007  1515.0  0.0578       1.633    0.004240
 6.5920  1517.0  0.0579       1.634    0.004213
 6.5833  1519.0  0.0580       1.635    0.004186
 6.5746  1521.0  0.0582       1.636    0.004159
 6.5660  1523.0  0.0583       1.636    0.004133
 6.5574  1525.0  0.0584       1.637    0.004107
 6.5488  1527.0  0.0585       1.638    0.004081
 6.5402  1529.0  0.0586       1.639    0.004055
 6.5317  1531.0  0.0587       1.640    0.004030
 6.5232  1533.0  0.0589       1.641    0.004005
 6.5147  1535.0  0.0590       1.641    0.003980
 6.5062  1537.0  0.0591       1.642    0.003955
 6.4977  1539.0  0.0592       1.643    0.003931
 6.4893  1541.0  0.0593       1.644    0.003907
 6.4809  1543.0  0.0594       1.645    0.003883
 6.4725  1545.0  0.0595       1.645    0.003859
 6.4641  1547.0  0.0596       1.646    0.003835
 6.4558  1549.0  0.0598       1.647    0.003812
 6.4475  1551.0  0.0599       1.648    0.003789
 6.4392  1553.0  0.0600       1.649    0.003766
 6.4309  1555.0  0.0601       1.649    0.003743
 6.4226  1557.0  0.0602       1.650    0.003721
 6.4144  1559.0  0.0603       1.651    0.003698
 6.4061  1561.0  0.0604       1.652    0.003676
 6.3980  1563.0  0.0605       1.652    0.003654
 6.3898  1565.0  0.0606       1.653    0.003633
 6.3816  1567.0  0.0607       1.654    0.003611
 6.3735  1569.0  0.0608       1.655    0.003590
 6.3654  1571.0  0.0609       1.655    0.003569
 6.3573  1573.0  0.0610       1.656    0.003548
 6.3492  1575.0  0.0611       1.657    0.003527
 6.3412  1577.0  0.0612       1.658    0.003506
 6.3331  1579.0  0.0613       1.658    0.003486
 6.3251  1581.0  0.0614       1.659    0.003465
 6.3171  1583.0  0.0615       1.660    0.003445
 6.3091  1585.0  0.0616       1.660    0.003425
 6.3012  1587.0  0.0617       1.661    0.003406
 6.2933  1589.0  0.0618       1.662    0.003386
 6.2854  1591.0  0.0619       1.663    0.003367
 6.2775  1593.0  0.0620       1.663    0.003347
 6.2696  1595.0  0.0621       1.664    0.003328
 6.2617  1597.0  0.0622       1.665    0.003309
 6.2539  1599.0  0.0623       1.665    0.003291
 6.2461  1601.0  0.0624       1.666    0.003272
 6.2383  1603.0  0.0625       1.667    0.003254
 6.2305  1605.0  0.0626       1.667    0.003235
 6.2228  1607.0  0.0627       1.668    0.003217
 6.2150  1609.0  0.0628       1.669    0.003199
 6.2073  1611.0  0.0629       1.669    0.003181
 6.1996  1613.0  0.0630       1.670    0.003163
 6.1920  1615.0  0.0631       1.671    0.003146
 6.1843  1617.0  0.0632       1.671    0.003128
 6.1767  1619.0  0.0632       1.672    0.003111
 6.1690  1621.0  0.0633       1.673    0.003094
 6.1614  1623.0  0.0634       1.673    0.003077
 6.1538  1625.0  0.0635       1.674    0.003060
 6.1463  1627.0  0.0636       1.675    0.003043
 6.1387  1629.0  0.0637       1.675    0.003027
 6.1312  1631.0  0.0638       1.676    0.003010
 6.1237  1633.0  0.0639       1.676    0.002994
 6.1162  1635.0  0.0640       1.677    0.002978
 6.1087  1637.0  0.0640       1.678    0.002962
 6.1013  1639.0  0.0641       1.678    0.002946
 6.0938  1641.0  0.0642       1.679    0.002930
 6.0864  1643.0  0.0643       1.679    0.002914
 6.0790  1645.0  0.0644       1.680    0.002899
 6.0716  1647.0  0.0645       1.681    0.002883
 6.0643  1649.0  0.0646       1.681    0.002868
 6.0569  1651.0  0.0646       1.682    0.002853
 6.0496  1653.0  0.0647       1.682    0.002838
 6.0423  1655.0  0.0648       1.683    0.002823
 6.0350  1657.0  0.0649       1.684    0.002808
 6.0277  1659.0  0.0650       1.684    0.002793
 6.0205  1661.0  0.0650       1.685    0.002778
 6.0132  1663.0  0.0651       1.685    0.002764
 6.0060  1665.0  0.0652       1.686    0.002749
 5.9988  1667.0  0.0653       1.686    0.002735
 5.9916  1669.0  0.0654       1.687    0.002721
 5.9844  1671.0  0.0654       1.688    0.002707
 5.9773  1673.0  0.0655       1.688    0.002693
 5.9701  1675.0  0.0656       1.689    0.002679
 5.9630  1677.0  0.0657       1.689    0.002665
 5.9559  1679.0  0.0658       1.690    0.002651
 5.9488  1681.0  0.0658       1.690    0.002638
 5.9418  1683.0  0.0659       1.691    0.002624
 5.9347  1685.0  0.0660       1.691    0.002611
 5.9277  1687.0  0.0661       1.692    0.002598
 5.9207  1689.0  0.0661       1.692    0.002585
 5.9137  1691.0  0.0662       1.693    0.002571
 5.9067  1693.0  0.0663       1.694    0.002558
 5.8997  1695.0  0.0664       1.694    0.002546
 5.8928  1697.0  0.0664       1.695    0.002533
 5.8858  1699.0  0.0665       1.695    0.002520
 5.8789  1701.0  0.0666       1.696    0.002508
 5.8720  1703.0  0.0667       1.696    0.002495
 5.8651  1705.0  0.0667       1.697    0.002483
 5.8582  1707.0  0.0668       1.697    0.002470
 5.8514  1709.0  0.0669       1.698    0.002458
 5.8445  1711.0  0.0670       1.698    0.002446
 5.8377  1713.0  0.0670       1.699    0.002434
 5.8309  1715.0  0.0671       1.699    0.002422
 5.8241  1717.0  0.0672       1.700    0.002410
 5.8173  1719.0  0.0672       1.700    0.002398
 5.8106  1721.0  0.0673       1.701    0.002386
 5.8038  1723.0  0.0674       1.701    0.002375
 5.7971  1725.0  0.0675       1.702    0.002363
 5.7904  1727.0  0.0675       1.702    0.002352
 5.7837  1729.0  0.0676       1.703    0.002340
 5.7770  1731.0  0.0677       1.703    0.002329
 5.7703  1733.0  0.0677       1.704    0.002318
 5.7637  1735.0  0.0678       1.704    0.002307
 5.7571  1737.0  0.0679       1.705    0.002295
 5.7504  1739.0  0.0679       1.705    0.002284
 5.7438  1741.0  0.0680       1.706    0.002273
 5.7372  1743.0  0.0681       1.706    0.002263
 5.7307  1745.0  0.0681       1.706    0.002252
 5.7241  1747.0  0.0682       1.707    0.002241
 5.7176  1749.0  0.0683       1.707    0.002230
 5.7110  1751.0  0.0683       1.708    0.002220
 5.7045  1753.0  0.0684       1.708    0.002209
 5.6980  1755.0  0.0685       1.709    0.002199
 5.6915  1757.0  0.0685       1.709    0.002189
 5.6850  1759.0  0.0686       1.710    0.002178
 5.6786  1761.0  0.0687       1.710    0.002168
 5.6721  1763.0  0.0687       1.711    0.002158
 5.6657  1765.0  0.0688       1.711    0.002148
 5.6593  1767.0  0.0688       1.711    0.002138
 5.6529  1769.0  0.0689       1.712    0.002128
 5.6465  1771.0  0.0690       1.712    0.002118
 5.6402  1773.0  0.0690       1.713    0.002108
 5.6338  1775.0  0.0691       1.713    0.002099
 5.6275  1777.0  0.0692       1.714    0.002089
 5.6211  1779.0  0.0692       1.714    0.002079
 5.6148  1781.0  0.0693       1.714    0.002070
 5.6085  1783.0  0.0693       1.715    0.002060
 5.6022  1785.0  0.0694       1.715    0.002051
 5.5960  1787.0  0.0695       1.716    0.002042
 5.5897  1789.0  0.0695       1.716    0.002032
 5.5835  1791.0  0.0696       1.717    0.002023
 5.5772  1793.0  0.0696       1.717    0.002014
 5.5710  1795.0  0.0697       1.717    0.002005
 5.5648  1797.0  0.0698       1.718    0.001996
 5.5586  1799.0  0.0698       1.718    0.001987
 5.5525  1801.0  0.0699       1.719    0.001978
 5.5463  1803.0  0.0699       1.719    0.001969
 5.5402  1805.0  0.0700       1.719    0.001960
 5.5340  1807.0  0.0701       1.720    0.001951
 5.5279  1809.0  0.0701       1.720    0.001943
 5.5218  1811.0  0.0702       1.721    0.001934
 5.5157  1813.0  0.0702       1.721    0.001925
 5.5096  1815.0  0.0703       1.721    0.001917
 5.5036  1817.0  0.0703       1.722    0.001908
 5.4975  1819.0  0.0704       1.722    0.001900
 5.4915  1821.0  0.0704       1.723    0.001891
 5.4855  1823.0  0.0705       1.723    0.001883
 5.4795  1825.0  0.0706       1.723    0.001875
 5.4735  1827.0  0.0706       1.724    0.001867
 5.4675  1829.0  0.0707       1.724    0.001858
 5.4615  1831.0  0.0707       1.725    0.001850
 5.4555  1833.0  0.0708       1.725    0.001842
 5.4496  1835.0  0.0708       1.725    0.001834
 5.4437  1837.0  0.0709       1.726    0.001826
 5.4377  1839.0  0.0709       1.726    0.001818
 5.4318  1841.0  0.0710       1.726    0.001810
 5.4259  1843.0  0.0711       1.727    0.001803
 5.4201  1845.0  0.0711       1.727    0.001795
 5.4142  1847.0  0.0712       1.728    0.001787
 5.4083  1849.0  0.0712       1.728    0.001779
 5.4025  1851.0  0.0713       1.728    0.001772
 5.3967  1853.0  0.0713       1.729    0.001764
 5.3908  1855.0  0.0714       1.729    0.001757
 5.3850  1857.0  0.0714       1.729    0.001749
 5.3792  1859.0  0.0715       1.730    0.001742
 5.3735  1861.0  0.0715       1.730    0.001734
 5.3677  1863.0  0.0716       1.730    0.001727
 5.3619  1865.0  0.0716       1.731    0.001720
 5.3562  1867.0  0.0717       1.731    0.001712
 5.3505  1869.0  0.0717       1.732    0.001705
 5.3447  1871.0  0.0718       1.732    0.001698
 5.3390  1873.0  0.0718       1.732    0.001691
 5.3333  1875.0  0.0719       1.733    0.001684
 5.3277  1877.0  0.0719       1.733    0.001677
 5.3220  1879.0  0.0720       1.733    0.001670
 5.3163  1881.0  0.0720       1.734    0.001663
 5.3107  1883.0  0.0721       1.734    0.001656
 5.3050  1885.0  0.0721       1.734    0.001649
 5.2994  1887.0  0.0722       1.735    0.001642
 5.2938  1889.0  0.0722       1.735    0.001635
 5.2882  1891.0  0.0723       1.735    0.001628
 5.2826  1893.0  0.0723       1.736    0.001622
 5.2770  1895.0  0.0724       1.736    0.001615
 5.2715  1897.0  0.0724       1.736    0.001608
 5.2659  1899.0  0.0725       1.737    0.001602
 5.2604  1901.0  0.0725       1.737    0.001595
 5.2549  1903.0  0.0726       1.737    0.001589
 5.2493  1905.0  0.0726       1.738    0.001582
 5.2438  1907.0  0.0727       1.738    0.001576
 5.2383  1909.0  0.0727       1.738    0.001569
 5.2329  1911.0  0.0727       1.739    0.001563
 5.2274  1913.0  0.0728       1.739    0.001557
 5.2219  1915.0  0.0728       1.739    0.001550
 5.2165  1917.0  0.0729       1.740    0.001544
 5.2110  1919.0  0.0729       1.740    0.001538
 5.2056  1921.0  0.0730       1.740    0.001532
 5.2002  1923.0  0.0730       1.741    0.001525
 5.1948  1925.0  0.0731       1.741    0.001519
 5.1894  1927.0  0.0731       1.741    0.001513
 5.1840  1929.0  0.0732       1.741    0.001507
 5.1787  1931.0  0.0732       1.742    0.001501
 5.1733  1933.0  0.0732       1.742    0.001495
 5.1680  1935.0  0.0733       1.742    0.001489
 5.1626  1937.0  0.0733       1.743    0.001483
 5.1573  1939.0  0.0734       1.743    0.001477
 5.1520  1941.0  0.0734       1.743    0.001471
 5.1467  1943.0  0.0735       1.744    0.001466
 5.1414  1945.0  0.0735       1.744    0.001460
 5.1361  1947.0  0.0736       1.744    0.001454
 5.1308  1949.0  0.0736       1.745    0.001448
 5.1256  1951.0  0.0736       1.745    0.001443
 5.1203  1953.0  0.0737       1.745    0.001437
 5.1151  1955.0  0.0737       1.745    0.001431
 5.1099  1957.0  0.0738       1.746    0.001426
 5.1046  1959.0  0.0738       1.746    0.001420
 5.0994  1961.0  0.0739       1.746    0.001415
 5.0942  1963.0  0.0739       1.747    0.001409
 5.0891  1965.0  0.0739       1.747    0.001404
 5.0839  1967.0  0.0740       1.747    0.001398
 5.0787  1969.0  0.0740       1.747    0.001393
 5.0736  1971.0  0.0741       1.748    0.001387
 5.0684  1973.0  0.0741       1.748    0.001382
 5.0633  1975.0  0.0741       1.748    0.001377
 5.0582  1977.0  0.0742       1.749    0.001371
 5.0531  1979.0  0.0742       1.749    0.001366
 5.0480  1981.0  0.0743       1.749    0.001361
 5.0429  1983.0  0.0743       1.749    0.001356
 5.0378  1985.0  0.0743       1.750    0.001350
 5.0327  1987.0  0.0744       1.750    0.001345
 5.0277  1989.0  0.0744       1.750    0.001340
 5.0226  1991.0  0.0745       1.751    0.001335
 5.0176  1993.0  0.0745       1.751    0.001330
 5.0125  1995.0  0.0745       1.751    0.001325
 5.0075  1997.0  0.0746       1.751    0.001320
 5.0025  1999.0  0.0746       1.752    0.001315
 4.9975  2001.0  0.0747       1.752    0.001310
 4.9925  2003.0  0.0747       1.752    0.001305
 4.9875  2005.0  0.0747       1.752    0.001300
 4.9826  2007.0  0.0748       1.753    0.001295
 4.9776  2009.0  0.0748       1.753    0.001290
 4.9727  2011.0  0.0749       1.753    0.001286
 4.9677  2013.0  0.0749       1.754    0.001281
 4.9628  2015.0  0.0749       1.754    0.001276
 4.9579  2017.0  0.0750       1.754    0.001271
 4.9529  2019.0  0.0750       1.754    0.001266
 4.9480  2021.0  0.0750       1.755    0.001262
 4.9432  2023.0  0.0751       1.755    0.001257
 4.9383  2025.0  0.0751       1.755    0.001252
 4.9334  2027.0  0.0752       1.755    0.001248
 4.9285  2029.0  0.0752       1.756    0.001243
 4.9237  2031.0  0.0752       1.756    0.001239
 4.9188  2033.0  0.0753       1.756    0.001234
 4.9140  2035.0  0.0753       1.756    0.001229
 4.9092  2037.0  0.0753       1.757    0.001225
 4.9044  2039.0  0.0754       1.757    0.001220
 4.8996  2041.0  0.0754       1.757    0.001216
 4.8948  2043.0  0.0755       1.757    0.001212
 4.8900  2045.0  0.0755       1.758    0.001207
 4.8852  2047.0  0.0755       1.758    0.001203
 4.8804  2049.0  0.0756       1.758    0.001198
 4.8757  2051.0  0.0756       1.758    0.001194
 4.8709  2053.0  0.0756       1.759    0.001190
 4.8662  2055.0  0.0757       1.759    0.001185
 4.8614  2057.0  0.0757       1.759    0.001181
 4.8567  2059.0  0.0757       1.759    0.001177
 4.8520  2061.0  0.0758       1.760    0.001173
 4.8473  2063.0  0.0758       1.760    0.001168
 4.8426  2065.0  0.0758       1.760    0.001164
 4.8379  2067.0  0.0759       1.760    0.001160
 4.8333  2069.0  0.0759       1.761    0.001156
 4.8286  2071.0  0.0759       1.761    0.001152
 4.8239  2073.0  0.0760       1.761    0.001148
 4.8193  2075.0  0.0760       1.761    0.001143
 4.8146  2077.0  0.0760       1.762    0.001139
 4.8100  2079.0  0.0761       1.762    0.001135
 4.8054  2081.0  0.0761       1.762    0.001131
 4.8008  2083.0  0.0762       1.762    0.001127
 4.7962  2085.0  0.0762       1.762    0.001123
 4.7916  2087.0  0.0762       1.763    0.001119
 4.7870  2089.0  0.0763       1.763    0.001115
 4.7824  2091.0  0.0763       1.763    0.001111
 4.7778  2093.0  0.0763       1.763    0.001107
 4.7733  2095.0  0.0764       1.764    0.001104
 4.7687  2097.0  0.0764       1.764    0.001100
 4.7642  2099.0  0.0764       1.764    0.001096
 4.7596  2101.0  0.0764       1.764    0.001092
 4.7551  2103.0  0.0765       1.765    0.001088
 4.7506  2105.0  0.0765       1.765    0.001084
 4.7461  2107.0  0.0765       1.765    0.001081
 4.7416  2109.0  0.0766       1.765    0.001077
 4.7371  2111.0  0.0766       1.765    0.001073
 4.7326  2113.0  0.0766       1.766    0.001069
 4.7281  2115.0  0.0767       1.766    0.001066
 4.7237  2117.0  0.0767       1.766    0.001062
 4.7192  2119.0  0.0767       1.766    0.001058
 4.7148  2121.0  0.0768       1.767    0.001055
 4.7103  2123.0  0.0768       1.767    0.001051
 4.7059  2125.0  0.0768       1.767    0.001047
 4.7015  2127.0  0.0769       1.767    0.001044
 4.6970  2129.0  0.0769       1.767    0.001040
 4.6926  2131.0  0.0769       1.768    0.001037
 4.6882  2133.0  0.0770       1.768    0.001033
 4.6838  2135.0  0.0770       1.768    0.001029
 4.6795  2137.0  0.0770       1.768    0.001026
 4.6751  2139.0  0.0771       1.768    0.001022
 4.6707  2141.0  0.0771       1.769    0.001019
 4.6664  2143.0  0.0771       1.769    0.001015
 4.6620  2145.0  0.0771       1.769    0.001012
 4.6577  2147.0  0.0772       1.769    0.001009
 4.6533  2149.0  0.0772       1.770    0.001005
 4.6490  2151.0  0.0772       1.770    0.001002
 4.6447  2153.0  0.0773       1.770   0.0009984
 4.6404  2155.0  0.0773       1.770   0.0009950
 4.6361  2157.0  0.0773       1.770   0.0009916
 4.6318  2159.0  0.0774       1.771   0.0009883
 4.6275  2161.0  0.0774       1.771   0.0009850
 4.6232  2163.0  0.0774       1.771   0.0009817
 4.6189  2165.0  0.0774       1.771   0.0009784
 4.6147  2167.0  0.0775       1.771   0.0009751
 4.6104  2169.0  0.0775       1.772   0.0009718
 4.6062  2171.0  0.0775       1.772   0.0009686
 4.6019  2173.0  0.0776       1.772   0.0009654
 4.5977  2175.0  0.0776       1.772   0.0009621
 4.5935  2177.0  0.0776       1.772   0.0009589
 4.5893  2179.0  0.0776       1.773   0.0009558
 4.5851  2181.0  0.0777       1.773   0.0009526
 4.5809  2183.0  0.0777       1.773   0.0009494
 4.5767  2185.0  0.0777       1.773   0.0009463
 4.5725  2187.0  0.0778       1.773   0.0009432
 4.5683  2189.0  0.0778       1.774   0.0009400
 4.5641  2191.0  0.0778       1.774   0.0009369
 4.5600  2193.0  0.0778       1.774   0.0009339
 4.5558  2195.0  0.0779       1.774   0.0009308
 4.5517  2197.0  0.0779       1.774   0.0009277
 4.5475  2199.0  0.0779       1.775   0.0009247
 4.5434  2201.0  0.0780       1.775   0.0009217
 4.5393  2203.0  0.0780       1.775   0.0009186
 4.5351  2205.0  0.0780       1.775   0.0009156
 4.5310  2207.0  0.0780       1.775   0.0009127
 4.5269  2209.0  0.0781       1.775   0.0009097
 4.5228  2211.0  0.0781       1.776   0.0009067
 4.5188  2213.0  0.0781       1.776   0.0009038
 4.5147  2215.0  0.0781       1.776   0.0009008
 4.5106  2217.0  0.0782       1.776   0.0008979
 4.5065  2219.0  0.0782       1.776   0.0008950
 4.5025  2221.0  0.0782       1.777   0.0008921
 4.4984  2223.0  0.0783       1.777   0.0008892
 4.4944  2225.0  0.0783       1.777   0.0008864
 4.4903  2227.0  0.0783       1.777   0.0008835
 4.4863  2229.0  0.0783       1.777   0.0008807
 4.4823  2231.0  0.0784       1.777   0.0008778
 4.4783  2233.0  0.0784       1.778   0.0008750
 4.4743  2235.0  0.0784       1.778   0.0008722
 4.4703  2237.0  0.0784       1.778   0.0008694
 4.4663  2239.0  0.0785       1.778   0.0008667
 4.4623  2241.0  0.0785       1.778   0.0008639
 4.4583  2243.0  0.0785       1.779   0.0008611
 4.4543  2245.0  0.0785       1.779   0.0008584
 4.4504  2247.0  0.0786       1.779   0.0008557
 4.4464  2249.0  0.0786       1.779   0.0008529
 4.4425  2251.0  0.0786       1.779   0.0008502
 4.4385  2253.0  0.0786       1.779   0.0008475
 4.4346  2255.0  0.0787       1.780   0.0008449
 4.4307  2257.0  0.0787       1.780   0.0008422
 4.4267  2259.0  0.0787       1.780   0.0008395
 4.4228  2261.0  0.0787       1.780   0.0008369
 4.4189  2263.0  0.0788       1.780   0.0008343
 4.4150  2265.0  0.0788       1.780   0.0008316
 4.4111  2267.0  0.0788       1.781   0.0008290
 4.4072  2269.0  0.0788       1.781   0.0008264
 4.4033  2271.0  0.0789       1.781   0.0008238
 4.3995  2273.0  0.0789       1.781   0.0008212
 4.3956  2275.0  0.0789       1.781   0.0008187
 4.3917  2277.0  0.0789       1.782   0.0008161
 4.3879  2279.0  0.0790       1.782   0.0008136
 4.3840  2281.0  0.0790       1.782   0.0008110
 4.3802  2283.0  0.0790       1.782   0.0008085
 4.3764  2285.0  0.0790       1.782   0.0008060
 4.3725  2287.0  0.0791       1.782   0.0008035
 4.3687  2289.0  0.0791       1.783   0.0008010
 4.3649  2291.0  0.0791       1.783   0.0007985
 4.3611  2293.0  0.0791       1.783   0.0007961
 4.3573  2295.0  0.0792       1.783   0.0007936
 4.3535  2297.0  0.0792       1.783   0.0007912
 4.3497  2299.0  0.0792       1.783   0.0007887
 4.3459  2301.0  0.0792       1.783   0.0007863
 4.3422  2303.0  0.0793       1.784   0.0007839
 4.3384  2305.0  0.0793       1.784   0.0007815
 4.3346  2307.0  0.0793       1.784   0.0007791
 4.3309  2309.0  0.0793       1.784   0.0007767
 4.3271  2311.0  0.0793       1.784   0.0007743
 4.3234  2313.0  0.0794       1.784   0.0007720
 4.3197  2315.0  0.0794       1.785   0.0007696
 4.3159  2317.0  0.0794       1.785   0.0007673
 4.3122  2319.0  0.0794       1.785   0.0007649
