data provided by Paul Lucey in 2006
derived using techniques of Lucey 1998
Forsterite, Fo= 89.0000
minimum grain size (microns)= 104.000
maximum grain size=(microns) 150.000
column 1= wavelength, micrometers
column 2= real index
column 3= imaginary index
 
     0.221100      1.65612 9.90198e-008
     0.229100      1.65612 7.08642e-006
     0.236100      1.65612 2.84732e-005
     0.242100      1.65612 4.90923e-005
     0.248100      1.65612 6.45569e-005
     0.253600      1.65612 7.50090e-005
     0.258600      1.65612 8.30256e-005
     0.263600      1.65612 8.99085e-005
     0.268600      1.65612 9.41698e-005
     0.273100      1.65612 9.47520e-005
     0.277100      1.65612 9.65423e-005
     0.281100      1.65612 9.70804e-005
     0.285100      1.65612 9.90393e-005
     0.289100      1.65612 9.79531e-005
     0.293100      1.65612 9.92674e-005
     0.297100      1.65612  0.000100415
     0.301100      1.65612  0.000101766
     0.305100      1.65612  0.000101722
     0.309100      1.65612  0.000102759
     0.313100      1.65612 9.95034e-005
     0.317100      1.65612 9.94324e-005
     0.321100      1.65612 9.56991e-005
     0.325100      1.65612 9.05866e-005
     0.329100      1.65612 8.87122e-005
     0.333100      1.65612 8.29346e-005
     0.337100      1.65612 7.51570e-005
     0.341100      1.65612 6.98645e-005
     0.345100      1.65612 6.60722e-005
     0.349100      1.65612 6.11227e-005
     0.353100      1.65612 5.46389e-005
     0.357100      1.65612 5.15748e-005
     0.360600      1.65612 4.76260e-005
     0.363600      1.65612 4.67083e-005
     0.366600      1.65612 4.45239e-005
     0.369600      1.65612 4.30146e-005
     0.372600      1.65612 4.15118e-005
     0.375600      1.65612 4.09957e-005
     0.378600      1.65612 4.02506e-005
     0.381100      1.65612 3.83942e-005
     0.383100      1.65612 3.86642e-005
     0.385100      1.65612 3.83702e-005
     0.387100      1.65612 3.71834e-005
     0.389100      1.65612 3.77460e-005
     0.391100      1.65612 3.63643e-005
     0.393100      1.65612 3.71524e-005
     0.395100      1.65612 3.58392e-005
     0.397100      1.65612 3.55911e-005
     0.399100      1.65612 3.50960e-005
     0.401100      1.65612 3.52390e-005
     0.403100      1.65612 3.53331e-005
     0.405100      1.65612 3.36157e-005
     0.407100      1.65612 3.28686e-005
     0.409100      1.65612 3.25675e-005
     0.411100      1.65612 3.21239e-005
     0.412800      1.65612 3.11267e-005
     0.415800      1.65612 3.17138e-005
     0.418800      1.65612 3.10757e-005
     0.421800      1.65612 3.15518e-005
     0.424800      1.65612 3.13468e-005
     0.427800      1.65612 3.16158e-005
     0.430800      1.65612 3.19339e-005
     0.433800      1.65612 3.20589e-005
     0.436800      1.65612 3.21829e-005
     0.439800      1.65612 3.21919e-005
     0.442800      1.65612 3.23130e-005
     0.445800      1.65612 3.31796e-005
     0.448800      1.65612 3.37908e-005
     0.451300      1.65612 3.36057e-005
     0.453300      1.65612 3.44029e-005
     0.455300      1.65612 3.43139e-005
     0.457300      1.65612 3.41038e-005
     0.459300      1.65612 3.41668e-005
     0.461300      1.65612 3.38508e-005
     0.463300      1.65612 3.33977e-005
     0.465300      1.65612 3.31486e-005
     0.467300      1.65612 3.31376e-005
     0.469300      1.65612 3.29366e-005
     0.471300      1.65612 3.31806e-005
     0.473300      1.65612 3.24985e-005
     0.475300      1.65612 3.19889e-005
     0.477300      1.65612 3.12107e-005
     0.479300      1.65612 3.07707e-005
     0.481300      1.65612 3.01485e-005
     0.483300      1.65612 2.99245e-005
     0.485300      1.65612 3.02485e-005
     0.487300      1.65612 2.97384e-005
     0.489300      1.65612 2.97605e-005
     0.491300      1.65612 2.88523e-005
     0.493300      1.65612 2.84912e-005
     0.495300      1.65612 2.85242e-005
     0.497300      1.65612 2.75070e-005
     0.499300      1.65612 2.65963e-005
     0.501300      1.65612 2.55961e-005
     0.503300      1.65612 2.46209e-005
     0.505300      1.65612 2.41838e-005
     0.507300      1.65612 2.33427e-005
     0.509300      1.65612 2.28306e-005
     0.511300      1.65612 2.24725e-005
     0.513300      1.65612 2.19149e-005
     0.515300      1.65612 2.16018e-005
     0.517300      1.65612 2.09847e-005
     0.519300      1.65612 2.06556e-005
     0.521300      1.65612 2.04616e-005
     0.523300      1.65612 2.00865e-005
     0.525300      1.65612 1.95744e-005
     0.527300      1.65612 1.93184e-005
     0.529300      1.65612 1.94664e-005
     0.531300      1.65612 1.88773e-005
     0.533300      1.65612 1.84542e-005
     0.535300      1.65612 1.83432e-005
     0.537300      1.65612 1.77100e-005
     0.539300      1.65612 1.78061e-005
     0.541300      1.65612 1.71864e-005
     0.543300      1.65612 1.69824e-005
     0.545300      1.65612 1.68374e-005
     0.547300      1.65612 1.66023e-005
     0.549300      1.65612 1.63363e-005
     0.551300      1.65612 1.62022e-005
     0.553300      1.65612 1.63213e-005
     0.555300      1.65612 1.61712e-005
     0.557300      1.65612 1.61252e-005
     0.559300      1.65612 1.62573e-005
     0.561300      1.65612 1.63153e-005
     0.563300      1.65612 1.63283e-005
     0.565300      1.65612 1.62803e-005
     0.567300      1.65612 1.64593e-005
     0.569300      1.65612 1.67313e-005
     0.571300      1.65612 1.70214e-005
     0.573300      1.65612 1.67874e-005
     0.575300      1.65612 1.70934e-005
     0.577300      1.65612 1.73095e-005
     0.579300      1.65612 1.76820e-005
     0.581300      1.65612 1.77440e-005
     0.583300      1.65612 1.83762e-005
     0.585300      1.65612 1.83272e-005
     0.587300      1.65612 1.85342e-005
     0.589300      1.65612 1.88233e-005
     0.591300      1.65612 1.87743e-005
     0.593300      1.65612 1.95234e-005
     0.595300      1.65612 1.97204e-005
