data provided by Paul Lucey in 2006
derived using techniques of Lucey 1998
Forsterite, Fo= 36.0000
minimum grain size (microns)= 0.000000
maximum grain size=(microns) 45.0000
column 1= wavelength, micrometers
column 2= real index
column 3= imaginary index
 
     0.450000      1.75788  0.000110635
     0.455000      1.75788  0.000110962
     0.460000      1.75788  0.000107801
     0.465000      1.75788  0.000104407
     0.470000      1.75788  0.000102975
     0.475000      1.75788 9.93834e-005
     0.480000      1.75788 9.48200e-005
     0.485000      1.75788 9.30816e-005
     0.490000      1.75788 9.21979e-005
     0.495000      1.75788 9.16288e-005
     0.500000      1.75788 9.00765e-005
     0.505000      1.75788 8.64443e-005
     0.510000      1.75788 8.40138e-005
     0.515000      1.75788 8.20309e-005
     0.520000      1.75788 8.10447e-005
     0.525000      1.75788 8.01715e-005
     0.530000      1.75788 7.90013e-005
     0.535000      1.75788 7.75300e-005
     0.540000      1.75788 7.58952e-005
     0.545000      1.75788 7.48580e-005
     0.550000      1.75788 7.40088e-005
     0.555000      1.75788 7.36287e-005
     0.560000      1.75788 7.30216e-005
     0.565000      1.75788 7.28216e-005
     0.570000      1.75788 7.23250e-005
     0.575000      1.75788 7.27435e-005
     0.580000      1.75788 7.25805e-005
     0.585000      1.75788 7.24780e-005
     0.590000      1.75788 7.25845e-005
     0.595000      1.75788 7.26825e-005
     0.600000      1.75788 7.26995e-005
     0.605000      1.75788 7.29316e-005
     0.610000      1.75788 7.30816e-005
     0.615000      1.75788 7.36047e-005
     0.620000      1.75788 7.38978e-005
     0.625000      1.75788 7.41858e-005
     0.630000      1.75788 7.40038e-005
     0.635000      1.75788 7.39678e-005
     0.640000      1.75788 7.36087e-005
     0.645000      1.75788 7.32377e-005
     0.650000      1.75788 7.26965e-005
     0.655000      1.75788 7.25395e-005
     0.660000      1.75788 7.26125e-005
     0.665000      1.75788 7.27596e-005
     0.670000      1.75788 7.31446e-005
     0.675000      1.75788 7.34457e-005
     0.680000      1.75788 7.38248e-005
     0.685000      1.75788 7.42849e-005
     0.690000      1.75788 7.47439e-005
     0.695000      1.75788 7.57902e-005
     0.700000      1.75788 7.65893e-005
     0.705000      1.75788 7.77351e-005
     0.710000      1.75788 7.86302e-005
     0.715000      1.75788 7.95324e-005
     0.720000      1.75788 8.05256e-005
     0.725000      1.75788 8.20569e-005
     0.730000      1.75788 8.40498e-005
     0.735000      1.75788 8.54351e-005
     0.740000      1.75788 8.70164e-005
     0.745000      1.75788 8.86132e-005
     0.750000      1.75788 9.03176e-005
     0.755000      1.75788 9.14798e-005
     0.760000      1.75788 9.34037e-005
     0.765000      1.75788 9.52541e-005
     0.770000      1.75788 9.79901e-005
     0.775000      1.75788  0.000100278
     0.780000      1.75788  0.000103183
     0.785000      1.75788  0.000105928
     0.790000      1.75788  0.000108409
     0.795000      1.75788  0.000112040
     0.800000      1.75788  0.000115108
     0.805000      1.75788  0.000118947
     0.810000      1.75788  0.000121369
     0.815000      1.75788  0.000125738
     0.820000      1.75788  0.000128449
     0.825000      1.75788  0.000132502
     0.830000      1.75788  0.000135289
     0.835000      1.75788  0.000138779
     0.840000      1.75788  0.000142543
     0.845000      1.75788  0.000145900
     0.850000      1.75788  0.000150111
     0.855000      1.75788  0.000152978
     0.860000      1.75788  0.000156703
     0.865000      1.75788  0.000160958
     0.870000      1.75788  0.000163456
     0.875000      1.75788  0.000166709
     0.880000      1.75788  0.000171110
     0.885000      1.75788  0.000173825
     0.890000      1.75788  0.000176817
     0.895000      1.75788  0.000179204
     0.900000      1.75788  0.000183405
     0.905000      1.75788  0.000186752
     0.910000      1.75788  0.000190529
     0.915000      1.75788  0.000194745
     0.920000      1.75788  0.000197143
     0.925000      1.75788  0.000200771
     0.930000      1.75788  0.000204983
     0.935000      1.75788  0.000207183
     0.940000      1.75788  0.000211753
     0.945000      1.75788  0.000214978
     0.950000      1.75788  0.000219790
     0.955000      1.75788  0.000224235
     0.960000      1.75788  0.000228442
     0.965000      1.75788  0.000233137
     0.970000      1.75788  0.000237887
     0.975000      1.75788  0.000242697
     0.980000      1.75788  0.000247714
     0.985000      1.75788  0.000253868
     0.990000      1.75788  0.000257628
     0.995000      1.75788  0.000263928
      1.00000      1.75788  0.000270795
      1.00500      1.75788  0.000275834
      1.01000      1.75788  0.000282560
      1.01500      1.75788  0.000288392
      1.02000      1.75788  0.000294134
      1.02500      1.75788  0.000299777
      1.03000      1.75788  0.000304637
      1.03500      1.75788  0.000309890
      1.04000      1.75788  0.000315203
      1.04500      1.75788  0.000319695
      1.05000      1.75788  0.000324939
      1.05500      1.75788  0.000328449
      1.06000      1.75788  0.000332704
      1.06500      1.75788  0.000335723
      1.07000      1.75788  0.000338942
      1.07500      1.75788  0.000341261
      1.08000      1.75788  0.000343218
      1.08500      1.75788  0.000344435
      1.09000      1.75788  0.000346954
      1.09500      1.75788  0.000347048
      1.10000      1.75788  0.000346756
      1.10500      1.75788  0.000346828
      1.11000      1.75788  0.000345948
      1.11500      1.75788  0.000344490
      1.12000      1.75788  0.000344336
      1.12500      1.75788  0.000342095
      1.13000      1.75788  0.000340217
      1.13500      1.75788  0.000339643
      1.14000      1.75788  0.000336982
      1.14500      1.75788  0.000334873
      1.15000      1.75788  0.000331809
      1.15500      1.75788  0.000331743
      1.16000      1.75788  0.000329215
      1.16500      1.75788  0.000328180
      1.17000      1.75788  0.000326190
      1.17500      1.75788  0.000324751
      1.18000      1.75788  0.000324809
      1.18500      1.75788  0.000323534
      1.19000      1.75788  0.000322056
      1.19500      1.75788  0.000321891
      1.20000      1.75788  0.000321147
      1.20500      1.75788  0.000321533
      1.21000      1.75788  0.000321530
      1.21500      1.75788  0.000321327
      1.22000      1.75788  0.000322841
      1.22500      1.75788  0.000323778
      1.23000      1.75788  0.000322974
      1.23500      1.75788  0.000322157
      1.24000      1.75788  0.000323074
      1.24500      1.75788  0.000323987
      1.25000      1.75788  0.000325288
      1.25500      1.75788  0.000323651
      1.26000      1.75788  0.000324941
      1.26500      1.75788  0.000324852
      1.27000      1.75788  0.000322983
      1.27500      1.75788  0.000324254
      1.28000      1.75788  0.000324931
      1.28500      1.75788  0.000324611
      1.29000      1.75788  0.000324480
      1.29500      1.75788  0.000323744
      1.30000      1.75788  0.000323196
      1.30500      1.75788  0.000321241
      1.31000      1.75788  0.000320472
      1.31500      1.75788  0.000319091
      1.32000      1.75788  0.000318301
      1.32500      1.75788  0.000317700
      1.33000      1.75788  0.000316688
      1.33500      1.75788  0.000314662
      1.34000      1.75788  0.000312023
      1.34500      1.75788  0.000310375
      1.35000      1.75788  0.000309919
      1.35500      1.75788  0.000308450
      1.36000      1.75788  0.000306768
      1.36500      1.75788  0.000303870
      1.37000      1.75788  0.000302367
      1.37500      1.75788  0.000299045
      1.38000      1.75788  0.000298121
      1.38500      1.75788  0.000294578
      1.39000      1.75788  0.000290827
      1.39500      1.75788  0.000288666
      1.40000      1.75788  0.000286096
      1.40500      1.75788  0.000282318
      1.41000      1.75788  0.000277737
      1.41500      1.75788  0.000273550
      1.42000      1.75788  0.000271140
      1.42500      1.75788  0.000267135
      1.43000      1.75788  0.000265497
      1.43500      1.75788  0.000261082
      1.44000      1.75788  0.000257056
      1.44500      1.75788  0.000254008
      1.45000      1.75788  0.000251540
      1.45500      1.75788  0.000248669
      1.46000      1.75788  0.000245592
      1.46500      1.75788  0.000242115
      1.47000      1.75788  0.000238631
      1.47500      1.75788  0.000235724
      1.48000      1.75788  0.000232810
      1.48500      1.75788  0.000229105
      1.49000      1.75788  0.000225978
      1.49500      1.75788  0.000224009
      1.50000      1.75788  0.000220281
      1.50500      1.75788  0.000217321
      1.51000      1.75788  0.000214741
      1.51500      1.75788  0.000212928
      1.52000      1.75788  0.000210522
      1.52500      1.75788  0.000206558
      1.53000      1.75788  0.000204136
      1.53500      1.75788  0.000202476
      1.54000      1.75788  0.000200229
      1.54500      1.75788  0.000197584
      1.55000      1.75788  0.000195317
      1.55500      1.75788  0.000193816
      1.56000      1.75788  0.000191144
      1.56500      1.75788  0.000189430
      1.57000      1.75788  0.000187516
      1.57500      1.75788  0.000185590
      1.58000      1.75788  0.000184045
      1.58500      1.75788  0.000181909
      1.59000      1.75788  0.000180347
      1.59500      1.75788  0.000178775
      1.60000      1.75788  0.000177974
      1.60500      1.75788  0.000176192
      1.61000      1.75788  0.000175376
      1.61500      1.75788  0.000173384
      1.62000      1.75788  0.000171967
      1.62500      1.75788  0.000171911
      1.63000      1.75788  0.000169893
      1.63500      1.75788  0.000169238
      1.64000      1.75788  0.000168773
      1.64500      1.75788  0.000167714
      1.65000      1.75788  0.000166647
      1.65500      1.75788  0.000165771
      1.66000      1.75788  0.000164691
      1.66500      1.75788  0.000164000
      1.67000      1.75788  0.000163105
      1.67500      1.75788  0.000162601
      1.68000      1.75788  0.000161893
      1.68500      1.75788  0.000162374
      1.69000      1.75788  0.000161059
      1.69500      1.75788  0.000160336
      1.70000      1.75788  0.000159806
      1.70500      1.75788  0.000159673
      1.71000      1.75788  0.000158935
      1.71500      1.75788  0.000158997
      1.72000      1.75788  0.000158450
      1.72500      1.75788  0.000158101
      1.73000      1.75788  0.000158559
      1.73500      1.75788  0.000159017
      1.74000      1.75788  0.000158456
      1.74500      1.75788  0.000158298
      1.75000      1.75788  0.000158546
      1.75500      1.75788  0.000157767
      1.76000      1.75788  0.000158423
      1.76500      1.75788  0.000158254
      1.77000      1.75788  0.000158289
      1.77500      1.75788  0.000158736
      1.78000      1.75788  0.000158767
      1.78500      1.75788  0.000158796
      1.79000      1.75788  0.000159032
      1.79500      1.75788  0.000159057
      1.80000      1.75788  0.000158661
      1.80500      1.75788  0.000158891
      1.81000      1.75788  0.000159331
      1.81500      1.75788  0.000158926
      1.82000      1.75788  0.000158940
      1.82500      1.75788  0.000159589
      1.83000      1.75788  0.000158962
      1.83500      1.75788  0.000159183
      1.84000      1.75788  0.000158975
      1.84500      1.75788  0.000159621
      1.85000      1.75788  0.000159839
      1.85500      1.75788  0.000160057
      1.86000      1.75788  0.000160704
      1.86500      1.75788  0.000161569
      1.87000      1.75788  0.000160699
      1.87500      1.75788  0.000160259
      1.88000      1.75788  0.000161776
      1.88500      1.75788  0.000162645
      1.89000      1.75788  0.000163076
      1.89500      1.75788  0.000163508
      1.90000      1.75788  0.000163939
      1.90500      1.75788  0.000163265
      1.91000      1.75788  0.000163915
      1.91500      1.75788  0.000164566
      1.92000      1.75788  0.000164995
      1.92500      1.75788  0.000165872
      1.93000      1.75788  0.000166527
      1.93500      1.75788  0.000167183
      1.94000      1.75788  0.000167390
      1.94500      1.75788  0.000167822
      1.95000      1.75788  0.000168706
      1.95500      1.75788  0.000169365
      1.96000      1.75788  0.000169798
      1.96500      1.75788  0.000170233
      1.97000      1.75788  0.000170437
      1.97500      1.75788  0.000170639
      1.98000      1.75788  0.000170842
      1.98500      1.75788  0.000171042
      1.99000      1.75788  0.000171011
      1.99500      1.75788  0.000171904
      2.00000      1.75788  0.000171870
      2.00500      1.75788  0.000172532
      2.01000      1.75788  0.000173197
      2.01500      1.75788  0.000173393
      2.02000      1.75788  0.000173589
      2.02500      1.75788  0.000173784
      2.03000      1.75788  0.000173977
      2.03500      1.75788  0.000174878
      2.04000      1.75788  0.000174598
      2.04500      1.75788  0.000175263
      2.05000      1.75788  0.000175453
      2.05500      1.75788  0.000176358
      2.06000      1.75788  0.000177026
      2.06500      1.75788  0.000176018
      2.07000      1.75788  0.000177885
      2.07500      1.75788  0.000178074
      2.08000      1.75788  0.000178986
      2.08500      1.75788  0.000179174
      2.09000      1.75788  0.000179361
      2.09500      1.75788  0.000179061
      2.10000      1.75788  0.000179732
      2.10500      1.75788  0.000179916
      2.11000      1.75788  0.000180100
      2.11500      1.75788  0.000181017
      2.12000      1.75788  0.000181445
      2.12500      1.75788  0.000181133
      2.13000      1.75788  0.000182053
      2.13500      1.75788  0.000182480
      2.14000      1.75788  0.000183405
      2.14500      1.75788  0.000184331
      2.15000      1.75788  0.000184511
      2.15500      1.75788  0.000184440
      2.16000      1.75788  0.000186121
      2.16500      1.75788  0.000186300
      2.17000      1.75788  0.000185975
      2.17500      1.75788  0.000186656
      2.18000      1.75788  0.000186832
      2.18500      1.75788  0.000187768
      2.19000      1.75788  0.000188452
      2.19500      1.75788  0.000188882
      2.20000      1.75788  0.000189057
      2.20500      1.75788  0.000189231
      2.21000      1.75788  0.000189403
      2.21500      1.75788  0.000189832
      2.22000      1.75788  0.000190261
      2.22500      1.75788  0.000190432
      2.23000      1.75788  0.000191118
      2.23500      1.75788  0.000191546
      2.24000      1.75788  0.000191455
      2.24500      1.75788  0.000192924
      2.25000      1.75788  0.000193093
      2.25500      1.75788  0.000192476
      2.26000      1.75788  0.000193427
      2.26500      1.75788  0.000193592
      2.27000      1.75788  0.000194019
      2.27500      1.75788  0.000194711
      2.28000      1.75788  0.000194345
      2.28500      1.75788  0.000194771
      2.29000      1.75788  0.000196260
      2.29500      1.75788  0.000195624
      2.30000      1.75788  0.000195783
      2.30500      1.75788  0.000196476
      2.31000      1.75788  0.000197974
      2.31500      1.75788  0.000199477
      2.32000      1.75788  0.000199100
      2.32500      1.75788  0.000200069
      2.33000      1.75788  0.000201040
      2.33500      1.75788  0.000200659
      2.34000      1.75788  0.000200545
      2.34500      1.75788  0.000200430
      2.35000      1.75788  0.000200312
      2.35500      1.75788  0.000201285
      2.36000      1.75788  0.000201986
      2.36500      1.75788  0.000202688
      2.37000      1.75788  0.000203666
      2.37500      1.75788  0.000204648
      2.38000      1.75788  0.000206184
      2.38500      1.75788  0.000206063
      2.39000      1.75788  0.000206772
      2.39500      1.75788  0.000207483
      2.40000      1.75788  0.000207080
      2.40500      1.75788  0.000206953
      2.41000      1.75788  0.000207943
      2.41500      1.75788  0.000208655
      2.42000      1.75788  0.000208244
      2.42500      1.75788  0.000208956
      2.43000      1.75788  0.000208258
      2.43500      1.75788  0.000209534
      2.44000      1.75788  0.000210815
      2.44500      1.75788  0.000210680
      2.45000      1.75788  0.000211679
      2.45500      1.75788  0.000211826
      2.46000      1.75788  0.000212258
      2.46500      1.75788  0.000212689
      2.47000      1.75788  0.000213121
      2.47500      1.75788  0.000212115
      2.48000      1.75788  0.000213407
      2.48500      1.75788  0.000213837
      2.49000      1.75788  0.000213401
      2.49500      1.75788  0.000214119
      2.50000      1.75788  0.000213388
      2.50500      1.75788  0.000214686
      2.51000      1.75788  0.000215115
      2.51500      1.75788  0.000216126
      2.52000      1.75788  0.000215971
      2.52500      1.75788  0.000217279
      2.53000      1.75788  0.000217415
      2.53500      1.75788  0.000215200
      2.54000      1.75788  0.000217686
      2.54500      1.75788  0.000216933
      2.55000      1.75788  0.000217064
      2.55500      1.75788  0.000219860
      2.56000      1.75788  0.000219399
      2.56500      1.75788  0.000212408
      2.57000      1.75788  0.000219064
      2.57500      1.75788  0.000217701
      2.58000      1.75788  0.000220516
      2.58500      1.75788  0.000215557
      2.59000      1.75788  0.000216572
      2.59500      1.75788  0.000213695
      2.60000      1.75788  0.000218911
