Darapskite optical constants from Roush, J. Geophys.
Res., 101, 2215-2224, 1996.  Range of validity is given
as 5-17 micrometers
  wavelength  calc. ref.  real index  imag. index
 3.1144E+00  2.5831E-02  1.3811E+00   1.2936E-04
 3.1163E+00  2.5829E-02  1.3811E+00   1.2965E-04
 3.1181E+00  2.5826E-02  1.3811E+00   1.2995E-04
 3.1200E+00  2.5823E-02  1.3811E+00   1.3025E-04
 3.1219E+00  2.5821E-02  1.3810E+00   1.3054E-04
 3.1238E+00  2.5818E-02  1.3810E+00   1.3084E-04
 3.1257E+00  2.5815E-02  1.3810E+00   1.3114E-04
 3.1275E+00  2.5813E-02  1.3810E+00   1.3144E-04
 3.1294E+00  2.5810E-02  1.3810E+00   1.3174E-04
 3.1313E+00  2.5808E-02  1.3809E+00   1.3205E-04
 3.1332E+00  2.5805E-02  1.3809E+00   1.3235E-04
 3.1351E+00  2.5802E-02  1.3809E+00   1.3265E-04
 3.1370E+00  2.5799E-02  1.3809E+00   1.3296E-04
 3.1389E+00  2.5797E-02  1.3808E+00   1.3327E-04
 3.1408E+00  2.5794E-02  1.3808E+00   1.3357E-04
 3.1427E+00  2.5791E-02  1.3808E+00   1.3388E-04
 3.1446E+00  2.5789E-02  1.3808E+00   1.3419E-04
 3.1465E+00  2.5786E-02  1.3807E+00   1.3450E-04
 3.1484E+00  2.5783E-02  1.3807E+00   1.3481E-04
 3.1503E+00  2.5781E-02  1.3807E+00   1.3513E-04
 3.1523E+00  2.5778E-02  1.3807E+00   1.3544E-04
 3.1542E+00  2.5775E-02  1.3806E+00   1.3575E-04
 3.1561E+00  2.5772E-02  1.3806E+00   1.3607E-04
 3.1580E+00  2.5770E-02  1.3806E+00   1.3638E-04
 3.1599E+00  2.5767E-02  1.3806E+00   1.3670E-04
 3.1619E+00  2.5764E-02  1.3805E+00   1.3702E-04
 3.1638E+00  2.5761E-02  1.3805E+00   1.3734E-04
 3.1657E+00  2.5759E-02  1.3805E+00   1.3766E-04
 3.1677E+00  2.5756E-02  1.3805E+00   1.3798E-04
 3.1696E+00  2.5753E-02  1.3805E+00   1.3831E-04
 3.1715E+00  2.5750E-02  1.3804E+00   1.3863E-04
 3.1735E+00  2.5747E-02  1.3804E+00   1.3895E-04
 3.1754E+00  2.5745E-02  1.3804E+00   1.3928E-04
 3.1774E+00  2.5742E-02  1.3804E+00   1.3961E-04
 3.1793E+00  2.5739E-02  1.3803E+00   1.3994E-04
 3.1813E+00  2.5736E-02  1.3803E+00   1.4027E-04
 3.1832E+00  2.5733E-02  1.3803E+00   1.4060E-04
 3.1852E+00  2.5731E-02  1.3803E+00   1.4093E-04
 3.1871E+00  2.5728E-02  1.3802E+00   1.4126E-04
 3.1891E+00  2.5725E-02  1.3802E+00   1.4159E-04
 3.1911E+00  2.5722E-02  1.3802E+00   1.4193E-04
 3.1930E+00  2.5719E-02  1.3802E+00   1.4226E-04
 3.1950E+00  2.5716E-02  1.3801E+00   1.4260E-04
 3.1970E+00  2.5713E-02  1.3801E+00   1.4294E-04
 3.1989E+00  2.5710E-02  1.3801E+00   1.4328E-04
 3.2009E+00  2.5708E-02  1.3801E+00   1.4362E-04
 3.2029E+00  2.5705E-02  1.3800E+00   1.4396E-04
 3.2049E+00  2.5702E-02  1.3800E+00   1.4430E-04
 3.2068E+00  2.5699E-02  1.3800E+00   1.4465E-04
 3.2088E+00  2.5696E-02  1.3799E+00   1.4499E-04
 3.2108E+00  2.5693E-02  1.3799E+00   1.4534E-04
 3.2128E+00  2.5690E-02  1.3799E+00   1.4569E-04
 3.2148E+00  2.5687E-02  1.3799E+00   1.4603E-04
 3.2168E+00  2.5684E-02  1.3798E+00   1.4638E-04
 3.2188E+00  2.5681E-02  1.3798E+00   1.4673E-04
 3.2208E+00  2.5678E-02  1.3798E+00   1.4709E-04
 3.2228E+00  2.5675E-02  1.3798E+00   1.4744E-04
 3.2248E+00  2.5672E-02  1.3797E+00   1.4779E-04
 3.2268E+00  2.5669E-02  1.3797E+00   1.4815E-04
 3.2288E+00  2.5666E-02  1.3797E+00   1.4851E-04
 3.2308E+00  2.5663E-02  1.3797E+00   1.4886E-04
 3.2328E+00  2.5661E-02  1.3796E+00   1.4922E-04
 3.2348E+00  2.5658E-02  1.3796E+00   1.4958E-04
 3.2369E+00  2.5655E-02  1.3796E+00   1.4994E-04
 3.2389E+00  2.5651E-02  1.3796E+00   1.5031E-04
 3.2409E+00  2.5648E-02  1.3795E+00   1.5067E-04
 3.2429E+00  2.5645E-02  1.3795E+00   1.5104E-04
 3.2450E+00  2.5642E-02  1.3795E+00   1.5140E-04
 3.2470E+00  2.5639E-02  1.3794E+00   1.5177E-04
 3.2490E+00  2.5636E-02  1.3794E+00   1.5214E-04
 3.2511E+00  2.5633E-02  1.3794E+00   1.5251E-04
 3.2531E+00  2.5630E-02  1.3794E+00   1.5288E-04
 3.2552E+00  2.5627E-02  1.3793E+00   1.5326E-04
 3.2572E+00  2.5624E-02  1.3793E+00   1.5363E-04
 3.2593E+00  2.5621E-02  1.3793E+00   1.5400E-04
 3.2613E+00  2.5618E-02  1.3793E+00   1.5438E-04
 3.2634E+00  2.5615E-02  1.3792E+00   1.5476E-04
 3.2654E+00  2.5612E-02  1.3792E+00   1.5514E-04
 3.2675E+00  2.5609E-02  1.3792E+00   1.5552E-04
 3.2695E+00  2.5605E-02  1.3791E+00   1.5590E-04
 3.2716E+00  2.5602E-02  1.3791E+00   1.5628E-04
 3.2736E+00  2.5599E-02  1.3791E+00   1.5667E-04
 3.2757E+00  2.5596E-02  1.3791E+00   1.5705E-04
 3.2778E+00  2.5593E-02  1.3790E+00   1.5744E-04
 3.2799E+00  2.5590E-02  1.3790E+00   1.5783E-04
 3.2820E+00  2.5587E-02  1.3790E+00   1.5822E-04
 3.2840E+00  2.5583E-02  1.3790E+00   1.5861E-04
 3.2861E+00  2.5580E-02  1.3789E+00   1.5900E-04
 3.2882E+00  2.5577E-02  1.3789E+00   1.5940E-04
 3.2903E+00  2.5574E-02  1.3789E+00   1.5979E-04
 3.2924E+00  2.5571E-02  1.3788E+00   1.6019E-04
 3.2945E+00  2.5567E-02  1.3788E+00   1.6059E-04
 3.2965E+00  2.5564E-02  1.3788E+00   1.6099E-04
 3.2986E+00  2.5561E-02  1.3788E+00   1.6139E-04
 3.3007E+00  2.5558E-02  1.3787E+00   1.6179E-04
 3.3028E+00  2.5554E-02  1.3787E+00   1.6220E-04
 3.3049E+00  2.5551E-02  1.3787E+00   1.6260E-04
 3.3071E+00  2.5548E-02  1.3786E+00   1.6301E-04
 3.3092E+00  2.5545E-02  1.3786E+00   1.6342E-04
 3.3113E+00  2.5541E-02  1.3786E+00   1.6383E-04
 3.3134E+00  2.5538E-02  1.3786E+00   1.6424E-04
 3.3155E+00  2.5535E-02  1.3785E+00   1.6465E-04
 3.3176E+00  2.5532E-02  1.3785E+00   1.6506E-04
 3.3198E+00  2.5528E-02  1.3785E+00   1.6548E-04
 3.3219E+00  2.5525E-02  1.3784E+00   1.6590E-04
 3.3240E+00  2.5522E-02  1.3784E+00   1.6632E-04
 3.3262E+00  2.5518E-02  1.3784E+00   1.6674E-04
 3.3283E+00  2.5515E-02  1.3783E+00   1.6716E-04
 3.3304E+00  2.5512E-02  1.3783E+00   1.6758E-04
 3.3326E+00  2.5508E-02  1.3783E+00   1.6801E-04
 3.3347E+00  2.5505E-02  1.3783E+00   1.6843E-04
 3.3369E+00  2.5501E-02  1.3782E+00   1.6886E-04
 3.3390E+00  2.5498E-02  1.3782E+00   1.6929E-04
 3.3411E+00  2.5495E-02  1.3782E+00   1.6972E-04
 3.3433E+00  2.5491E-02  1.3781E+00   1.7015E-04
 3.3455E+00  2.5488E-02  1.3781E+00   1.7058E-04
 3.3476E+00  2.5484E-02  1.3781E+00   1.7102E-04
 3.3498E+00  2.5481E-02  1.3780E+00   1.7146E-04
 3.3520E+00  2.5478E-02  1.3780E+00   1.7190E-04
 3.3541E+00  2.5474E-02  1.3780E+00   1.7234E-04
 3.3563E+00  2.5471E-02  1.3780E+00   1.7277E-04
 3.3585E+00  2.5467E-02  1.3779E+00   1.7322E-04
 3.3606E+00  2.5464E-02  1.3779E+00   1.7366E-04
 3.3628E+00  2.5460E-02  1.3779E+00   1.7411E-04
 3.3650E+00  2.5457E-02  1.3778E+00   1.7456E-04
 3.3672E+00  2.5453E-02  1.3778E+00   1.7501E-04
 3.3694E+00  2.5450E-02  1.3778E+00   1.7546E-04
 3.3716E+00  2.5446E-02  1.3777E+00   1.7591E-04
 3.3738E+00  2.5443E-02  1.3777E+00   1.7637E-04
 3.3760E+00  2.5439E-02  1.3777E+00   1.7682E-04
 3.3782E+00  2.5436E-02  1.3776E+00   1.7728E-04
 3.3804E+00  2.5432E-02  1.3776E+00   1.7774E-04
 3.3826E+00  2.5429E-02  1.3776E+00   1.7820E-04
 3.3848E+00  2.5425E-02  1.3776E+00   1.7866E-04
 3.3870E+00  2.5422E-02  1.3775E+00   1.7913E-04
 3.3892E+00  2.5418E-02  1.3775E+00   1.7960E-04
 3.3914E+00  2.5414E-02  1.3775E+00   1.8006E-04
 3.3936E+00  2.5411E-02  1.3774E+00   1.8053E-04
 3.3959E+00  2.5407E-02  1.3774E+00   1.8101E-04
 3.3981E+00  2.5404E-02  1.3774E+00   1.8148E-04
 3.4003E+00  2.5400E-02  1.3773E+00   1.8195E-04
 3.4025E+00  2.5396E-02  1.3773E+00   1.8243E-04
 3.4048E+00  2.5393E-02  1.3773E+00   1.8291E-04
 3.4070E+00  2.5389E-02  1.3772E+00   1.8339E-04
 3.4093E+00  2.5385E-02  1.3772E+00   1.8387E-04
 3.4115E+00  2.5382E-02  1.3772E+00   1.8436E-04
 3.4137E+00  2.5378E-02  1.3771E+00   1.8484E-04
 3.4160E+00  2.5374E-02  1.3771E+00   1.8533E-04
 3.4182E+00  2.5371E-02  1.3771E+00   1.8582E-04
 3.4205E+00  2.5367E-02  1.3770E+00   1.8631E-04
 3.4228E+00  2.5363E-02  1.3770E+00   1.8680E-04
 3.4250E+00  2.5360E-02  1.3770E+00   1.8730E-04
 3.4273E+00  2.5356E-02  1.3769E+00   1.8779E-04
 3.4295E+00  2.5352E-02  1.3769E+00   1.8829E-04
 3.4318E+00  2.5348E-02  1.3769E+00   1.8879E-04
 3.4341E+00  2.5345E-02  1.3768E+00   1.8930E-04
 3.4364E+00  2.5341E-02  1.3768E+00   1.8980E-04
 3.4386E+00  2.5337E-02  1.3768E+00   1.9031E-04
 3.4409E+00  2.5333E-02  1.3767E+00   1.9082E-04
 3.4432E+00  2.5329E-02  1.3767E+00   1.9133E-04
 3.4455E+00  2.5326E-02  1.3767E+00   1.9184E-04
 3.4478E+00  2.5322E-02  1.3766E+00   1.9235E-04
 3.4501E+00  2.5318E-02  1.3766E+00   1.9287E-04
 3.4524E+00  2.5314E-02  1.3766E+00   1.9339E-04
 3.4547E+00  2.5310E-02  1.3765E+00   1.9390E-04
 3.4570E+00  2.5307E-02  1.3765E+00   1.9443E-04
 3.4593E+00  2.5303E-02  1.3765E+00   1.9495E-04
 3.4616E+00  2.5299E-02  1.3764E+00   1.9548E-04
 3.4639E+00  2.5295E-02  1.3764E+00   1.9600E-04
 3.4662E+00  2.5291E-02  1.3764E+00   1.9654E-04
 3.4686E+00  2.5287E-02  1.3763E+00   1.9707E-04
 3.4709E+00  2.5283E-02  1.3763E+00   1.9760E-04
 3.4732E+00  2.5279E-02  1.3763E+00   1.9814E-04
 3.4755E+00  2.5275E-02  1.3762E+00   1.9867E-04
 3.4779E+00  2.5271E-02  1.3762E+00   1.9921E-04
 3.4802E+00  2.5267E-02  1.3762E+00   1.9976E-04
 3.4825E+00  2.5263E-02  1.3761E+00   2.0030E-04
 3.4849E+00  2.5259E-02  1.3761E+00   2.0085E-04
 3.4872E+00  2.5255E-02  1.3760E+00   2.0139E-04
 3.4895E+00  2.5251E-02  1.3760E+00   2.0195E-04
 3.4919E+00  2.5247E-02  1.3760E+00   2.0250E-04
 3.4943E+00  2.5243E-02  1.3759E+00   2.0306E-04
 3.4966E+00  2.5239E-02  1.3759E+00   2.0361E-04
 3.4990E+00  2.5235E-02  1.3759E+00   2.0417E-04
 3.5013E+00  2.5231E-02  1.3758E+00   2.0473E-04
 3.5037E+00  2.5227E-02  1.3758E+00   2.0529E-04
 3.5061E+00  2.5223E-02  1.3758E+00   2.0586E-04
 3.5084E+00  2.5219E-02  1.3757E+00   2.0643E-04
 3.5108E+00  2.5215E-02  1.3757E+00   2.0700E-04
 3.5132E+00  2.5211E-02  1.3757E+00   2.0757E-04
 3.5156E+00  2.5207E-02  1.3756E+00   2.0815E-04
 3.5180E+00  2.5203E-02  1.3756E+00   2.0873E-04
 3.5204E+00  2.5199E-02  1.3755E+00   2.0930E-04
 3.5227E+00  2.5194E-02  1.3755E+00   2.0989E-04
 3.5251E+00  2.5190E-02  1.3755E+00   2.1047E-04
 3.5275E+00  2.5186E-02  1.3754E+00   2.1106E-04
 3.5299E+00  2.5182E-02  1.3754E+00   2.1165E-04
 3.5324E+00  2.5178E-02  1.3754E+00   2.1224E-04
 3.5347E+00  2.5173E-02  1.3753E+00   2.1283E-04
 3.5372E+00  2.5169E-02  1.3753E+00   2.1343E-04
 3.5396E+00  2.5165E-02  1.3752E+00   2.1402E-04
 3.5420E+00  2.5161E-02  1.3752E+00   2.1462E-04
 3.5444E+00  2.5157E-02  1.3752E+00   2.1523E-04
 3.5468E+00  2.5152E-02  1.3751E+00   2.1583E-04
 3.5493E+00  2.5148E-02  1.3751E+00   2.1644E-04
 3.5517E+00  2.5144E-02  1.3751E+00   2.1705E-04
 3.5541E+00  2.5139E-02  1.3750E+00   2.1766E-04
 3.5566E+00  2.5135E-02  1.3750E+00   2.1828E-04
 3.5590E+00  2.5131E-02  1.3749E+00   2.1890E-04
 3.5615E+00  2.5126E-02  1.3749E+00   2.1952E-04
 3.5639E+00  2.5122E-02  1.3749E+00   2.2014E-04
 3.5663E+00  2.5118E-02  1.3748E+00   2.2076E-04
 3.5688E+00  2.5113E-02  1.3748E+00   2.2139E-04
 3.5713E+00  2.5109E-02  1.3747E+00   2.2202E-04
 3.5737E+00  2.5105E-02  1.3747E+00   2.2265E-04
 3.5762E+00  2.5100E-02  1.3747E+00   2.2329E-04
 3.5787E+00  2.5096E-02  1.3746E+00   2.2393E-04
 3.5811E+00  2.5091E-02  1.3746E+00   2.2456E-04
 3.5836E+00  2.5087E-02  1.3746E+00   2.2521E-04
 3.5861E+00  2.5083E-02  1.3745E+00   2.2585E-04
 3.5886E+00  2.5078E-02  1.3745E+00   2.2650E-04
 3.5911E+00  2.5074E-02  1.3744E+00   2.2715E-04
 3.5935E+00  2.5069E-02  1.3744E+00   2.2781E-04
 3.5960E+00  2.5065E-02  1.3744E+00   2.2847E-04
 3.5985E+00  2.5060E-02  1.3743E+00   2.2912E-04
 3.6010E+00  2.5056E-02  1.3743E+00   2.2978E-04
 3.6035E+00  2.5051E-02  1.3742E+00   2.3045E-04
 3.6060E+00  2.5047E-02  1.3742E+00   2.3112E-04
 3.6086E+00  2.5042E-02  1.3742E+00   2.3179E-04
 3.6111E+00  2.5037E-02  1.3741E+00   2.3246E-04
 3.6136E+00  2.5033E-02  1.3741E+00   2.3313E-04
 3.6161E+00  2.5028E-02  1.3740E+00   2.3381E-04
 3.6186E+00  2.5024E-02  1.3740E+00   2.3449E-04
 3.6211E+00  2.5019E-02  1.3739E+00   2.3518E-04
 3.6237E+00  2.5014E-02  1.3739E+00   2.3586E-04
 3.6262E+00  2.5010E-02  1.3739E+00   2.3656E-04
 3.6288E+00  2.5005E-02  1.3738E+00   2.3725E-04
 3.6313E+00  2.5000E-02  1.3738E+00   2.3794E-04
 3.6338E+00  2.4996E-02  1.3737E+00   2.3864E-04
 3.6364E+00  2.4991E-02  1.3737E+00   2.3934E-04
 3.6389E+00  2.4986E-02  1.3737E+00   2.4005E-04
 3.6415E+00  2.4982E-02  1.3736E+00   2.4076E-04
 3.6441E+00  2.4977E-02  1.3736E+00   2.4147E-04
 3.6466E+00  2.4972E-02  1.3735E+00   2.4218E-04
 3.6492E+00  2.4967E-02  1.3735E+00   2.4289E-04
 3.6517E+00  2.4963E-02  1.3734E+00   2.4361E-04
 3.6543E+00  2.4958E-02  1.3734E+00   2.4434E-04
 3.6569E+00  2.4953E-02  1.3734E+00   2.4506E-04
 3.6595E+00  2.4948E-02  1.3733E+00   2.4579E-04
 3.6621E+00  2.4943E-02  1.3733E+00   2.4652E-04
 3.6646E+00  2.4939E-02  1.3732E+00   2.4725E-04
 3.6672E+00  2.4934E-02  1.3732E+00   2.4799E-04
 3.6698E+00  2.4929E-02  1.3731E+00   2.4873E-04
 3.6724E+00  2.4924E-02  1.3731E+00   2.4948E-04
 3.6750E+00  2.4919E-02  1.3731E+00   2.5023E-04
 3.6776E+00  2.4914E-02  1.3730E+00   2.5098E-04
 3.6803E+00  2.4909E-02  1.3730E+00   2.5173E-04
 3.6829E+00  2.4904E-02  1.3729E+00   2.5249E-04
 3.6855E+00  2.4899E-02  1.3729E+00   2.5325E-04
 3.6881E+00  2.4894E-02  1.3728E+00   2.5401E-04
 3.6907E+00  2.4889E-02  1.3728E+00   2.5478E-04
 3.6934E+00  2.4884E-02  1.3727E+00   2.5555E-04
 3.6960E+00  2.4879E-02  1.3727E+00   2.5632E-04
 3.6986E+00  2.4874E-02  1.3727E+00   2.5710E-04
 3.7013E+00  2.4869E-02  1.3726E+00   2.5788E-04
 3.7039E+00  2.4864E-02  1.3726E+00   2.5866E-04
 3.7066E+00  2.4859E-02  1.3725E+00   2.5945E-04
 3.7092E+00  2.4854E-02  1.3725E+00   2.6024E-04
 3.7119E+00  2.4849E-02  1.3724E+00   2.6104E-04
 3.7145E+00  2.4844E-02  1.3724E+00   2.6183E-04
 3.7172E+00  2.4839E-02  1.3723E+00   2.6263E-04
 3.7199E+00  2.4834E-02  1.3723E+00   2.6344E-04
 3.7225E+00  2.4828E-02  1.3722E+00   2.6424E-04
 3.7252E+00  2.4823E-02  1.3722E+00   2.6506E-04
 3.7279E+00  2.4818E-02  1.3722E+00   2.6587E-04
 3.7306E+00  2.4813E-02  1.3721E+00   2.6669E-04
 3.7332E+00  2.4808E-02  1.3721E+00   2.6751E-04
 3.7359E+00  2.4802E-02  1.3720E+00   2.6834E-04
 3.7386E+00  2.4797E-02  1.3720E+00   2.6917E-04
 3.7413E+00  2.4792E-02  1.3719E+00   2.7000E-04
 3.7440E+00  2.4787E-02  1.3719E+00   2.7084E-04
 3.7467E+00  2.4781E-02  1.3718E+00   2.7168E-04
 3.7494E+00  2.4776E-02  1.3718E+00   2.7253E-04
 3.7521E+00  2.4771E-02  1.3717E+00   2.7337E-04
 3.7549E+00  2.4765E-02  1.3717E+00   2.7422E-04
 3.7576E+00  2.4760E-02  1.3716E+00   2.7508E-04
 3.7603E+00  2.4755E-02  1.3716E+00   2.7594E-04
 3.7630E+00  2.4749E-02  1.3715E+00   2.7680E-04
 3.7658E+00  2.4744E-02  1.3715E+00   2.7767E-04
 3.7685E+00  2.4738E-02  1.3714E+00   2.7854E-04
 3.7713E+00  2.4733E-02  1.3714E+00   2.7941E-04
 3.7740E+00  2.4727E-02  1.3713E+00   2.8029E-04
 3.7767E+00  2.4722E-02  1.3713E+00   2.8118E-04
 3.7795E+00  2.4717E-02  1.3713E+00   2.8206E-04
 3.7823E+00  2.4711E-02  1.3712E+00   2.8296E-04
 3.7850E+00  2.4705E-02  1.3712E+00   2.8386E-04
 3.7878E+00  2.4700E-02  1.3711E+00   2.8475E-04
 3.7906E+00  2.4694E-02  1.3711E+00   2.8565E-04
 3.7933E+00  2.4689E-02  1.3710E+00   2.8656E-04
 3.7961E+00  2.4683E-02  1.3710E+00   2.8747E-04
 3.7989E+00  2.4678E-02  1.3709E+00   2.8839E-04
 3.8017E+00  2.4672E-02  1.3709E+00   2.8931E-04
 3.8045E+00  2.4666E-02  1.3708E+00   2.9023E-04
 3.8072E+00  2.4661E-02  1.3708E+00   2.9116E-04
 3.8100E+00  2.4655E-02  1.3707E+00   2.9210E-04
 3.8129E+00  2.4649E-02  1.3707E+00   2.9303E-04
 3.8157E+00  2.4644E-02  1.3706E+00   2.9398E-04
 3.8185E+00  2.4638E-02  1.3705E+00   2.9492E-04
 3.8213E+00  2.4632E-02  1.3705E+00   2.9587E-04
 3.8241E+00  2.4626E-02  1.3704E+00   2.9682E-04
 3.8269E+00  2.4621E-02  1.3704E+00   2.9778E-04
 3.8298E+00  2.4615E-02  1.3703E+00   2.9875E-04
 3.8326E+00  2.4609E-02  1.3703E+00   2.9972E-04
 3.8354E+00  2.4603E-02  1.3702E+00   3.0069E-04
 3.8383E+00  2.4597E-02  1.3702E+00   3.0167E-04
 3.8411E+00  2.4592E-02  1.3701E+00   3.0265E-04
 3.8439E+00  2.4586E-02  1.3701E+00   3.0363E-04
 3.8468E+00  2.4580E-02  1.3700E+00   3.0462E-04
 3.8497E+00  2.4574E-02  1.3700E+00   3.0562E-04
 3.8525E+00  2.4568E-02  1.3699E+00   3.0662E-04
 3.8554E+00  2.4562E-02  1.3699E+00   3.0763E-04
 3.8582E+00  2.4556E-02  1.3698E+00   3.0864E-04
 3.8611E+00  2.4550E-02  1.3698E+00   3.0965E-04
 3.8640E+00  2.4544E-02  1.3697E+00   3.1067E-04
 3.8669E+00  2.4538E-02  1.3697E+00   3.1169E-04
 3.8698E+00  2.4532E-02  1.3696E+00   3.1272E-04
 3.8727E+00  2.4526E-02  1.3695E+00   3.1376E-04
 3.8756E+00  2.4520E-02  1.3695E+00   3.1480E-04
 3.8784E+00  2.4514E-02  1.3694E+00   3.1584E-04
 3.8813E+00  2.4508E-02  1.3694E+00   3.1689E-04
 3.8843E+00  2.4501E-02  1.3693E+00   3.1794E-04
 3.8872E+00  2.4495E-02  1.3693E+00   3.1900E-04
 3.8901E+00  2.4489E-02  1.3692E+00   3.2007E-04
 3.8930E+00  2.4483E-02  1.3692E+00   3.2113E-04
 3.8959E+00  2.4477E-02  1.3691E+00   3.2221E-04
 3.8988E+00  2.4471E-02  1.3690E+00   3.2329E-04
 3.9018E+00  2.4464E-02  1.3690E+00   3.2437E-04
 3.9047E+00  2.4458E-02  1.3689E+00   3.2546E-04
 3.9077E+00  2.4452E-02  1.3689E+00   3.2656E-04
 3.9106E+00  2.4445E-02  1.3688E+00   3.2766E-04
 3.9136E+00  2.4439E-02  1.3688E+00   3.2877E-04
 3.9165E+00  2.4433E-02  1.3687E+00   3.2988E-04
 3.9195E+00  2.4426E-02  1.3687E+00   3.3099E-04
 3.9224E+00  2.4420E-02  1.3686E+00   3.3212E-04
 3.9254E+00  2.4413E-02  1.3685E+00   3.3325E-04
 3.9284E+00  2.4407E-02  1.3685E+00   3.3438E-04
 3.9314E+00  2.4401E-02  1.3684E+00   3.3552E-04
 3.9344E+00  2.4394E-02  1.3684E+00   3.3667E-04
 3.9373E+00  2.4388E-02  1.3683E+00   3.3781E-04
 3.9403E+00  2.4381E-02  1.3682E+00   3.3897E-04
 3.9433E+00  2.4375E-02  1.3682E+00   3.4013E-04
 3.9463E+00  2.4368E-02  1.3681E+00   3.4130E-04
 3.9493E+00  2.4361E-02  1.3681E+00   3.4247E-04
 3.9524E+00  2.4355E-02  1.3680E+00   3.4365E-04
 3.9554E+00  2.4348E-02  1.3680E+00   3.4483E-04
 3.9584E+00  2.4342E-02  1.3679E+00   3.4602E-04
 3.9614E+00  2.4335E-02  1.3678E+00   3.4722E-04
 3.9644E+00  2.4328E-02  1.3678E+00   3.4843E-04
 3.9675E+00  2.4322E-02  1.3677E+00   3.4964E-04
 3.9705E+00  2.4315E-02  1.3677E+00   3.5086E-04
 3.9735E+00  2.4308E-02  1.3676E+00   3.5208E-04
 3.9766E+00  2.4301E-02  1.3675E+00   3.5330E-04
 3.9796E+00  2.4294E-02  1.3675E+00   3.5453E-04
 3.9827E+00  2.4288E-02  1.3674E+00   3.5577E-04
 3.9858E+00  2.4281E-02  1.3673E+00   3.5702E-04
 3.9888E+00  2.4274E-02  1.3673E+00   3.5827E-04
 3.9919E+00  2.4267E-02  1.3672E+00   3.5953E-04
 3.9950E+00  2.4260E-02  1.3672E+00   3.6080E-04
 3.9981E+00  2.4253E-02  1.3671E+00   3.6207E-04
 4.0011E+00  2.4246E-02  1.3670E+00   3.6335E-04
 4.0042E+00  2.4239E-02  1.3670E+00   3.6463E-04
 4.0073E+00  2.4232E-02  1.3669E+00   3.6593E-04
 4.0104E+00  2.4225E-02  1.3668E+00   3.6723E-04
 4.0135E+00  2.4218E-02  1.3668E+00   3.6853E-04
 4.0166E+00  2.4211E-02  1.3667E+00   3.6984E-04
 4.0197E+00  2.4204E-02  1.3667E+00   3.7115E-04
 4.0229E+00  2.4197E-02  1.3666E+00   3.7248E-04
 4.0260E+00  2.4190E-02  1.3665E+00   3.7382E-04
 4.0291E+00  2.4183E-02  1.3665E+00   3.7516E-04
 4.0323E+00  2.4175E-02  1.3664E+00   3.7650E-04
 4.0354E+00  2.4168E-02  1.3663E+00   3.7785E-04
 4.0385E+00  2.4161E-02  1.3663E+00   3.7921E-04
 4.0417E+00  2.4154E-02  1.3662E+00   3.8058E-04
 4.0448E+00  2.4146E-02  1.3661E+00   3.8196E-04
 4.0480E+00  2.4139E-02  1.3661E+00   3.8334E-04
 4.0512E+00  2.4132E-02  1.3660E+00   3.8473E-04
 4.0543E+00  2.4124E-02  1.3659E+00   3.8613E-04
 4.0575E+00  2.4117E-02  1.3659E+00   3.8753E-04
 4.0607E+00  2.4110E-02  1.3658E+00   3.8894E-04
 4.0639E+00  2.4102E-02  1.3657E+00   3.9036E-04
 4.0670E+00  2.4095E-02  1.3657E+00   3.9178E-04
 4.0702E+00  2.4087E-02  1.3656E+00   3.9322E-04
 4.0734E+00  2.4080E-02  1.3655E+00   3.9466E-04
 4.0766E+00  2.4072E-02  1.3655E+00   3.9611E-04
 4.0798E+00  2.4065E-02  1.3654E+00   3.9756E-04
 4.0831E+00  2.4057E-02  1.3653E+00   3.9903E-04
 4.0863E+00  2.4050E-02  1.3653E+00   4.0050E-04
 4.0895E+00  2.4042E-02  1.3652E+00   4.0198E-04
 4.0927E+00  2.4034E-02  1.3651E+00   4.0347E-04
 4.0960E+00  2.4026E-02  1.3651E+00   4.0497E-04
 4.0992E+00  2.4019E-02  1.3650E+00   4.0647E-04
 4.1024E+00  2.4011E-02  1.3649E+00   4.0799E-04
 4.1057E+00  2.4003E-02  1.3648E+00   4.0951E-04
 4.1089E+00  2.3995E-02  1.3648E+00   4.1104E-04
 4.1122E+00  2.3988E-02  1.3647E+00   4.1258E-04
 4.1155E+00  2.3980E-02  1.3646E+00   4.1412E-04
 4.1187E+00  2.3972E-02  1.3646E+00   4.1568E-04
 4.1220E+00  2.3964E-02  1.3645E+00   4.1724E-04
 4.1253E+00  2.3956E-02  1.3644E+00   4.1881E-04
 4.1286E+00  2.3948E-02  1.3644E+00   4.2039E-04
 4.1319E+00  2.3940E-02  1.3643E+00   4.2199E-04
 4.1352E+00  2.3932E-02  1.3642E+00   4.2358E-04
 4.1385E+00  2.3924E-02  1.3641E+00   4.2519E-04
 4.1418E+00  2.3916E-02  1.3641E+00   4.2680E-04
 4.1451E+00  2.3908E-02  1.3640E+00   4.2843E-04
 4.1484E+00  2.3900E-02  1.3639E+00   4.3006E-04
 4.1517E+00  2.3892E-02  1.3638E+00   4.3171E-04
 4.1550E+00  2.3883E-02  1.3638E+00   4.3336E-04
 4.1584E+00  2.3875E-02  1.3637E+00   4.3502E-04
 4.1617E+00  2.3867E-02  1.3636E+00   4.3670E-04
 4.1650E+00  2.3859E-02  1.3635E+00   4.3837E-04
