Fibroferrite optical constants from Roush, J. Geophys.
Res., 101, 2215-2224, 1996.  From best fit oscillators
given in Table 5.
  wavelength  calc. ref.  real index  imag. index
 8.1920E+00  1.0293E-02  1.0676E+00   1.9798E-01
 8.2049E+00  1.1281E-02  1.0660E+00   2.0878E-01
 8.2179E+00  1.2328E-02  1.0653E+00   2.1943E-01
 8.2309E+00  1.3394E-02  1.0656E+00   2.2963E-01
 8.2440E+00  1.4442E-02  1.0666E+00   2.3913E-01
 8.2572E+00  1.5429E-02  1.0683E+00   2.4768E-01
 8.2703E+00  1.6319E-02  1.0702E+00   2.5512E-01
 8.2835E+00  1.7081E-02  1.0721E+00   2.6130E-01
 8.2968E+00  1.7706E-02  1.0735E+00   2.6630E-01
 8.3101E+00  1.8192E-02  1.0742E+00   2.7018E-01
 8.3234E+00  1.8554E-02  1.0738E+00   2.7317E-01
 8.3368E+00  1.8823E-02  1.0720E+00   2.7555E-01
 8.3502E+00  1.9041E-02  1.0685E+00   2.7767E-01
 8.3637E+00  1.9263E-02  1.0634E+00   2.7989E-01
 8.3772E+00  1.9549E-02  1.0566E+00   2.8258E-01
 8.3907E+00  1.9970E-02  1.0481E+00   2.8612E-01
 8.4044E+00  2.0601E-02  1.0380E+00   2.9084E-01
 8.4180E+00  2.1523E-02  1.0265E+00   2.9705E-01
 8.4317E+00  2.2829E-02  1.0136E+00   3.0505E-01
 8.4454E+00  2.4618E-02  9.9965E-01   3.1513E-01
 8.4592E+00  2.6990E-02  9.8488E-01   3.2751E-01
 8.4730E+00  3.0092E-02  9.6943E-01   3.4257E-01
 8.4869E+00  3.4046E-02  9.5368E-01   3.6056E-01
 8.5008E+00  3.8988E-02  9.3803E-01   3.8172E-01
 8.5148E+00  4.5041E-02  9.2293E-01   4.0631E-01
 8.5288E+00  5.2304E-02  9.0897E-01   4.3451E-01
 8.5428E+00  6.0820E-02  8.9680E-01   4.6640E-01
 8.5569E+00  7.0499E-02  8.8721E-01   5.0175E-01
 8.5710E+00  8.1302E-02  8.8089E-01   5.4072E-01
 8.5852E+00  9.2928E-02  8.7867E-01   5.8274E-01
 8.5995E+00  1.0502E-01  8.8128E-01   6.2719E-01
 8.6138E+00  1.1716E-01  8.8932E-01   6.7330E-01
 8.6281E+00  1.2890E-01  9.0324E-01   7.2011E-01
 8.6424E+00  1.3978E-01  9.2313E-01   7.6635E-01
 8.6569E+00  1.4956E-01  9.4917E-01   8.1136E-01
 8.6714E+00  1.5796E-01  9.8096E-01   8.5381E-01
 8.6859E+00  1.6487E-01  1.0179E+00   8.9270E-01
 8.7005E+00  1.7035E-01  1.0591E+00   9.2730E-01
 8.7151E+00  1.7453E-01  1.1034E+00   9.5722E-01
 8.7298E+00  1.7768E-01  1.1501E+00   9.8256E-01
 8.7445E+00  1.8006E-01  1.1982E+00   1.0036E+00
 8.7593E+00  1.8193E-01  1.2480E+00   1.0213E+00
 8.7741E+00  1.8340E-01  1.3000E+00   1.0355E+00
 8.7890E+00  1.8440E-01  1.3548E+00   1.0459E+00
 8.8039E+00  1.8474E-01  1.4131E+00   1.0512E+00
 8.8189E+00  1.8413E-01  1.4745E+00   1.0492E+00
 8.8338E+00  1.8231E-01  1.5372E+00   1.0380E+00
 8.8489E+00  1.7914E-01  1.5990E+00   1.0160E+00
 8.8641E+00  1.7467E-01  1.6560E+00   9.8327E-01
 8.8793E+00  1.6912E-01  1.7049E+00   9.4162E-01
 8.8945E+00  1.6284E-01  1.7434E+00   8.9409E-01
 8.9098E+00  1.5621E-01  1.7710E+00   8.4418E-01
 8.9251E+00  1.4955E-01  1.7886E+00   7.9500E-01
 8.9405E+00  1.4315E-01  1.7978E+00   7.4887E-01
 8.9559E+00  1.3705E-01  1.8005E+00   7.0635E-01
 8.9714E+00  1.3133E-01  1.7985E+00   6.6790E-01
 8.9870E+00  1.2596E-01  1.7928E+00   6.3327E-01
 9.0026E+00  1.2086E-01  1.7840E+00   6.0218E-01
 9.0183E+00  1.1599E-01  1.7722E+00   5.7455E-01
 9.0339E+00  1.1136E-01  1.7578E+00   5.5071E-01
 9.0497E+00  1.0697E-01  1.7407E+00   5.3087E-01
 9.0655E+00  1.0293E-01  1.7216E+00   5.1575E-01
 9.0814E+00  9.9392E-02  1.7011E+00   5.0594E-01
 9.0974E+00  9.6530E-02  1.6803E+00   5.0199E-01
 9.1134E+00  9.4562E-02  1.6603E+00   5.0428E-01
 9.1294E+00  9.3722E-02  1.6427E+00   5.1297E-01
 9.1455E+00  9.4228E-02  1.6295E+00   5.2772E-01
 9.1616E+00  9.6227E-02  1.6226E+00   5.4777E-01
 9.1778E+00  9.9688E-02  1.6242E+00   5.7118E-01
 9.1941E+00  1.0430E-01  1.6360E+00   5.9489E-01
 9.2105E+00  1.0942E-01  1.6583E+00   6.1477E-01
 9.2269E+00  1.1421E-01  1.6894E+00   6.2635E-01
 9.2433E+00  1.1782E-01  1.7251E+00   6.2615E-01
 9.2598E+00  1.1968E-01  1.7598E+00   6.1314E-01
 9.2764E+00  1.1964E-01  1.7884E+00   5.8894E-01
 9.2930E+00  1.1787E-01  1.8070E+00   5.5755E-01
 9.3097E+00  1.1479E-01  1.8144E+00   5.2371E-01
 9.3264E+00  1.1088E-01  1.8114E+00   4.9160E-01
 9.3433E+00  1.0656E-01  1.7999E+00   4.6417E-01
 9.3601E+00  1.0222E-01  1.7821E+00   4.4333E-01
 9.3770E+00  9.8116E-02  1.7602E+00   4.2986E-01
 9.3940E+00  9.4562E-02  1.7361E+00   4.2447E-01
 9.4111E+00  9.1855E-02  1.7117E+00   4.2756E-01
 9.4282E+00  9.0346E-02  1.6890E+00   4.3947E-01
 9.4454E+00  9.0447E-02  1.6702E+00   4.6037E-01
 9.4626E+00  9.2590E-02  1.6585E+00   4.8993E-01
 9.4798E+00  9.7074E-02  1.6573E+00   5.2658E-01
 9.4972E+00  1.0394E-01  1.6704E+00   5.6750E-01
 9.5147E+00  1.1258E-01  1.7007E+00   6.0689E-01
 9.5322E+00  1.2177E-01  1.7483E+00   6.3706E-01
 9.5497E+00  1.2994E-01  1.8088E+00   6.5002E-01
 9.5674E+00  1.3577E-01  1.8735E+00   6.4067E-01
 9.5850E+00  1.3863E-01  1.9316E+00   6.0967E-01
 9.6027E+00  1.3864E-01  1.9754E+00   5.6258E-01
 9.6206E+00  1.3640E-01  2.0013E+00   5.0797E-01
 9.6385E+00  1.3263E-01  2.0100E+00   4.5341E-01
 9.6564E+00  1.2798E-01  2.0052E+00   4.0385E-01
 9.6745E+00  1.2290E-01  1.9906E+00   3.6171E-01
 9.6926E+00  1.1768E-01  1.9694E+00   3.2776E-01
 9.7106E+00  1.1253E-01  1.9441E+00   3.0215E-01
 9.7289E+00  1.0751E-01  1.9159E+00   2.8457E-01
 9.7472E+00  1.0277E-01  1.8859E+00   2.7547E-01
 9.7655E+00  9.8510E-02  1.8554E+00   2.7588E-01
 9.7840E+00  9.5185E-02  1.8261E+00   2.8780E-01
 9.8025E+00  9.3716E-02  1.8023E+00   3.1404E-01
 9.8210E+00  9.5698E-02  1.7932E+00   3.5592E-01
 9.8396E+00  1.0278E-01  1.8136E+00   4.0714E-01
 9.8583E+00  1.1369E-01  1.8728E+00   4.4232E-01
 9.8771E+00  1.2265E-01  1.9493E+00   4.3045E-01
 9.8960E+00  1.2530E-01  2.0006E+00   3.7624E-01
 9.9149E+00  1.2284E-01  2.0124E+00   3.1425E-01
 9.9339E+00  1.1826E-01  1.9986E+00   2.6724E-01
 9.9529E+00  1.1367E-01  1.9759E+00   2.4045E-01
 9.9721E+00  1.1045E-01  1.9563E+00   2.3180E-01
 9.9913E+00  1.0988E-01  1.9515E+00   2.3426E-01
 1.0011E+01  1.1170E-01  1.9656E+00   2.2974E-01
 1.0030E+01  1.1281E-01  1.9811E+00   2.0411E-01
 1.0049E+01  1.1138E-01  1.9802E+00   1.6925E-01
 1.0069E+01  1.0848E-01  1.9666E+00   1.3982E-01
 1.0088E+01  1.0526E-01  1.9485E+00   1.1855E-01
 1.0108E+01  1.0222E-01  1.9301E+00   1.0351E-01
 1.0128E+01  9.9463E-02  1.9129E+00   9.2590E-02
 1.0148E+01  9.6986E-02  1.8971E+00   8.4360E-02
 1.0168E+01  9.4757E-02  1.8827E+00   7.7952E-02
 1.0188E+01  9.2736E-02  1.8695E+00   7.2806E-02
 1.0208E+01  9.0890E-02  1.8573E+00   6.8577E-02
 1.0228E+01  8.9190E-02  1.8461E+00   6.5027E-02
 1.0248E+01  8.7617E-02  1.8357E+00   6.2003E-02
 1.0268E+01  8.6150E-02  1.8259E+00   5.9392E-02
 1.0289E+01  8.4777E-02  1.8167E+00   5.7114E-02
 1.0309E+01  8.3485E-02  1.8080E+00   5.5110E-02
 1.0330E+01  8.2265E-02  1.7998E+00   5.3334E-02
 1.0350E+01  8.1108E-02  1.7919E+00   5.1752E-02
 1.0371E+01  8.0008E-02  1.7845E+00   5.0336E-02
 1.0392E+01  7.8959E-02  1.7774E+00   4.9064E-02
 1.0413E+01  7.7956E-02  1.7705E+00   4.7919E-02
 1.0434E+01  7.6995E-02  1.7640E+00   4.6888E-02
 1.0455E+01  7.6070E-02  1.7576E+00   4.5956E-02
 1.0476E+01  7.5182E-02  1.7516E+00   4.5115E-02
 1.0497E+01  7.4324E-02  1.7457E+00   4.4357E-02
 1.0518E+01  7.3496E-02  1.7400E+00   4.3674E-02
 1.0540E+01  7.2695E-02  1.7344E+00   4.3060E-02
 1.0561E+01  7.1919E-02  1.7291E+00   4.2511E-02
 1.0583E+01  7.1165E-02  1.7238E+00   4.2022E-02
 1.0604E+01  7.0433E-02  1.7188E+00   4.1589E-02
 1.0626E+01  6.9721E-02  1.7138E+00   4.1209E-02
 1.0648E+01  6.9028E-02  1.7090E+00   4.0879E-02
 1.0670E+01  6.8351E-02  1.7042E+00   4.0597E-02
 1.0692E+01  6.7691E-02  1.6996E+00   4.0362E-02
 1.0714E+01  6.7046E-02  1.6951E+00   4.0170E-02
 1.0736E+01  6.6415E-02  1.6907E+00   4.0021E-02
 1.0758E+01  6.5797E-02  1.6863E+00   3.9914E-02
 1.0781E+01  6.5191E-02  1.6820E+00   3.9848E-02
 1.0803E+01  6.4597E-02  1.6778E+00   3.9821E-02
 1.0826E+01  6.4014E-02  1.6737E+00   3.9833E-02
 1.0848E+01  6.3441E-02  1.6696E+00   3.9885E-02
 1.0871E+01  6.2877E-02  1.6656E+00   3.9975E-02
 1.0894E+01  6.2323E-02  1.6616E+00   4.0104E-02
 1.0917E+01  6.1777E-02  1.6577E+00   4.0271E-02
 1.0940E+01  6.1239E-02  1.6539E+00   4.0477E-02
 1.0963E+01  6.0708E-02  1.6501E+00   4.0723E-02
 1.0986E+01  6.0185E-02  1.6463E+00   4.1008E-02
 1.1009E+01  5.9667E-02  1.6426E+00   4.1334E-02
 1.1033E+01  5.9157E-02  1.6389E+00   4.1702E-02
 1.1056E+01  5.8651E-02  1.6352E+00   4.2111E-02
 1.1080E+01  5.8152E-02  1.6316E+00   4.2564E-02
 1.1104E+01  5.7658E-02  1.6279E+00   4.3062E-02
 1.1128E+01  5.7168E-02  1.6244E+00   4.3606E-02
 1.1152E+01  5.6683E-02  1.6208E+00   4.4197E-02
 1.1176E+01  5.6203E-02  1.6173E+00   4.4838E-02
 1.1200E+01  5.5727E-02  1.6137E+00   4.5530E-02
 1.1224E+01  5.5255E-02  1.6102E+00   4.6276E-02
 1.1248E+01  5.4787E-02  1.6067E+00   4.7078E-02
 1.1273E+01  5.4322E-02  1.6033E+00   4.7938E-02
 1.1297E+01  5.3862E-02  1.5998E+00   4.8860E-02
 1.1322E+01  5.3405E-02  1.5963E+00   4.9846E-02
 1.1347E+01  5.2952E-02  1.5929E+00   5.0899E-02
 1.1372E+01  5.2503E-02  1.5895E+00   5.2023E-02
 1.1397E+01  5.2058E-02  1.5861E+00   5.3221E-02
 1.1422E+01  5.1616E-02  1.5827E+00   5.4499E-02
 1.1447E+01  5.1179E-02  1.5793E+00   5.5858E-02
 1.1472E+01  5.0747E-02  1.5759E+00   5.7306E-02
 1.1498E+01  5.0319E-02  1.5725E+00   5.8847E-02
 1.1523E+01  4.9897E-02  1.5692E+00   6.0483E-02
 1.1549E+01  4.9481E-02  1.5658E+00   6.2224E-02
 1.1575E+01  4.9071E-02  1.5625E+00   6.4073E-02
 1.1601E+01  4.8669E-02  1.5592E+00   6.6038E-02
 1.1627E+01  4.8275E-02  1.5559E+00   6.8122E-02
 1.1653E+01  4.7891E-02  1.5527E+00   7.0335E-02
 1.1679E+01  4.7517E-02  1.5495E+00   7.2681E-02
 1.1705E+01  4.7155E-02  1.5464E+00   7.5170E-02
 1.1732E+01  4.6807E-02  1.5433E+00   7.7804E-02
 1.1758E+01  4.6474E-02  1.5402E+00   8.0595E-02
 1.1785E+01  4.6158E-02  1.5373E+00   8.3544E-02
 1.1812E+01  4.5862E-02  1.5344E+00   8.6661E-02
 1.1839E+01  4.5589E-02  1.5316E+00   8.9947E-02
 1.1866E+01  4.5340E-02  1.5290E+00   9.3410E-02
 1.1893E+01  4.5120E-02  1.5265E+00   9.7052E-02
 1.1921E+01  4.4931E-02  1.5242E+00   1.0087E-01
 1.1948E+01  4.4776E-02  1.5220E+00   1.0487E-01
 1.1976E+01  4.4660E-02  1.5201E+00   1.0904E-01
 1.2003E+01  4.4586E-02  1.5183E+00   1.1338E-01
 1.2031E+01  4.4557E-02  1.5169E+00   1.1787E-01
 1.2059E+01  4.4578E-02  1.5157E+00   1.2251E-01
 1.2087E+01  4.4651E-02  1.5149E+00   1.2725E-01
 1.2116E+01  4.4779E-02  1.5144E+00   1.3209E-01
 1.2144E+01  4.4965E-02  1.5143E+00   1.3697E-01
 1.2172E+01  4.5209E-02  1.5146E+00   1.4188E-01
 1.2201E+01  4.5512E-02  1.5153E+00   1.4674E-01
 1.2230E+01  4.5873E-02  1.5165E+00   1.5153E-01
 1.2259E+01  4.6288E-02  1.5181E+00   1.5616E-01
 1.2288E+01  4.6753E-02  1.5201E+00   1.6058E-01
 1.2317E+01  4.7263E-02  1.5225E+00   1.6472E-01
 1.2346E+01  4.7807E-02  1.5253E+00   1.6852E-01
 1.2376E+01  4.8378E-02  1.5284E+00   1.7192E-01
 1.2405E+01  4.8964E-02  1.5318E+00   1.7487E-01
 1.2435E+01  4.9553E-02  1.5355E+00   1.7731E-01
 1.2465E+01  5.0133E-02  1.5392E+00   1.7922E-01
 1.2495E+01  5.0692E-02  1.5430E+00   1.8057E-01
 1.2525E+01  5.1218E-02  1.5468E+00   1.8137E-01
 1.2556E+01  5.1700E-02  1.5505E+00   1.8162E-01
 1.2586E+01  5.2130E-02  1.5539E+00   1.8137E-01
 1.2617E+01  5.2500E-02  1.5571E+00   1.8064E-01
 1.2647E+01  5.2805E-02  1.5599E+00   1.7950E-01
 1.2678E+01  5.3041E-02  1.5623E+00   1.7801E-01
 1.2709E+01  5.3207E-02  1.5643E+00   1.7625E-01
 1.2741E+01  5.3302E-02  1.5658E+00   1.7428E-01
 1.2772E+01  5.3330E-02  1.5668E+00   1.7219E-01
 1.2804E+01  5.3293E-02  1.5673E+00   1.7004E-01
 1.2835E+01  5.3194E-02  1.5673E+00   1.6792E-01
 1.2867E+01  5.3040E-02  1.5669E+00   1.6589E-01
 1.2899E+01  5.2833E-02  1.5660E+00   1.6400E-01
 1.2931E+01  5.2581E-02  1.5647E+00   1.6233E-01
 1.2964E+01  5.2289E-02  1.5629E+00   1.6092E-01
 1.2996E+01  5.1960E-02  1.5608E+00   1.5985E-01
 1.3029E+01  5.1600E-02  1.5583E+00   1.5917E-01
 1.3062E+01  5.1213E-02  1.5554E+00   1.5898E-01
 1.3095E+01  5.0801E-02  1.5520E+00   1.5945E-01
 1.3128E+01  5.0376E-02  1.5482E+00   1.6087E-01
 1.3161E+01  4.9977E-02  1.5440E+00   1.6397E-01
 1.3195E+01  4.9809E-02  1.5402E+00   1.7048E-01
 1.3228E+01  5.0708E-02  1.5426E+00   1.8185E-01
 1.3262E+01  5.2629E-02  1.5568E+00   1.8374E-01
 1.3296E+01  5.2542E-02  1.5601E+00   1.7385E-01
 1.3330E+01  5.1792E-02  1.5560E+00   1.6939E-01
 1.3365E+01  5.1239E-02  1.5519E+00   1.6887E-01
 1.3399E+01  5.0892E-02  1.5488E+00   1.7000E-01
 1.3434E+01  5.0693E-02  1.5466E+00   1.7187E-01
 1.3469E+01  5.0604E-02  1.5450E+00   1.7408E-01
 1.3504E+01  5.0599E-02  1.5440E+00   1.7640E-01
 1.3539E+01  5.0658E-02  1.5436E+00   1.7868E-01
 1.3575E+01  5.0764E-02  1.5435E+00   1.8081E-01
 1.3610E+01  5.0900E-02  1.5438E+00   1.8268E-01
 1.3646E+01  5.1049E-02  1.5443E+00   1.8423E-01
 1.3682E+01  5.1192E-02  1.5449E+00   1.8541E-01
 1.3718E+01  5.1313E-02  1.5455E+00   1.8620E-01
 1.3755E+01  5.1397E-02  1.5460E+00   1.8661E-01
 1.3791E+01  5.1432E-02  1.5463E+00   1.8668E-01
 1.3828E+01  5.1407E-02  1.5461E+00   1.8649E-01
 1.3865E+01  5.1317E-02  1.5456E+00   1.8612E-01
 1.3902E+01  5.1161E-02  1.5446E+00   1.8570E-01
 1.3939E+01  5.0942E-02  1.5430E+00   1.8533E-01
 1.3977E+01  5.0665E-02  1.5409E+00   1.8516E-01
 1.4015E+01  5.0341E-02  1.5383E+00   1.8531E-01
 1.4053E+01  4.9983E-02  1.5352E+00   1.8592E-01
 1.4091E+01  4.9609E-02  1.5317E+00   1.8711E-01
 1.4129E+01  4.9239E-02  1.5280E+00   1.8901E-01
 1.4168E+01  4.8897E-02  1.5240E+00   1.9172E-01
 1.4207E+01  4.8613E-02  1.5201E+00   1.9534E-01
 1.4246E+01  4.8418E-02  1.5163E+00   1.9994E-01
 1.4285E+01  4.8348E-02  1.5130E+00   2.0555E-01
 1.4324E+01  4.8441E-02  1.5104E+00   2.1215E-01
 1.4364E+01  4.8734E-02  1.5088E+00   2.1965E-01
 1.4404E+01  4.9254E-02  1.5086E+00   2.2785E-01
 1.4444E+01  5.0018E-02  1.5099E+00   2.3640E-01
 1.4485E+01  5.1013E-02  1.5131E+00   2.4482E-01
 1.4525E+01  5.2196E-02  1.5182E+00   2.5253E-01
 1.4566E+01  5.3489E-02  1.5248E+00   2.5889E-01
 1.4607E+01  5.4788E-02  1.5327E+00   2.6335E-01
 1.4648E+01  5.5978E-02  1.5410E+00   2.6557E-01
 1.4690E+01  5.6959E-02  1.5490E+00   2.6553E-01
 1.4731E+01  5.7664E-02  1.5560E+00   2.6352E-01
 1.4773E+01  5.8074E-02  1.5613E+00   2.6008E-01
 1.4816E+01  5.8205E-02  1.5648E+00   2.5589E-01
 1.4858E+01  5.8105E-02  1.5665E+00   2.5157E-01
 1.4901E+01  5.7837E-02  1.5666E+00   2.4766E-01
 1.4944E+01  5.7467E-02  1.5654E+00   2.4451E-01
 1.4987E+01  5.7054E-02  1.5633E+00   2.4234E-01
 1.5030E+01  5.6650E-02  1.5607E+00   2.4121E-01
 1.5074E+01  5.6293E-02  1.5580E+00   2.4109E-01
 1.5118E+01  5.6010E-02  1.5553E+00   2.4184E-01
 1.5162E+01  5.5811E-02  1.5529E+00   2.4329E-01
 1.5207E+01  5.5698E-02  1.5509E+00   2.4520E-01
 1.5251E+01  5.5659E-02  1.5494E+00   2.4737E-01
 1.5296E+01  5.5672E-02  1.5482E+00   2.4955E-01
 1.5342E+01  5.5707E-02  1.5473E+00   2.5160E-01
 1.5387E+01  5.5735E-02  1.5465E+00   2.5338E-01
 1.5433E+01  5.5725E-02  1.5455E+00   2.5486E-01
 1.5479E+01  5.5651E-02  1.5442E+00   2.5608E-01
 1.5525E+01  5.5499E-02  1.5423E+00   2.5718E-01
 1.5572E+01  5.5265E-02  1.5397E+00   2.5836E-01
 1.5619E+01  5.4956E-02  1.5363E+00   2.5986E-01
 1.5666E+01  5.4596E-02  1.5320E+00   2.6198E-01
 1.5714E+01  5.4218E-02  1.5269E+00   2.6503E-01
 1.5761E+01  5.3869E-02  1.5213E+00   2.6929E-01
 1.5809E+01  5.3609E-02  1.5152E+00   2.7504E-01
 1.5858E+01  5.3505E-02  1.5091E+00   2.8252E-01
 1.5906E+01  5.3636E-02  1.5034E+00   2.9190E-01
 1.5955E+01  5.4083E-02  1.4985E+00   3.0325E-01
 1.6005E+01  5.4921E-02  1.4951E+00   3.1647E-01
 1.6054E+01  5.6206E-02  1.4937E+00   3.3127E-01
 1.6104E+01  5.7953E-02  1.4950E+00   3.4708E-01
 1.6154E+01  6.0116E-02  1.4993E+00   3.6310E-01
 1.6205E+01  6.2572E-02  1.5066E+00   3.7826E-01
 1.6255E+01  6.5138E-02  1.5165E+00   3.9153E-01
 1.6307E+01  6.7591E-02  1.5279E+00   4.0205E-01
 1.6358E+01  6.9738E-02  1.5397E+00   4.0954E-01
 1.6410E+01  7.1464E-02  1.5502E+00   4.1441E-01
 1.6462E+01  7.2765E-02  1.5585E+00   4.1770E-01
 1.6514E+01  7.3759E-02  1.5641E+00   4.2094E-01
 1.6567E+01  7.4657E-02  1.5671E+00   4.2575E-01
 1.6620E+01  7.5741E-02  1.5686E+00   4.3357E-01
 1.6674E+01  7.7325E-02  1.5700E+00   4.4545E-01
 1.6727E+01  7.9714E-02  1.5735E+00   4.6184E-01
 1.6781E+01  8.3141E-02  1.5812E+00   4.8233E-01
 1.6836E+01  8.7690E-02  1.5956E+00   5.0551E-01
 1.6891E+01  9.3195E-02  1.6184E+00   5.2871E-01
 1.6946E+01  9.9206E-02  1.6504E+00   5.4822E-01
 1.7002E+01  1.0504E-01  1.6903E+00   5.5986E-01
 1.7057E+01  1.0995E-01  1.7347E+00   5.6021E-01
 1.7114E+01  1.1340E-01  1.7785E+00   5.4788E-01
 1.7170E+01  1.1513E-01  1.8168E+00   5.2413E-01
 1.7227E+01  1.1523E-01  1.8460E+00   4.9236E-01
 1.7285E+01  1.1401E-01  1.8646E+00   4.5687E-01
 1.7343E+01  1.1184E-01  1.8732E+00   4.2143E-01
 1.7401E+01  1.0909E-01  1.8736E+00   3.8871E-01
 1.7459E+01  1.0603E-01  1.8677E+00   3.6019E-01
 1.7518E+01  1.0286E-01  1.8576E+00   3.3646E-01
 1.7578E+01  9.9741E-02  1.8446E+00   3.1753E-01
 1.7638E+01  9.6753E-02  1.8301E+00   3.0318E-01
 1.7698E+01  9.3960E-02  1.8147E+00   2.9304E-01
 1.7758E+01  9.1408E-02  1.7992E+00   2.8676E-01
 1.7820E+01  8.9134E-02  1.7839E+00   2.8404E-01
 1.7881E+01  8.7176E-02  1.7693E+00   2.8463E-01
 1.7943E+01  8.5571E-02  1.7557E+00   2.8831E-01
 1.8005E+01  8.4368E-02  1.7434E+00   2.9495E-01
 1.8068E+01  8.3620E-02  1.7327E+00   3.0439E-01
 1.8131E+01  8.3388E-02  1.7241E+00   3.1649E-01
 1.8195E+01  8.3737E-02  1.7179E+00   3.3106E-01
 1.8259E+01  8.4728E-02  1.7149E+00   3.4782E-01
 1.8323E+01  8.6409E-02  1.7153E+00   3.6635E-01
 1.8388E+01  8.8801E-02  1.7200E+00   3.8606E-01
 1.8454E+01  9.1881E-02  1.7292E+00   4.0616E-01
 1.8520E+01  9.5577E-02  1.7433E+00   4.2563E-01
 1.8586E+01  9.9746E-02  1.7624E+00   4.4326E-01
 1.8653E+01  1.0420E-01  1.7862E+00   4.5776E-01
 1.8720E+01  1.0870E-01  1.8139E+00   4.6790E-01
 1.8788E+01  1.1301E-01  1.8444E+00   4.7264E-01
 1.8856E+01  1.1690E-01  1.8762E+00   4.7136E-01
 1.8925E+01  1.2022E-01  1.9077E+00   4.6393E-01
 1.8994E+01  1.2285E-01  1.9373E+00   4.5077E-01
 1.9064E+01  1.2476E-01  1.9637E+00   4.3275E-01
 1.9135E+01  1.2597E-01  1.9861E+00   4.1102E-01
 1.9205E+01  1.2654E-01  2.0040E+00   3.8687E-01
 1.9277E+01  1.2658E-01  2.0174E+00   3.6147E-01
 1.9349E+01  1.2616E-01  2.0266E+00   3.3588E-01
 1.9421E+01  1.2539E-01  2.0320E+00   3.1085E-01
 1.9494E+01  1.2436E-01  2.0343E+00   2.8697E-01
 1.9568E+01  1.2314E-01  2.0339E+00   2.6455E-01
 1.9642E+01  1.2179E-01  2.0315E+00   2.4380E-01
 1.9717E+01  1.2036E-01  2.0274E+00   2.2475E-01
 1.9792E+01  1.1888E-01  2.0222E+00   2.0739E-01
 1.9868E+01  1.1739E-01  2.0160E+00   1.9163E-01
 1.9944E+01  1.1590E-01  2.0093E+00   1.7737E-01
 2.0021E+01  1.1443E-01  2.0022E+00   1.6447E-01
 2.0099E+01  1.1299E-01  1.9948E+00   1.5282E-01
 2.0177E+01  1.1158E-01  1.9873E+00   1.4229E-01
 2.0256E+01  1.1022E-01  1.9798E+00   1.3277E-01
 2.0335E+01  1.0889E-01  1.9723E+00   1.2416E-01
 2.0415E+01  1.0761E-01  1.9648E+00   1.1634E-01
 2.0496E+01  1.0637E-01  1.9575E+00   1.0925E-01
 2.0577E+01  1.0517E-01  1.9503E+00   1.0280E-01
 2.0659E+01  1.0402E-01  1.9433E+00   9.6921E-02
 2.0742E+01  1.0289E-01  1.9363E+00   9.1556E-02
 2.0825E+01  1.0181E-01  1.9296E+00   8.6657E-02
 2.0909E+01  1.0075E-01  1.9230E+00   8.2171E-02
 2.0994E+01  9.9730E-02  1.9165E+00   7.8062E-02
 2.1079E+01  9.8730E-02  1.9101E+00   7.4291E-02
 2.1165E+01  9.7754E-02  1.9038E+00   7.0833E-02
 2.1252E+01  9.6795E-02  1.8976E+00   6.7659E-02
 2.1339E+01  9.5850E-02  1.8915E+00   6.4751E-02
 2.1428E+01  9.4913E-02  1.8854E+00   6.2090E-02
 2.1516E+01  9.3979E-02  1.8792E+00   5.9670E-02
 2.1606E+01  9.3037E-02  1.8730E+00   5.7487E-02
 2.1697E+01  9.2076E-02  1.8666E+00   5.5549E-02
 2.1788E+01  9.1079E-02  1.8600E+00   5.3886E-02
 2.1880E+01  9.0020E-02  1.8529E+00   5.2563E-02
 2.1972E+01  8.8858E-02  1.8450E+00   5.1730E-02
 2.2066E+01  8.7512E-02  1.8358E+00   5.1742E-02
 2.2160E+01  8.5832E-02  1.8242E+00   5.3607E-02
 2.2255E+01  8.3514E-02  1.8076E+00   6.0962E-02
 2.2351E+01  8.0830E-02  1.7853E+00   9.2242E-02
 2.2448E+01  9.2671E-02  1.8540E+00   1.5830E-01
 2.2546E+01  9.5415E-02  1.8872E+00   7.7945E-02
 2.2644E+01  9.1545E-02  1.8632E+00   5.3598E-02
 2.2743E+01  8.9013E-02  1.8465E+00   4.6763E-02
 2.2844E+01  8.7108E-02  1.8336E+00   4.4322E-02
 2.2945E+01  8.5443E-02  1.8223E+00   4.3744E-02
 2.3047E+01  8.3826E-02  1.8112E+00   4.4527E-02
 2.3149E+01  8.2127E-02  1.7993E+00   4.6908E-02
 2.3253E+01  8.0242E-02  1.7860E+00   5.1810E-02
 2.3358E+01  7.8102E-02  1.7703E+00   6.1490E-02
 2.3464E+01  7.5926E-02  1.7528E+00   8.1341E-02
 2.3570E+01  7.5557E-02  1.7431E+00   1.2225E-01
 2.3678E+01  8.2823E-02  1.7808E+00   1.7525E-01
 2.3787E+01  9.1657E-02  1.8471E+00   1.5772E-01
 2.3896E+01  9.0668E-02  1.8494E+00   1.1448E-01
 2.4007E+01  8.6677E-02  1.8233E+00   1.0683E-01
 2.4118E+01  8.5308E-02  1.8065E+00   1.4351E-01
 2.4231E+01  9.6313E-02  1.8698E+00   1.9331E-01
 2.4345E+01  1.0402E-01  1.9376E+00   1.3182E-01
